player_name,minutes_played,season
Badredine Bouanani,2716.0,21/22
Evann Guessand,3427.0,24/25
Evann Guessand,1915.0,23/24
Evann Guessand,2422.0,22/23
Evann Guessand,2438.0,20/21
Evann Guessand,3114.0,19/20
Evann Guessand,564.0,18/19
Terem Moffi,8.0,24/25
Terem Moffi,2364.0,23/24
Terem Moffi,3534.0,22/23
Terem Moffi,3050.0,21/22
Terem Moffi,2341.0,20/21
Terem Moffi,1411.0,19/20
Youssoufa Moukoko,1411.0,24/25
Youssoufa Moukoko,1247.0,23/24
Youssoufa Moukoko,1873.0,22/23
Youssoufa Moukoko,883.0,21/22
Youssoufa Moukoko,1209.0,20/21
Youssoufa Moukoko,4193.0,19/20
Youssoufa Moukoko,4550.0,18/19
Youssoufa Moukoko,4611.0,17/18
Gaëtan Laborde,2075.0,24/25
Gaëtan Laborde,4453.0,22/23
Gaëtan Laborde,4178.0,21/22
Gaëtan Laborde,3359.0,18/19
Gaëtan Laborde,1208.0,17/18
Gaëtan Laborde,3395.0,15/16
Victor Orakpo,64.0,24/25
Lucas Perri,4140.0,24/25
Lucas Perri,360.0,23/24
Lucas Perri,9360.0,22/23
Lucas Perri,6278.0,21/22
Lucas Perri,720.0,20/21
Lucas Perri,152.0,19/20
Lucas Perri,270.0,18/19
Lucas Perri,0.0,17/18
Lucas Perri,360.0,16/17
Lucas Perri,990.0,15/16
Rémy Descamps,450.0,24/25
Rémy Descamps,843.0,22/23
Rémy Descamps,1170.0,21/22
Rémy Descamps,1440.0,20/21
Rémy Descamps,0.0,19/20
Rémy Descamps,2700.0,18/19
Rémy Descamps,4440.0,17/18
Rémy Descamps,2250.0,16/17
Rémy Descamps,4110.0,15/16
Rémy Descamps,540.0,14/15
Diarra,720.0,24/25
Diarra,1690.0,23/24
Diarra,1800.0,22/23
Moussa Niakhaté,3719.0,24/25
Moussa Niakhaté,2621.0,23/24
Moussa Niakhaté,1256.0,22/23
Moussa Niakhaté,2906.0,21/22
Moussa Niakhaté,3235.0,18/19
Moussa Niakhaté,3825.0,17/18
Moussa Niakhaté,2737.0,15/16
Moussa Niakhaté,654.0,14/15
Duje Caleta-Car,3077.0,24/25
Duje Caleta-Car,2473.0,23/24
Duje Caleta-Car,1562.0,22/23
Duje Caleta-Car,4036.0,21/22
Duje Caleta-Car,4587.0,20/21
Duje Caleta-Car,2229.0,19/20
Duje Caleta-Car,2715.0,18/19
Duje Caleta-Car,7163.0,17/18
Duje Caleta-Car,3330.0,16/17
Duje Caleta-Car,4405.0,15/16
Duje Caleta-Car,3265.0,14/15
Warmed Omari,997.0,24/25
Warmed Omari,3781.0,23/24
Warmed Omari,1783.0,22/23
Warmed Omari,3756.0,21/22
Warmed Omari,270.0,20/21
Warmed Omari,2846.0,19/20
Warmed Omari,380.0,18/19
Abner,1770.0,24/25
Abner,2698.0,23/24
Abner,858.0,22/23
Abner,7427.0,21/22
Abner,5381.0,20/21
Abner,6630.0,19/20
Abner,3074.0,18/19
Nicolás Tagliafico,2539.0,24/25
Nicolás Tagliafico,4203.0,23/24
Nicolás Tagliafico,3471.0,22/23
Nicolás Tagliafico,1799.0,21/22
Nicolás Tagliafico,4807.0,20/21
Nicolás Tagliafico,4198.0,19/20
Nicolás Tagliafico,5431.0,18/19
Nicolás Tagliafico,3462.0,17/18
Nicolás Tagliafico,6301.0,16/17
Nicolás Tagliafico,3420.0,15/16
Nicolás Tagliafico,8528.0,14/15
Ainsley Maitland-Niles,3038.0,24/25
Ainsley Maitland-Niles,1774.0,23/24
Ainsley Maitland-Niles,1764.0,22/23
Ainsley Maitland-Niles,1241.0,21/22
Ainsley Maitland-Niles,2928.0,20/21
Ainsley Maitland-Niles,2370.0,19/20
Ainsley Maitland-Niles,2994.0,18/19
Ainsley Maitland-Niles,3217.0,17/18
Ainsley Maitland-Niles,2463.0,16/17
Ainsley Maitland-Niles,2559.0,15/16
Ainsley Maitland-Niles,2604.0,14/15
Saël Kumbedi,1849.0,24/25
Saël Kumbedi,2700.0,23/24
Saël Kumbedi,2854.0,22/23
Saël Kumbedi,4799.0,21/22
Clinton Mata,3460.0,24/25
Clinton Mata,2826.0,23/24
Clinton Mata,4319.0,20/21
Clinton Mata,3979.0,19/20
Clinton Mata,1955.0,18/19
Clinton Mata,3436.0,16/17
Clinton Mata,2296.0,15/16
Clinton Mata,998.0,14/15
Tanner Tessmann,2175.0,24/25
Tanner Tessmann,4411.0,23/24
Tanner Tessmann,958.0,20/21
Tanner Tessmann,2142.0,19/20
Tanner Tessmann,1792.0,18/19
Nemanja Matic,2571.0,24/25
Nemanja Matic,3438.0,23/24
Nemanja Matic,4255.0,22/23
Nemanja Matic,2348.0,20/21
Nemanja Matic,2971.0,19/20
Nemanja Matic,3629.0,18/19
Nemanja Matic,4648.0,17/18
Nemanja Matic,3765.0,16/17
Nemanja Matic,3451.0,15/16
Nemanja Matic,5034.0,14/15
Paul Akouokou,2.0,24/25
Paul Akouokou,1164.0,22/23
Paul Akouokou,924.0,21/22
Paul Akouokou,360.0,19/20
Paul Akouokou,0.0,18/19
Paul Akouokou,1670.0,17/18
Corentin Tolisso,3510.0,24/25
Corentin Tolisso,1756.0,20/21
Corentin Tolisso,626.0,18/19
Corentin Tolisso,2926.0,17/18
Corentin Tolisso,4882.0,16/17
Corentin Tolisso,4399.0,15/16
Corentin Tolisso,4359.0,14/15
Jordan Veretout,2076.0,24/25
Jordan Veretout,4772.0,23/24
Jordan Veretout,3712.0,22/23
Jordan Veretout,3815.0,21/22
Jordan Veretout,3060.0,20/21
Jordan Veretout,3770.0,19/20
Jordan Veretout,4120.0,16/17
Jordan Veretout,3657.0,14/15
Thiago Almada,483.0,24/25
Thiago Almada,8316.0,23/24
Thiago Almada,5906.0,22/23
Thiago Almada,4929.0,21/22
Thiago Almada,5767.0,20/21
Thiago Almada,4086.0,19/20
Thiago Almada,2211.0,18/19
Malick Fofana,2300.0,24/25
Malick Fofana,3925.0,23/24
Malick Fofana,3027.0,22/23
Malick Fofana,362.0,21/22
Rayan Cherki,3272.0,24/25
Rayan Cherki,2620.0,23/24
Rayan Cherki,2729.0,22/23
Rayan Cherki,1737.0,21/22
Rayan Cherki,1129.0,20/21
Rayan Cherki,2380.0,19/20
Rayan Cherki,428.0,18/19
Ernest Nuamah,2358.0,24/25
Ernest Nuamah,3076.0,23/24
Ernest Nuamah,3072.0,22/23
Ernest Nuamah,502.0,21/22
Georges Mikautadze,2804.0,24/25
Georges Mikautadze,3138.0,23/24
Georges Mikautadze,3947.0,22/23
Georges Mikautadze,2836.0,21/22
Georges Mikautadze,2315.0,20/21
Georges Mikautadze,3165.0,19/20
Alexandre Lacazette,2555.0,24/25
Alexandre Lacazette,3133.0,23/24
Alexandre Lacazette,2865.0,20/21
Alexandre Lacazette,2975.0,19/20
Alexandre Lacazette,3990.0,18/19
Alexandre Lacazette,3182.0,17/18
Alexandre Lacazette,4149.0,16/17
Alexandre Lacazette,3763.0,15/16
Alexandre Lacazette,4137.0,14/15
Molebe,2277.0,24/25
Molebe,1140.0,23/24
Molebe,675.0,22/23
Mathew Ryan,720.0,24/25
Mathew Ryan,5460.0,23/24
Mathew Ryan,4830.0,22/23
Mathew Ryan,1650.0,21/22
Mathew Ryan,1260.0,20/21
Mathew Ryan,4950.0,19/20
Mathew Ryan,3885.0,18/19
Mathew Ryan,4095.0,17/18
Mathew Ryan,4170.0,16/17
Mathew Ryan,2610.0,15/16
Mathew Ryan,7860.0,14/15
Hervé Koffi,720.0,24/25
Hervé Koffi,4402.0,23/24
Hervé Koffi,2820.0,22/23
Hervé Koffi,3989.0,21/22
Hervé Koffi,3371.0,20/21
Hervé Koffi,2550.0,19/20
Hervé Koffi,900.0,18/19
Hervé Koffi,1707.0,17/18
Hervé Koffi,900.0,16/17
Hervé Koffi,811.0,15/16
Denis Petric,0.0,24/25
Denis Petric,540.0,22/23
Denis Petric,360.0,21/22
Denis Petric,270.0,20/21
Denis Petric,450.0,19/20
Denis Petric,180.0,18/19
Denis Petric,45.0,17/18
Denis Petric,1260.0,15/16
Facundo Medina,2139.0,24/25
Facundo Medina,3554.0,23/24
Facundo Medina,2915.0,22/23
Facundo Medina,2956.0,21/22
Facundo Medina,2525.0,20/21
Facundo Medina,3870.0,19/20
Facundo Medina,4386.0,18/19
Facundo Medina,161.0,17/18
Facundo Medina,0.0,16/17
Malang Sarr,1248.0,24/25
Malang Sarr,1383.0,22/23
Malang Sarr,1641.0,21/22
Malang Sarr,2110.0,20/21
Malang Sarr,1542.0,19/20
Malang Sarr,3734.0,18/19
Malang Sarr,3171.0,17/18
Malang Sarr,3882.0,16/17
Malang Sarr,1888.0,15/16
Jonathan Gradit,1930.0,24/25
Jonathan Gradit,3014.0,23/24
Jonathan Gradit,2262.0,17/18
Juma Bah,1329.0,24/25
Nidal Celik,3986.0,24/25
Nidal Celik,3875.0,23/24
Nidal Celik,2931.0,22/23
Nidal Celik,2943.0,21/22
Nidal Celik,463.0,20/21
Jhoanner Chávez,640.0,24/25
Jhoanner Chávez,1044.0,23/24
Jhoanner Chávez,3849.0,22/23
Jhoanner Chávez,4551.0,21/22
Jhoanner Chávez,3352.0,20/21
Jhoanner Chávez,208.0,19/20
Jhoanner Chávez,184.0,18/19
Deiver Machado,1862.0,24/25
Deiver Machado,1948.0,23/24
Deiver Machado,2473.0,22/23
Deiver Machado,604.0,21/22
Deiver Machado,3337.0,20/21
Deiver Machado,4153.0,18/19
Deiver Machado,4235.0,17/18
Deiver Machado,4680.0,16/17
Deiver Machado,5584.0,15/16
Deiver Machado,5902.0,14/15
Ruben Aguilar,790.0,24/25
Ruben Aguilar,2334.0,23/24
Ruben Aguilar,1514.0,22/23
Ruben Aguilar,3355.0,21/22
Ruben Aguilar,2581.0,20/21
Ruben Aguilar,2194.0,15/16
Hamzat Ojediran,994.0,24/25
Hamzat Ojediran,3467.0,23/24
Hamzat Ojediran,1587.0,22/23
Nampalys Mendy,339.0,24/25
Nampalys Mendy,1680.0,23/24
Nampalys Mendy,1199.0,22/23
Nampalys Mendy,2263.0,21/22
Nampalys Mendy,2040.0,20/21
Nampalys Mendy,837.0,19/20
Nampalys Mendy,1657.0,17/18
Nampalys Mendy,661.0,16/17
Tom Pouilly,739.0,24/25
Tom Pouilly,1941.0,23/24
Tom Pouilly,4030.0,21/22
Andy Diouf,2311.0,24/25
Andy Diouf,1940.0,23/24
Andy Diouf,5831.0,22/23
Andy Diouf,2694.0,21/22
Andy Diouf,212.0,20/21
Andy Diouf,61.0,19/20
Neil El Aynaoui,1264.0,24/25
Neil El Aynaoui,2338.0,23/24
Neil El Aynaoui,2581.0,21/22
Anass Zaroury,1008.0,24/25
Anass Zaroury,3038.0,22/23
Anass Zaroury,2204.0,21/22
Angelo Fulgini,1043.0,24/25
Angelo Fulgini,1811.0,23/24
Angelo Fulgini,2950.0,21/22
Angelo Fulgini,2145.0,19/20
Angelo Fulgini,1699.0,17/18
Angelo Fulgini,2949.0,16/17
Angelo Fulgini,2632.0,15/16
Angelo Fulgini,2451.0,14/15
Adrien Thomasson,2458.0,24/25
Adrien Thomasson,1535.0,23/24
Adrien Thomasson,2811.0,19/20
Adrien Thomasson,2798.0,18/19
Jeremy Agbonifo,908.0,24/25
Jeremy Agbonifo,1160.0,23/24
Jeremy Agbonifo,241.0,22/23
M'Bala Nzola,1629.0,24/25
M'Bala Nzola,2691.0,23/24
M'Bala Nzola,1242.0,21/22
M'Bala Nzola,2831.0,19/20
M'Bala Nzola,3868.0,18/19
M'Bala Nzola,1327.0,17/18
M'Bala Nzola,5736.0,16/17
M'Bala Nzola,32.0,14/15
Martín Satriano,37.0,24/25
Martín Satriano,1801.0,22/23
Martín Satriano,1296.0,21/22
Martín Satriano,2642.0,20/21
Wesley Saïd,1052.0,24/25
Wesley Saïd,1154.0,23/24
Wesley Saïd,45.0,20/21
Wesley Saïd,1198.0,19/20
Wesley Saïd,2933.0,18/19
Wesley Saïd,2311.0,14/15
Florian Sotoca,1932.0,24/25
Florian Sotoca,3583.0,23/24
Rémy Labeau Lascary,725.0,24/25
Rémy Labeau Lascary,3726.0,21/22
Goduine Koyalipou,2019.0,24/25
Goduine Koyalipou,2632.0,23/24
Goduine Koyalipou,569.0,21/22
Goduine Koyalipou,567.0,20/21
Goduine Koyalipou,1397.0,19/20
Goduine Koyalipou,1236.0,18/19
Goduine Koyalipou,429.0,17/18
Gerónimo Rulli,2430.0,24/25
Gerónimo Rulli,1247.0,23/24
Gerónimo Rulli,3810.0,22/23
Gerónimo Rulli,4108.0,21/22
Gerónimo Rulli,3150.0,20/21
Gerónimo Rulli,2520.0,19/20
Gerónimo Rulli,2759.0,18/19
Gerónimo Rulli,3752.0,17/18
Gerónimo Rulli,3960.0,16/17
Gerónimo Rulli,3463.0,15/16
Gerónimo Rulli,2420.0,14/15
Jeffrey de Lange,540.0,24/25
Jeffrey de Lange,810.0,18/19
Jeffrey de Lange,2250.0,17/18
Jeffrey de Lange,4230.0,16/17
Jeffrey de Lange,4362.0,15/16
Jeffrey de Lange,374.0,14/15
Rubén Blanco,391.0,23/24
Rubén Blanco,1710.0,16/17
Rubén Blanco,1410.0,15/16
Rubén Blanco,518.0,14/15
Van Neck,540.0,24/25
Van Neck,900.0,23/24
Van Neck,3440.0,22/23
Van Neck,630.0,21/22
Leonardo Balerdi,4855.0,23/24
Leonardo Balerdi,3374.0,22/23
Leonardo Balerdi,1461.0,21/22
Leonardo Balerdi,1974.0,20/21
Leonardo Balerdi,960.0,19/20
Leonardo Balerdi,2090.0,18/19
Leonardo Balerdi,75.0,17/18
Luiz Felipe,95.0,24/25
Luiz Felipe,2869.0,23/24
Luiz Felipe,2830.0,22/23
Luiz Felipe,3963.0,21/22
Luiz Felipe,1087.0,20/21
Luiz Felipe,2540.0,19/20
Luiz Felipe,2347.0,18/19
Luiz Felipe,2968.0,17/18
Luiz Felipe,492.0,16/17
Derek Cornelius,1787.0,24/25
Derek Cornelius,2381.0,23/24
Derek Cornelius,3843.0,22/23
Derek Cornelius,2852.0,21/22
Derek Cornelius,629.0,20/21
Derek Cornelius,2543.0,19/20
Derek Cornelius,3932.0,18/19
Derek Cornelius,2365.0,17/18
Derek Cornelius,1748.0,16/17
Derek Cornelius,4.0,15/16
Chancel Mbemba,6156.0,23/24
Chancel Mbemba,3534.0,22/23
Chancel Mbemba,4946.0,21/22
Chancel Mbemba,3817.0,20/21
Chancel Mbemba,4959.0,19/20
Chancel Mbemba,1025.0,18/19
Chancel Mbemba,1423.0,17/18
Chancel Mbemba,2394.0,16/17
Chancel Mbemba,3824.0,15/16
Chancel Mbemba,4342.0,14/15
Quentin Merlin,1499.0,24/25
Quentin Merlin,3683.0,23/24
Quentin Merlin,2882.0,22/23
Quentin Merlin,2771.0,21/22
Quentin Merlin,1037.0,20/21
Quentin Merlin,352.0,19/20
Ulisses Garcia,689.0,24/25
Ulisses Garcia,2630.0,23/24
Ulisses Garcia,2703.0,22/23
Ulisses Garcia,3467.0,21/22
Ulisses Garcia,2508.0,20/21
Ulisses Garcia,3396.0,19/20
Ulisses Garcia,1557.0,18/19
Ulisses Garcia,1085.0,17/18
Ulisses Garcia,912.0,16/17
Ulisses Garcia,1392.0,15/16
Ulisses Garcia,2757.0,14/15
Amar Dedic,2974.0,24/25
Amar Dedic,2567.0,23/24
Amar Dedic,4451.0,22/23
Amar Dedic,3828.0,21/22
Amar Dedic,1986.0,20/21
Amar Dedic,3205.0,19/20
Amar Dedic,1607.0,18/19
Amir Murillo,2270.0,24/25
Amir Murillo,2598.0,23/24
Amir Murillo,5943.0,22/23
Amir Murillo,3684.0,21/22
Amir Murillo,4963.0,20/21
Amir Murillo,900.0,19/20
Amir Murillo,4536.0,18/19
Amir Murillo,5257.0,17/18
Amir Murillo,4545.0,16/17
Amir Murillo,450.0,15/16
Pol Lirola,1784.0,23/24
Pol Lirola,3361.0,21/22
Pol Lirola,3182.0,18/19
Pol Lirola,2338.0,17/18
Pol Lirola,2806.0,16/17
Pol Lirola,5731.0,15/16
Pol Lirola,1260.0,14/15
Pierre-Emile Højbjerg,2786.0,24/25
Pierre-Emile Højbjerg,2165.0,23/24
Pierre-Emile Højbjerg,5241.0,22/23
Pierre-Emile Højbjerg,4622.0,21/22
Pierre-Emile Højbjerg,6302.0,20/21
Pierre-Emile Højbjerg,3290.0,19/20
Pierre-Emile Højbjerg,3552.0,18/19
Pierre-Emile Højbjerg,2522.0,17/18
Pierre-Emile Højbjerg,2938.0,16/17
Pierre-Emile Højbjerg,2544.0,15/16
Pierre-Emile Højbjerg,2552.0,14/15
Ismaël Bennacer,883.0,24/25
Ismaël Bennacer,1756.0,23/24
Ismaël Bennacer,3023.0,22/23
Ismaël Bennacer,2707.0,21/22
Ismaël Bennacer,2571.0,20/21
Ismaël Bennacer,4177.0,19/20
Ismaël Bennacer,3735.0,18/19
Ismaël Bennacer,3281.0,17/18
Ismaël Bennacer,2310.0,16/17
Ismaël Bennacer,1776.0,15/16
Ismaël Bennacer,537.0,14/15
Geoffrey Kondogbia,2096.0,24/25
Geoffrey Kondogbia,4390.0,23/24
Geoffrey Kondogbia,2876.0,21/22
Geoffrey Kondogbia,1304.0,20/21
Geoffrey Kondogbia,2628.0,19/20
Geoffrey Kondogbia,2167.0,18/19
Geoffrey Kondogbia,3324.0,17/18
Geoffrey Kondogbia,1925.0,16/17
Geoffrey Kondogbia,2358.0,15/16
Geoffrey Kondogbia,2905.0,14/15
Adrien Rabiot,2179.0,24/25
Adrien Rabiot,3554.0,23/24
Adrien Rabiot,5667.0,22/23
Adrien Rabiot,3924.0,21/22
Adrien Rabiot,4713.0,20/21
Adrien Rabiot,1436.0,18/19
Adrien Rabiot,3906.0,17/18
Adrien Rabiot,3069.0,16/17
Adrien Rabiot,3963.0,15/16
Adrien Rabiot,3017.0,14/15
Valentin Rongier,1679.0,23/24
Valentin Rongier,4212.0,21/22
Valentin Rongier,741.0,15/16
Bilal Nadir,510.0,24/25
Bilal Nadir,502.0,23/24
Bilal Nadir,2954.0,22/23
Bilal Nadir,3128.0,21/22
Amine Harit,4607.0,23/24
Amine Harit,982.0,22/23
Amine Harit,2318.0,21/22
Amine Harit,2565.0,19/20
Amine Harit,1432.0,18/19
Amine Harit,2728.0,17/18
Amine Harit,2940.0,16/17
Amine Harit,1777.0,15/16
Darryl Bakola,1416.0,24/25
Darryl Bakola,3997.0,23/24
Darryl Bakola,354.0,22/23
Luis Henrique,1571.0,23/24
Luis Henrique,3904.0,22/23
Luis Henrique,1382.0,21/22
Luis Henrique,2035.0,19/20
Luis Henrique,246.0,18/19
Jonathan Rowe,589.0,24/25
Jonathan Rowe,2427.0,23/24
Jonathan Rowe,226.0,22/23
Jonathan Rowe,1962.0,21/22
Mason Greenwood,2908.0,23/24
Mason Greenwood,3872.0,20/21
Mason Greenwood,3564.0,19/20
Mason Greenwood,2745.0,18/19
Mason Greenwood,1737.0,17/18
Amine Gouiri,2036.0,24/25
Amine Gouiri,3505.0,23/24
Amine Gouiri,4595.0,22/23
Amine Gouiri,3820.0,21/22
Amine Gouiri,3935.0,20/21
Amine Gouiri,2938.0,19/20
Amine Gouiri,918.0,18/19
Amine Gouiri,2017.0,17/18
Amine Gouiri,1608.0,16/17
Neal Maupay,1115.0,24/25
Neal Maupay,2861.0,19/20
Neal Maupay,1075.0,15/16
Neal Maupay,1350.0,14/15
Faris Moumbagna,3161.0,23/24
Faris Moumbagna,2978.0,22/23
Faris Moumbagna,529.0,20/21
Faris Moumbagna,3592.0,18/19
Faris Moumbagna,1499.0,17/18
Yehvann Diouf,3060.0,23/24
Yehvann Diouf,3240.0,22/23
Yehvann Diouf,1170.0,21/22
Yehvann Diouf,585.0,20/21
Yehvann Diouf,3060.0,19/20
Yehvann Diouf,2475.0,18/19
Yehvann Diouf,450.0,17/18
Yehvann Diouf,180.0,16/17
Alexandre Olliero,1260.0,17/18
Alexandre Olliero,1710.0,16/17
Alexandre Olliero,1620.0,15/16
Ludovic Butelle,2633.0,22/23
Ludovic Butelle,1890.0,21/22
Ludovic Butelle,2340.0,19/20
Ludovic Butelle,3330.0,18/19
Ludovic Butelle,2313.0,17/18
Joseph Okumu,1982.0,24/25
Joseph Okumu,2283.0,23/24
Joseph Okumu,4639.0,22/23
Joseph Okumu,4573.0,21/22
Joseph Okumu,3400.0,19/20
Joseph Okumu,2107.0,18/19
Joseph Okumu,354.0,17/18
Cédric Kipré,1966.0,24/25
Cédric Kipré,4121.0,23/24
Cédric Kipré,3754.0,22/23
Cédric Kipré,762.0,20/21
Cédric Kipré,3986.0,18/19
Cédric Kipré,8580.0,17/18
Malcolm Jeng,466.0,24/25
Malcolm Jeng,2763.0,23/24
Malcolm Jeng,1311.0,22/23
Abdoul Koné,685.0,24/25
Abdoul Koné,2520.0,23/24
Abdoul Koné,1245.0,22/23
Abdoul Koné,270.0,21/22
Sergio Akieme,3464.0,20/21
Sergio Akieme,4900.0,19/20
Sergio Akieme,90.0,15/16
Nhoa Sangui,1866.0,24/25
Nhoa Sangui,3001.0,23/24
Nhoa Sangui,3627.0,22/23
Aurélio Buta,1770.0,24/25
Aurélio Buta,2864.0,23/24
Aurélio Buta,1774.0,22/23
Aurélio Buta,1670.0,21/22
Aurélio Buta,2338.0,20/21
Aurélio Buta,3456.0,19/20
Aurélio Buta,1866.0,18/19
Aurélio Buta,1400.0,17/18
Aurélio Buta,2669.0,16/17
Aurélio Buta,1826.0,15/16
Aurélio Buta,363.0,14/15
Hiroki Sekine,3562.0,23/24
Hiroki Sekine,409.0,22/23
Gabriel Moscardo,865.0,24/25
Gabriel Moscardo,161.0,23/24
Gabriel Moscardo,3697.0,22/23
Gabriel Moscardo,0.0,21/22
Mory Gbane,2002.0,23/24
Mory Gbane,2424.0,20/21
Amadou Koné,1161.0,24/25
Amadou Koné,2353.0,23/24
Valentin Atangana,3074.0,24/25
Valentin Atangana,1400.0,23/24
Valentin Atangana,3773.0,22/23
Valentin Atangana,2116.0,21/22
Yaya Fofana,638.0,24/25
Yaya Fofana,962.0,23/24
Yaya Fofana,1664.0,22/23
Teddy Teuma,1431.0,24/25
Teddy Teuma,2490.0,23/24
Teddy Teuma,6242.0,22/23
Teddy Teuma,3557.0,21/22
Teddy Teuma,3602.0,20/21
John Patrick,2089.0,24/25
John Patrick,3011.0,23/24
John Patrick,151.0,22/23
John Patrick,89.0,21/22
John Patrick,194.0,20/21
Reda Khadra,1593.0,22/23
Reda Khadra,1512.0,21/22
Reda Khadra,459.0,20/21
Reda Khadra,2722.0,19/20
Reda Khadra,2727.0,18/19
Reda Khadra,202.0,17/18
Reda Khadra,722.0,16/17
Keito Nakamura,1926.0,23/24
Keito Nakamura,3156.0,22/23
Keito Nakamura,2324.0,21/22
Keito Nakamura,512.0,20/21
Keito Nakamura,1346.0,18/19
Keito Nakamura,1866.0,17/18
Mohamed Daramy,1955.0,23/24
Mohamed Daramy,3405.0,22/23
Mohamed Daramy,2879.0,21/22
Mohamed Daramy,1961.0,20/21
Mohamed Daramy,3029.0,19/20
Mohamed Daramy,2010.0,18/19
Mamadou Diakhon,1114.0,24/25
Mamadou Diakhon,1398.0,23/24
Mamadou Diakhon,4649.0,22/23
Junya Ito,3467.0,23/24
Junya Ito,3447.0,22/23
Junya Ito,5070.0,21/22
Junya Ito,3958.0,20/21
Junya Ito,4013.0,19/20
Junya Ito,1462.0,18/19
Junya Ito,3852.0,17/18
Junya Ito,3489.0,16/17
Junya Ito,5931.0,15/16
Junya Ito,3420.0,14/15
Oumar Diakité,2076.0,24/25
Oumar Diakité,2226.0,23/24
Oumar Diakité,1799.0,22/23
Oumar Diakité,1716.0,21/22
Jordan,1098.0,24/25
Jordan,2354.0,22/23
Jordan,3633.0,21/22
Jordan,2274.0,20/21
Jordan,1042.0,19/20
Jordan,1225.0,18/19
Jordan,2584.0,16/17
Jordan,23.0,14/15
Brice Samba,2700.0,24/25
Brice Samba,4110.0,23/24
Brice Samba,3510.0,22/23
Brice Samba,4075.0,21/22
Brice Samba,3870.0,19/20
Brice Samba,1455.0,17/18
Brice Samba,180.0,16/17
Doğan Alemdar,3690.0,23/24
Doğan Alemdar,1382.0,22/23
Doğan Alemdar,1800.0,21/22
Doğan Alemdar,2745.0,20/21
Doğan Alemdar,1800.0,19/20
Doğan Alemdar,2080.0,18/19
Gauthier Gallon,540.0,23/24
Gauthier Gallon,3150.0,20/21
Gauthier Gallon,2610.0,17/18
Gauthier Gallon,1378.0,16/17
Steve Mandanda,4410.0,23/24
Steve Mandanda,4349.0,22/23
Steve Mandanda,2700.0,21/22
Steve Mandanda,4051.0,20/21
Steve Mandanda,3488.0,18/19
Steve Mandanda,5323.0,17/18
Steve Mandanda,1080.0,16/17
Steve Mandanda,5430.0,15/16
Steve Mandanda,3780.0,14/15
Geoffrey Lembet,90.0,23/24
Geoffrey Lembet,3060.0,22/23
Geoffrey Lembet,2584.0,21/22
Geoffrey Lembet,1440.0,20/21
Geoffrey Lembet,3328.0,19/20
Geoffrey Lembet,855.0,17/18
Geoffrey Lembet,2070.0,16/17
Geoffrey Lembet,1775.0,15/16
Geoffrey Lembet,2460.0,14/15
Lilian Brassier,2357.0,19/20
Lilian Brassier,4232.0,17/18
Lilian Brassier,93.0,16/17
Anthony Rouault,1527.0,20/21
Alidu Seidu,1236.0,24/25
Alidu Seidu,2393.0,23/24
Alidu Seidu,2589.0,22/23
Alidu Seidu,2352.0,21/22
Alidu Seidu,1297.0,20/21
Mikayil Faye,779.0,24/25
Mikayil Faye,6192.0,23/24
Mikayil Faye,2190.0,22/23
Christopher Wooh,1852.0,24/25
Christopher Wooh,2813.0,23/24
Christopher Wooh,1407.0,22/23
Christopher Wooh,2357.0,21/22
Christopher Wooh,1000.0,20/21
Christopher Wooh,992.0,18/19
Jérémy Jacquet,2389.0,24/25
Jérémy Jacquet,3088.0,23/24
Jérémy Jacquet,4472.0,22/23
Jérémy Jacquet,737.0,21/22
Adrien Truffert,4264.0,23/24
Adrien Truffert,3056.0,22/23
Adrien Truffert,3589.0,21/22
Adrien Truffert,2692.0,20/21
Adrien Truffert,2773.0,19/20
Adrien Truffert,418.0,18/19
Mahamadou Nagida,1195.0,23/24
Lorenz Assignon,3067.0,23/24
Lorenz Assignon,1007.0,22/23
Lorenz Assignon,971.0,21/22
Lorenz Assignon,1710.0,20/21
Hans Hateboer,1690.0,23/24
Hans Hateboer,1666.0,22/23
Hans Hateboer,2566.0,21/22
Hans Hateboer,2883.0,20/21
Hans Hateboer,4100.0,18/19
Hans Hateboer,4111.0,17/18
Hans Hateboer,4631.0,15/16
Hans Hateboer,3054.0,14/15
Azor Matusiwa,2671.0,23/24
Azor Matusiwa,1964.0,20/21
Azor Matusiwa,2442.0,19/20
Azor Matusiwa,1801.0,17/18
Azor Matusiwa,2577.0,16/17
Azor Matusiwa,1318.0,15/16
Azor Matusiwa,171.0,14/15
Seko Fofana,1804.0,24/25
Seko Fofana,3449.0,23/24
Seko Fofana,3474.0,22/23
Seko Fofana,2780.0,19/20
Seko Fofana,1947.0,16/17
Ismaël Koné,890.0,24/25
Ismaël Koné,3566.0,23/24
Ismaël Koné,1591.0,22/23
Ismaël Koné,3808.0,21/22
Ismaël Koné,0.0,20/21
Jordan James,1611.0,24/25
Jordan James,3097.0,23/24
Jordan James,1582.0,22/23
Jordan James,2327.0,21/22
Naouirou Ahamada,251.0,24/25
Naouirou Ahamada,495.0,23/24
Naouirou Ahamada,742.0,20/21
Naouirou Ahamada,2481.0,19/20
Naouirou Ahamada,3711.0,18/19
Djaoui Cissé,1144.0,24/25
Djaoui Cissé,1429.0,23/24
Djaoui Cissé,3832.0,22/23
Djaoui Cissé,3783.0,21/22
Ayanda Sishuba,191.0,24/25
