player_name,season,injury,from_date,to_date,days_out,matches_missed
Nathaniel Méndez-Laing,24/25,Knock,"Feb 28, 2025","Mar 18, 2025",19 days,5
Nathaniel Méndez-Laing,18/19,Knee injury,"Aug 25, 2018","Nov 27, 2018",95 days,15
Kemar Roofe,23/24,unknown injury,"Dec 20, 2023","Feb 23, 2024",66 days,12
Kemar Roofe,22/23,Knee injury,"Oct 24, 2022","Jun 1, 2023",221 days,35
Kemar Roofe,21/22,Knee injury,"May 18, 2022","Oct 17, 2022",153 days,21
Kemar Roofe,21/22,Knee injury,"Apr 21, 2022","May 16, 2022",26 days,7
Kemar Roofe,21/22,Knock,"Dec 6, 2021","Jan 20, 2022",46 days,6
Kemar Roofe,20/21,Calf problems,"Feb 18, 2021","Mar 8, 2021",19 days,5
Kemar Roofe,20/21,Thigh problems,"Jan 7, 2021","Jan 21, 2021",15 days,2
Kemar Roofe,20/21,Calf problems,"Sep 17, 2020","Oct 19, 2020",33 days,7
Kemar Roofe,19/20,Calf injury,"Jan 13, 2020","Jul 2, 2020",172 days,9
Kemar Roofe,19/20,Ankle injury,"Jul 18, 2019","Sep 12, 2019",57 days,7
Kemar Roofe,18/19,Calf injury,"Sep 10, 2018","Oct 15, 2018",36 days,7
Lars-Jørgen Salvesen,24/25,Cruciate ligament tear,"Mar 7, 2025",,22 days,3
Lars-Jørgen Salvesen,24/25,unknown injury,"Jul 13, 2024","Jul 29, 2024",17 days,3
Lars-Jørgen Salvesen,20/21,Cruciate ligament tear,"Mar 1, 2021","Jan 1, 2022",307 days,38
Kayden Jackson,20/21,Corona virus,"Oct 20, 2020","Oct 28, 2020",9 days,3
Conor Washington,23/24,Torn ankle ligaments,"Nov 22, 2023","Mar 21, 2024",121 days,25
Conor Washington,19/20,Torn thigh muscle,"Sep 10, 2019","Dec 28, 2019",110 days,22
Conor Washington,19/20,Eye injury,"Jul 24, 2019","Aug 3, 2019",11 days,2
Dajaune Brown,24/25,Hamstring injury,"Jan 22, 2025",,66 days,10
Ivor Pandur,21/22,Shoulder injury,"Feb 9, 2022","Jun 24, 2022",136 days,26
John Egan,23/24,Foot injury,"Sep 30, 2023","Jun 30, 2024",275 days,40
John Egan,20/21,Toe injury,"Feb 16, 2021","Mar 15, 2021",28 days,5
John Egan,20/21,Virus,"Oct 10, 2020","Oct 17, 2020",8 days,2
John Egan,19/20,Calf stiffness,"Nov 20, 2019","Nov 30, 2019",11 days,1
John Egan,19/20,Knock,"Nov 3, 2019","Nov 8, 2019",6 days,-
Cody Drameh,24/25,Ankle injury,"Dec 7, 2023","Dec 27, 2023",21 days,5
Steven Alzate,23/24,Syndesmotic ligament tear,"Dec 16, 2023","Jan 22, 2024",38 days,4
Steven Alzate,21/22,Ill,"Apr 10, 2022","Apr 19, 2022",10 days,1
Steven Alzate,21/22,Ankle surgery,"Sep 27, 2021","Dec 14, 2021",79 days,11
Steven Alzate,20/21,Ill,"Dec 28, 2020","Jan 15, 2021",19 days,4
Steven Alzate,19/20,Groin injury,"Mar 1, 2020","Aug 28, 2020",181 days,10
Eliot Matazo,23/24,traffic accident,"May 11, 2024","May 15, 2024",5 days,1
Eliot Matazo,23/24,Muscle injury,"Dec 1, 2023","Feb 15, 2024",77 days,11
Eliot Matazo,21/22,Hamstring injury,"Oct 30, 2021","Nov 24, 2021",26 days,6
Eliot Matazo,20/21,Corona virus,"Apr 15, 2021","Apr 26, 2021",12 days,3
Lincoln,23/24,Hamstring injury,"Mar 22, 2024","Apr 27, 2024",37 days,7
Lincoln,23/24,Fitness,"Nov 27, 2023","Jan 8, 2024",43 days,7
Lincoln,22/23,Cruciate ligament tear,"Mar 9, 2023","Nov 27, 2023",264 days,42
Lincoln,22/23,Calf problems,"Nov 5, 2022","Nov 25, 2022",21 days,2
Lincoln,20/21,Muscle injury,"Sep 9, 2020","Oct 14, 2020",36 days,3
Matt Crooks,16/17,Ankle injury,"Aug 1, 2016","Sep 30, 2016",61 days,9
Kasey Palmer,23/24,Hamstring injury,"Sep 24, 2023","Dec 3, 2023",71 days,17
Kasey Palmer,22/23,Hamstring injury,"Feb 27, 2023","May 9, 2023",72 days,16
Kasey Palmer,17/18,Hamstring injury,"Sep 5, 2017","Nov 26, 2017",83 days,11
Kasey Palmer,16/17,Achilles tendon problems,"Feb 9, 2017","May 28, 2017",109 days,24
Liam Millar,24/25,Cruciate ligament injury,"Oct 23, 2024","May 31, 2025",221 days,37
Liam Millar,22/23,unknown injury,"Apr 21, 2023","Apr 24, 2023",4 days,1
Liam Millar,22/23,Broken hand,"Feb 3, 2023","Feb 17, 2023",15 days,3
Liam Millar,21/22,Elbow fracture,"May 1, 2022","Jun 13, 2022",44 days,6
Doğukan Sinik,23/24,unknown injury,"May 12, 2024","May 27, 2024",16 days,3
Doğukan Sinik,23/24,unknown injury,"Apr 23, 2024","May 4, 2024",12 days,1
Doğukan Sinik,23/24,unknown injury,"Mar 25, 2024","Apr 6, 2024",13 days,1
Doğukan Sinik,23/24,unknown injury,"Feb 9, 2024","Feb 21, 2024",13 days,2
Doğukan Sinik,22/23,unknown injury,"May 30, 2023","Jun 8, 2023",10 days,3
Doğukan Sinik,22/23,unknown injury,"Apr 1, 2023","Apr 10, 2023",10 days,1
Doğukan Sinik,22/23,Fitness,"Mar 15, 2023","Mar 19, 2023",5 days,1
Doğukan Sinik,22/23,unknown injury,"Feb 4, 2023","Mar 15, 2023",40 days,4
Doğukan Sinik,22/23,unknown injury,"Jan 20, 2023","Jan 24, 2023",5 days,1
Doğukan Sinik,22/23,unknown injury,"Jan 14, 2023","Jan 19, 2023",6 days,2
Doğukan Sinik,22/23,Knee problems,"Jul 28, 2022","Sep 26, 2022",61 days,13
Doğukan Sinik,20/21,unknown injury,"Apr 20, 2021","May 19, 2021",30 days,7
Doğukan Sinik,20/21,unknown injury,"Mar 8, 2021","Mar 18, 2021",11 days,3
Doğukan Sinik,20/21,unknown injury,"Jan 20, 2021","Feb 1, 2021",13 days,2
Doğukan Sinik,20/21,Stress reaction of the bone,"Oct 18, 2020","Dec 15, 2020",59 days,12
Louie Barry,23/24,Hamstring injury,"Oct 27, 2023","Apr 4, 2024",161 days,30
Mohamed Belloumi,24/25,Cruciate ligament tear,"Nov 5, 2024","May 31, 2025",208 days,34
Nordin Amrabat,24/25,muscular problems,"Sep 21, 2024","Sep 26, 2024",6 days,1
Nordin Amrabat,23/24,unknown injury,"Mar 4, 2024","Mar 18, 2024",15 days,1
Nordin Amrabat,22/23,Meniscus damage,"Nov 15, 2022","Dec 20, 2022",36 days,1
Nordin Amrabat,22/23,strain,"Oct 18, 2022","Oct 28, 2022",11 days,2
Nordin Amrabat,21/22,sprain,"Apr 16, 2022","Apr 19, 2022",4 days,1
Nordin Amrabat,19/20,Muscle injury,"Sep 4, 2020","Oct 3, 2020",30 days,9
Nordin Amrabat,17/18,concussion,"Jun 15, 2018","Jun 19, 2018",5 days,-
Nordin Amrabat,17/18,Muscle injury,"Apr 9, 2018","Apr 19, 2018",11 days,2
Nordin Amrabat,17/18,muscular problems,"Oct 30, 2017","Nov 9, 2017",11 days,1
Nordin Amrabat,16/17,Foot injury,"Jan 2, 2017","Feb 2, 2017",32 days,11
Nordin Amrabat,15/16,Meniscus tear,"Sep 28, 2015","Nov 16, 2015",50 days,11
Nordin Amrabat,15/16,Hamstring injury,"Sep 17, 2015","Sep 24, 2015",8 days,2
Nordin Amrabat,14/15,Torn muscle fiber,"Nov 13, 2014","Dec 8, 2014",26 days,5
Nordin Amrabat,11/12,minor knock,"Nov 28, 2011","Dec 5, 2011",8 days,1
Nordin Amrabat,10/11,Knock,"May 16, 2011","May 30, 2011",15 days,3
João Pedro,22/23,influenza,"Apr 5, 2023","Apr 7, 2023",3 days,1
João Pedro,22/23,Fitness,"Feb 14, 2023","Feb 26, 2023",13 days,1
João Pedro,22/23,Edema in the knee,"Nov 30, 2022","Feb 14, 2023",77 days,10
João Pedro,22/23,Injury to the ankle,"Nov 30, 2022","Feb 14, 2023",77 days,10
João Pedro,22/23,Torn thigh muscle,"Jul 24, 2022","Aug 19, 2022",27 days,6
João Pedro,19/20,Thigh problems,"Jul 30, 2020","Aug 9, 2020",11 days,1
João Pedro,16/17,Broken fibula,"Oct 1, 2016","Dec 16, 2016",77 days,15
João Pedro,16/17,Hamstring injury,"Aug 1, 2016","Sep 15, 2016",46 days,6
Illan Meslier,20/21,Ill,"Jan 3, 2021","Jan 25, 2021",23 days,2
Karl Darlow,22/23,Ankle injury,"Sep 5, 2022","Nov 5, 2022",62 days,9
Karl Darlow,21/22,Corona virus,"Jul 15, 2021","Aug 2, 2021",19 days,-
Karl Darlow,20/21,Knee injury,"Apr 15, 2021","Jun 3, 2021",50 days,8
Karl Darlow,20/21,Groin injury,"Oct 15, 2020","Oct 26, 2020",12 days,2
Karl Darlow,19/20,Knock,"Dec 9, 2019","Dec 23, 2019",15 days,2
Karl Darlow,18/19,Knock,"Nov 8, 2018","Feb 25, 2019",110 days,21
Karl Darlow,17/18,Shoulder injury,"Mar 12, 2018","Apr 2, 2018",22 days,3
Karl Darlow,15/16,ankle sprain,"Sep 17, 2015","Nov 23, 2015",68 days,12
Pascal Struijk,23/24,Groin injury,"Dec 28, 2023","May 14, 2024",139 days,27
Pascal Struijk,23/24,Inguinal hernia,"Nov 10, 2023","Nov 20, 2023",11 days,1
Pascal Struijk,21/22,Hip injury,"Dec 1, 2021","Jan 14, 2022",45 days,6
Joe Rodon,22/23,flu,"Nov 4, 2022","Nov 7, 2022",4 days,1
Joe Rodon,21/22,unknown injury,"Aug 16, 2021","Sep 7, 2021",23 days,6
Joe Rodon,19/20,Ankle injury,"Feb 13, 2020","Feb 15, 2020",3 days,1
Joe Rodon,19/20,Ankle injury,"Oct 25, 2019","Jan 20, 2020",88 days,18
Joe Rodon,18/19,Metatarsal fracture,"Jan 19, 2019","Apr 4, 2019",76 days,16
Maximilian Wöber,24/25,unknown injury,"Feb 10, 2025",,47 days,7
Maximilian Wöber,24/25,Knee surgery,"Sep 13, 2024","Oct 28, 2024",46 days,10
Maximilian Wöber,23/24,Torn muscle fiber,"Apr 21, 2024","May 20, 2024",30 days,4
Maximilian Wöber,23/24,muscular problems,"Mar 10, 2024","Mar 14, 2024",5 days,1
Maximilian Wöber,23/24,Fitness,"Jan 29, 2024","Feb 5, 2024",8 days,1
Maximilian Wöber,23/24,infection,"Jan 15, 2024","Jan 29, 2024",15 days,2
Maximilian Wöber,23/24,Ill,"Dec 1, 2023","Dec 8, 2023",8 days,2
Maximilian Wöber,23/24,cold,"Aug 28, 2023","Aug 30, 2023",3 days,-
Maximilian Wöber,22/23,Hamstring injury,"Mar 24, 2023","Apr 15, 2023",23 days,4
Maximilian Wöber,22/23,Groin problems,"Sep 6, 2022","Sep 16, 2022",11 days,3
Maximilian Wöber,21/22,Corona virus,"Mar 1, 2022","Mar 4, 2022",4 days,1
Maximilian Wöber,21/22,Torn muscle fiber,"Nov 27, 2021","Dec 31, 2021",35 days,4
Maximilian Wöber,21/22,Ankle injury,"Nov 5, 2021","Nov 19, 2021",15 days,3
Maximilian Wöber,21/22,influenza,"Sep 18, 2021","Sep 28, 2021",11 days,3
Maximilian Wöber,20/21,Hip injury,"Apr 18, 2021","Apr 24, 2021",7 days,2
Junior Firpo,23/24,Knee collateral ligament tear,"Aug 8, 2023","Sep 6, 2023",30 days,6
Junior Firpo,22/23,Knee injury,"Jul 8, 2022","Sep 12, 2022",67 days,7
Junior Firpo,21/22,Collateral ligament injury,"Mar 11, 2022","Apr 11, 2022",32 days,4
Junior Firpo,21/22,Hamstring strain,"Jan 16, 2022","Feb 14, 2022",30 days,4
Junior Firpo,20/21,Muscle injury,"Sep 30, 2020","Oct 16, 2020",17 days,2
Junior Firpo,19/20,Hip problems,"Jul 4, 2020","Jul 10, 2020",7 days,2
Junior Firpo,19/20,Muscle injury,"Oct 1, 2019","Oct 18, 2019",18 days,4
Junior Firpo,19/20,Knee injury,"Aug 29, 2019","Sep 10, 2019",13 days,2
Junior Firpo,18/19,Muscle injury,"Feb 15, 2019","Apr 6, 2019",51 days,13
Junior Firpo,18/19,Hamstring injury,"Dec 17, 2018","Feb 2, 2019",48 days,9
Junior Firpo,17/18,Ligament injury,"May 6, 2018","Jun 6, 2018",32 days,2
Junior Firpo,17/18,Hamstring injury,"Aug 9, 2017","Oct 16, 2017",69 days,12
Isaac Schmidt,24/25,Hip problems,"Aug 21, 2024","Aug 23, 2024",3 days,1
Isaac Schmidt,22/23,unknown injury,"Jan 26, 2023","Feb 9, 2023",15 days,2
Isaac Schmidt,21/22,unknown injury,"Mar 31, 2022","Apr 6, 2022",7 days,1
Isaac Schmidt,21/22,unknown injury,"Nov 24, 2021","Dec 16, 2021",23 days,3
Isaac Schmidt,21/22,unknown injury,"Oct 13, 2021","Oct 20, 2021",8 days,1
Isaac Schmidt,20/21,unknown injury,"Mar 1, 2021","Apr 28, 2021",59 days,12
Isaac Schmidt,20/21,unknown injury,"Sep 17, 2020","Dec 4, 2020",79 days,15
Isaac Schmidt,19/20,Ill,"Feb 19, 2020","Feb 29, 2020",11 days,1
Isaac Schmidt,19/20,unknown injury,"Jan 22, 2020","Feb 19, 2020",29 days,4
Jayden Bogle,21/22,Knee problems,"Feb 14, 2022","Oct 1, 2022",230 days,31
Sam Byram,23/24,Hamstring injury,"Feb 11, 2024","Feb 25, 2024",15 days,3
Sam Byram,23/24,Hamstring injury,"Dec 9, 2023","Dec 23, 2023",15 days,4
Sam Byram,19/20,Hamstring injury,"Feb 16, 2020","Jan 16, 2021",336 days,40
Sam Byram,18/19,Knee surgery,"Aug 29, 2018","Apr 8, 2019",223 days,39
Sam Byram,17/18,Ankle injury,"Mar 3, 2018","Aug 13, 2018",164 days,11
Sam Byram,17/18,Hamstring strain,"Nov 1, 2017","Jan 13, 2018",74 days,15
Sam Byram,16/17,Hamstring injury,"Oct 1, 2016","Jan 8, 2017",100 days,17
Sam Byram,15/16,Muscle injury,"Mar 18, 2016","Apr 17, 2016",31 days,5
Ethan Ampadu,24/25,Knee injury,"Feb 24, 2025","Apr 15, 2025",51 days,9
Ethan Ampadu,24/25,Knee injury,"Sep 28, 2024","Dec 3, 2024",67 days,12
Ethan Ampadu,20/21,Groin injury,"Nov 23, 2020","Dec 12, 2020",20 days,2
Ethan Ampadu,20/21,Knock,"Nov 1, 2020","Nov 21, 2020",21 days,4
Ethan Ampadu,19/20,Back injury,"Feb 26, 2020","Jun 28, 2020",124 days,12
Ethan Ampadu,19/20,concussion,"Oct 16, 2019","Oct 25, 2019",10 days,2
Ethan Ampadu,18/19,Back injury,"Mar 28, 2019","May 31, 2019",65 days,13
Ethan Ampadu,18/19,Knock,"Nov 17, 2018","Nov 29, 2018",13 days,3
Ethan Ampadu,17/18,Broken ankle,"Mar 14, 2018","Jul 1, 2018",110 days,15
Ethan Ampadu,17/18,Hamstring injury,"Feb 23, 2018","Mar 9, 2018",15 days,2
Ilia Gruev,24/25,Knee surgery,"Oct 1, 2024","Jan 12, 2025",104 days,24
Ilia Gruev,23/24,Ankle injury,"Mar 25, 2024","Apr 3, 2024",10 days,2
Ilia Gruev,20/21,Ankle injury,"Mar 15, 2021","Apr 8, 2021",25 days,11
Josuha Guilavogui,23/24,Muscle injury,"Nov 5, 2023","Jan 1, 2024",58 days,6
Josuha Guilavogui,22/23,Adductor pain,"Nov 3, 2022","Nov 11, 2022",9 days,2
Josuha Guilavogui,21/22,Calf problems,"Nov 18, 2021","Nov 22, 2021",5 days,1
Josuha Guilavogui,20/21,Torn muscle fiber,"Oct 26, 2020","Dec 14, 2020",50 days,6
Josuha Guilavogui,19/20,Fitness,"May 25, 2020","Jun 1, 2020",8 days,2
Josuha Guilavogui,19/20,Knee problems,"Feb 17, 2020","May 25, 2020",99 days,8
Josuha Guilavogui,18/19,Hamstring strain,"Jan 14, 2019","Feb 4, 2019",22 days,3
Josuha Guilavogui,18/19,Fitness,"Oct 15, 2018","Nov 26, 2018",43 days,6
Josuha Guilavogui,18/19,Cruciate ligament tear,"Aug 27, 2018","Oct 15, 2018",50 days,6
Josuha Guilavogui,17/18,Muscle injury,"Apr 12, 2018","Apr 26, 2018",15 days,2
Josuha Guilavogui,17/18,Calf problems,"Jan 22, 2018","Feb 1, 2018",11 days,1
Josuha Guilavogui,17/18,minor knock,"Nov 6, 2017","Nov 9, 2017",4 days,-
Josuha Guilavogui,16/17,Thigh problems,"May 25, 2017","May 29, 2017",5 days,2
Josuha Guilavogui,16/17,Calf injury,"Feb 9, 2017","Mar 6, 2017",26 days,4
Josuha Guilavogui,16/17,Fitness,"Oct 24, 2016","Nov 17, 2016",25 days,3
Ao Tanaka,23/24,Appendectomy,"Apr 2, 2024","Apr 21, 2024",20 days,4
Ao Tanaka,22/23,Knee medial ligament tear,"Apr 10, 2023","Jun 24, 2023",76 days,9
Ao Tanaka,22/23,Capsular injury,"Oct 31, 2022","Nov 12, 2022",13 days,3
Ao Tanaka,16/17,Torn lateral knee ligament,"Mar 1, 2017","Jul 6, 2017",128 days,35
Joe Rothwell,20/21,Back injury,"Oct 4, 2020","Nov 1, 2020",29 days,5
Brenden Aaronson,23/24,Ill,"Nov 24, 2023","Nov 27, 2023",4 days,1
Brenden Aaronson,21/22,Knee problems,"Mar 19, 2022","Apr 23, 2022",36 days,7
Manor Solomon,24/25,Hamstring injury,"Sep 18, 2024","Oct 17, 2024",30 days,4
Manor Solomon,23/24,Meniscus injury,"Oct 5, 2023","Jul 7, 2024",277 days,33
Manor Solomon,22/23,Knee surgery,"Aug 7, 2022","Jan 1, 2023",148 days,17
Manor Solomon,21/22,unknown injury,"Jan 10, 2022","Feb 16, 2022",38 days,-
Manor Solomon,21/22,Ankle injury,"Aug 3, 2021","Aug 12, 2021",10 days,3
Manor Solomon,20/21,Knock,"Sep 25, 2020","Sep 28, 2020",4 days,1
Manor Solomon,19/20,Adductor injury,"Jan 25, 2020","Mar 16, 2020",52 days,8
Manor Solomon,19/20,Muscle injury,"Dec 11, 2019","Mar 30, 2020",111 days,10
Manor Solomon,19/20,unknown injury,"Nov 2, 2019","Nov 25, 2019",24 days,4
Manor Solomon,18/19,Torn thigh muscle,"Oct 7, 2018","Nov 2, 2018",27 days,5
Manor Solomon,18/19,ankle sprain,"Sep 10, 2018","Sep 28, 2018",19 days,3
Largie Ramazani,24/25,Ankle injury,"Oct 22, 2024","Nov 23, 2024",33 days,5
Largie Ramazani,21/22,Muscle injury,"May 12, 2022","May 17, 2022",6 days,1
Largie Ramazani,21/22,Muscle injury,"Apr 12, 2022","Apr 15, 2022",4 days,-
Largie Ramazani,21/22,unknown injury,"Mar 25, 2022","Apr 4, 2022",11 days,3
Largie Ramazani,21/22,Hamstring injury,"Oct 9, 2021","Nov 13, 2021",36 days,9
Largie Ramazani,20/21,Muscle injury,"Apr 24, 2021","Apr 29, 2021",6 days,1
Wilfried Gnonto,23/24,Ankle injury,"Sep 20, 2023","Oct 20, 2023",31 days,6
Wilfried Gnonto,20/21,unknown injury,"Feb 18, 2021","Feb 25, 2021",8 days,1
Daniel James,24/25,Hamstring injury,"Aug 29, 2024","Oct 16, 2024",49 days,10
Daniel James,22/23,Hamstring injury,"May 7, 2023","May 21, 2023",15 days,5
Daniel James,20/21,unknown injury,"Apr 30, 2021","May 21, 2021",22 days,5
Daniel James,20/21,Knock,"Apr 9, 2021","Apr 14, 2021",6 days,1
Daniel James,20/21,Knock,"Dec 27, 2020","Dec 28, 2020",2 days,-
Daniel James,19/20,Knock,"Feb 28, 2020","Mar 7, 2020",9 days,2
Daniel James,19/20,Ankle injury,"Sep 10, 2019","Sep 21, 2019",12 days,2
Daniel James,18/19,Muscle injury,"Dec 2, 2018","Dec 21, 2018",20 days,2
Joël Piroe,20/21,Corona virus,"Oct 25, 2020","Nov 12, 2020",19 days,5
Joël Piroe,17/18,minor knock,"Jul 7, 2017","Jul 8, 2017",2 days,-
Patrick Bamford,23/24,Hamstring injury,"Jul 31, 2023","Sep 25, 2023",57 days,10
Patrick Bamford,22/23,Groin problems,"Nov 5, 2022","Dec 31, 2022",57 days,5
Patrick Bamford,21/22,Foot injury,"Mar 27, 2022","Jul 1, 2022",97 days,9
Patrick Bamford,21/22,Hamstring injury,"Dec 7, 2021","Feb 28, 2022",84 days,12
Patrick Bamford,21/22,Ankle injury,"Sep 18, 2021","Nov 28, 2021",72 days,14
Patrick Bamford,18/19,Knee problems,"Dec 22, 2018","Jan 31, 2019",41 days,8
Patrick Bamford,18/19,Cruciate ligament injury,"Sep 7, 2018","Dec 7, 2018",92 days,20
Seny Dieng,23/24,Thigh problems,"Dec 18, 2023","Feb 5, 2024",50 days,15
Dael Fry,22/23,unknown injury,"Oct 2, 2021","Dec 2, 2021",62 days,10
Rav van den Berg,23/24,Torn knee ligaments,"Mar 14, 2024","Apr 3, 2024",21 days,5
Rav van den Berg,21/22,unknown injury,"Feb 22, 2022","Mar 16, 2022",23 days,3
Rav van den Berg,20/21,unknown injury,"May 11, 2021","May 31, 2021",21 days,3
Darragh Lenihan,23/24,Ankle surgery,"Nov 18, 2023",,497 days,78
Darragh Lenihan,20/21,Inner ligament injury,"Oct 1, 2020","Oct 12, 2020",12 days,3
Darragh Lenihan,17/18,Metatarsal fracture,"Aug 6, 2017","Dec 24, 2017",141 days,40
George Edmundson,20/21,Quarantine,"Nov 2, 2020","Nov 16, 2020",15 days,2
George Edmundson,19/20,Ill,"Dec 2, 2019","Dec 13, 2019",12 days,3
Neto Borges,23/24,Knock,"Nov 30, 2023","Dec 2, 2023",3 days,-
Neto Borges,23/24,Dead leg,"Sep 18, 2023","Oct 10, 2023",23 days,2
Neto Borges,22/23,Knee injury,"Nov 1, 2022","Nov 15, 2022",15 days,2
Neto Borges,21/22,unknown injury,"Nov 1, 2021","Nov 8, 2021",8 days,1
Neto Borges,19/20,Foot injury,"Sep 15, 2019","Sep 20, 2019",6 days,1
Alex Bangura,22/23,unknown injury,"Feb 22, 2023","Feb 28, 2023",7 days,1
Alex Bangura,21/22,Ankle injury,"Apr 21, 2022","Jun 30, 2022",71 days,7
Luke Ayling,21/22,Knee injury,"Sep 17, 2021","Nov 28, 2021",73 days,11
Luke Ayling,18/19,Knee medial ligament tear,"Oct 27, 2018","Dec 23, 2018",58 days,9
Luke Ayling,17/18,Ankle surgery,"Jan 1, 2018","May 5, 2018",125 days,21
Riley McGree,24/25,unknown injury,"Jan 15, 2025",,73 days,12
Riley McGree,23/24,unknown injury,"Mar 21, 2024","Sep 2, 2024",166 days,17
Aidan Morris,24/25,Knee injury,"Nov 12, 2024",,137 days,24
Aidan Morris,20/21,Knee injury,"Apr 17, 2021","Dec 31, 2021",259 days,56
Finn Azaz,22/23,Ankle injury,"Oct 25, 2022","Jan 13, 2023",81 days,17
Samuel Iling-Junior,24/25,Internal ligament strain,"Oct 17, 2024","Oct 21, 2024",5 days,1
Samuel Iling-Junior,22/23,Bruise on ankle,"Oct 30, 2022","Dec 31, 2022",63 days,12
Samuel Iling-Junior,21/22,Hand injury,"Apr 1, 2022","Apr 12, 2022",12 days,3
Delano Burgzorg,23/24,Ankle injury,"Dec 26, 2023","Feb 11, 2024",48 days,9
Delano Burgzorg,22/23,Ankle sprain,"Jan 11, 2023","Jan 31, 2023",21 days,3
Delano Burgzorg,21/22,heart problems,"Mar 15, 2022","Jun 30, 2022",108 days,10
Delano Burgzorg,21/22,Corona virus,"Mar 3, 2022","Mar 14, 2022",12 days,-
Delano Burgzorg,21/22,Groin injury,"Dec 8, 2021","Dec 31, 2021",24 days,4
Ben Doak,23/24,Meniscus tear,"Dec 17, 2023","Jun 30, 2024",197 days,41
Ben Doak,22/23,concussion,"Mar 14, 2023","Apr 2, 2023",20 days,4
Tommy Conway,23/24,Hamstring injury,"Aug 5, 2023","Sep 29, 2023",56 days,13
Kelechi Iheanacho,22/23,Groin injury,"Apr 25, 2023","May 18, 2023",24 days,4
Kelechi Iheanacho,19/20,Head injury,"Feb 23, 2020","Feb 27, 2020",5 days,-
Kelechi Iheanacho,17/18,Broken finger,"Mar 25, 2018","Mar 29, 2018",5 days,1
Kelechi Iheanacho,15/16,Hip bruise,"Sep 19, 2015","Sep 28, 2015",10 days,3
Marcus Forss,19/20,Hamstring injury,"Jan 12, 2020","Jul 31, 2020",202 days,26
Marcus Forss,18/19,Back injury,"Sep 10, 2018","Jan 14, 2019",127 days,39
Lukas Jensen,21/22,Wrist injury,"Nov 10, 2021","Jan 24, 2022",76 days,11
Japhet Tanganga,23/24,Knee problems,"Aug 1, 2023","Oct 29, 2023",90 days,11
Japhet Tanganga,22/23,Knock,"Oct 10, 2022","Oct 17, 2022",8 days,2
Japhet Tanganga,21/22,Knee injury,"Feb 4, 2022","Jun 30, 2022",147 days,20
Japhet Tanganga,20/21,Shoulder injury,"Dec 15, 2020","Dec 26, 2020",12 days,3
Japhet Tanganga,20/21,Thigh problems,"Sep 30, 2020","Nov 25, 2020",57 days,15
Japhet Tanganga,20/21,Hamstring strain,"Aug 22, 2020","Sep 28, 2020",38 days,7
Japhet Tanganga,19/20,Back problems,"Jun 15, 2020","Jul 10, 2020",26 days,5
Tristan Crama,23/24,Leg injury,"Sep 21, 2023","Oct 15, 2023",25 days,4
Shaun Hutchinson,18/19,Knee injury,"Aug 24, 2018","Oct 19, 2018",57 days,10
Shaun Hutchinson,12/13,Achilles tendon problems,"Oct 20, 2012","Nov 17, 2012",29 days,5
Shaun Hutchinson,11/12,Ankle injury,"Sep 10, 2011","Oct 20, 2011",41 days,6
Joe Bryan,23/24,Groin surgery,"Apr 15, 2024","Jun 30, 2024",77 days,3
Joe Bryan,23/24,Groin problems,"Oct 27, 2023","Dec 14, 2023",49 days,8
Joe Bryan,22/23,Broken hand,"Jul 17, 2022","Aug 8, 2022",23 days,1
Joe Bryan,21/22,bruise,"Oct 16, 2021","Oct 25, 2021",10 days,3
Joe Bryan,21/22,bruise,"Oct 16, 2021","Oct 23, 2021",8 days,2
Joe Bryan,21/22,Bruised back,"Sep 29, 2021","Oct 2, 2021",4 days,2
Joe Bryan,21/22,Knock,"Sep 16, 2021","Sep 20, 2021",5 days,1
Joe Bryan,20/21,Knock,"Feb 12, 2021","Feb 18, 2021",7 days,2
Joe Bryan,19/20,Thigh problems,"Feb 29, 2020","May 31, 2020",93 days,2
Joe Bryan,19/20,Back injury,"Nov 2, 2019","Nov 21, 2019",20 days,2
Joe Bryan,18/19,Achilles tendon problems,"Sep 29, 2018","Nov 15, 2018",48 days,7
Danny McNamara,24/25,Knee surgery,"Jan 24, 2025",,64 days,13
Ryan Wintle,20/21,Groin strain,"Apr 13, 2021","Apr 24, 2021",12 days,4
Billy Mitchell,22/23,Ankle injury,"Feb 15, 2023","May 3, 2023",78 days,15
Billy Mitchell,20/21,Hamstring injury,"Aug 20, 2020","Nov 10, 2020",83 days,14
Ryan Leonard,19/20,Knee injury,"Oct 6, 2019","Feb 10, 2020",128 days,22
Camiel Neghli,23/24,Ankle injury,"May 5, 2024","May 10, 2024",6 days,1
Camiel Neghli,23/24,Hamstring injury,"Feb 9, 2024","Mar 14, 2024",35 days,5
Camiel Neghli,23/24,Partial muscle tear,"Dec 20, 2023","Jan 23, 2024",35 days,3
Camiel Neghli,22/23,Broken collarbone,"May 3, 2023","Jun 30, 2023",59 days,3
Femi Azeez,21/22,Ankle injury,"Jan 10, 2022","Mar 20, 2022",70 days,15
Femi Azeez,21/22,Hamstring injury,"Oct 23, 2021","Nov 22, 2021",31 days,5
Femi Azeez,21/22,Hamstring injury,"Aug 21, 2021","Oct 15, 2021",56 days,8
Duncan Watmore,18/19,Ankle injury,"Mar 2, 2019","May 15, 2019",75 days,16
Duncan Watmore,17/18,Knee injury,"Nov 18, 2017","Nov 25, 2018",373 days,54
