player_name,date_of_birth/age,height,position,current_age_x,minutes_played,season,injury,from_date,to_date,days_out,matches_missed,injury_year,current_age_y,age_at_injury
Breel Embolo,Feb 14 1997 (28),187 m,Centre-Forward,28,2209.0,19/20,Bruise on ankle,2020-05-24,"Jun 9, 2020",17 days,3,2020.0,28,23
Breel Embolo,Feb 14 1997 (28),187 m,Centre-Forward,28,2209.0,19/20,Torn muscle fiber,2019-10-28,"Nov 20, 2019",24 days,6,2019.0,28,22
Breel Embolo,Feb 14 1997 (28),187 m,Centre-Forward,28,2209.0,19/20,Foot injury,2019-05-31,"Jul 15, 2019",46 days,-,2019.0,28,22
Breel Embolo,Feb 14 1997 (28),187 m,Centre-Forward,28,2440.0,18/19,Broken foot,2018-11-12,"Mar 1, 2019",110 days,18,2018.0,28,21
Breel Embolo,Feb 14 1997 (28),187 m,Centre-Forward,28,2440.0,18/19,Shoulder injury,2018-10-07,"Oct 15, 2018",9 days,2,2018.0,28,21
Breel Embolo,Feb 14 1997 (28),187 m,Centre-Forward,28,1480.0,17/18,Muscle injury,2018-04-23,"May 10, 2018",18 days,2,2018.0,28,21
Breel Embolo,Feb 14 1997 (28),187 m,Centre-Forward,28,1480.0,17/18,Bone edema,2017-03-02,"Aug 14, 2017",166 days,20,2017.0,28,20
Breel Embolo,Feb 14 1997 (28),187 m,Centre-Forward,28,1112.0,16/17,,,,,,,,
Breel Embolo,Feb 14 1997 (28),187 m,Centre-Forward,28,4523.0,15/16,,,,,,,,
Breel Embolo,Feb 14 1997 (28),187 m,Centre-Forward,28,3583.0,14/15,,,,,,,,
Marco Bizot,Mar 10 1991 (34),193 m,Goalkeeper,34,2877.0,23/24,,,,,,,,
Marco Bizot,Mar 10 1991 (34),193 m,Goalkeeper,34,3330.0,22/23,,,,,,,,
Marco Bizot,Mar 10 1991 (34),193 m,Goalkeeper,34,4645.0,20/21,,,,,,,,
Marco Bizot,Mar 10 1991 (34),193 m,Goalkeeper,34,4925.0,19/20,,,,,,,,
Marco Bizot,Mar 10 1991 (34),193 m,Goalkeeper,34,3900.0,18/19,,,,,,,,
Marco Bizot,Mar 10 1991 (34),193 m,Goalkeeper,34,3600.0,17/18,,,,,,,,
Marco Bizot,Mar 10 1991 (34),193 m,Goalkeeper,34,4331.0,16/17,Ankle injury,2017-01-25,"Apr 20, 2017",86 days,20,2017.0,34,26
Marco Bizot,Mar 10 1991 (34),193 m,Goalkeeper,34,405.0,14/15,,,,,,,,
Grégoire Coudert,Apr 3 1999 (26),192 m,Goalkeeper,26,3240.0,21/22,,,,,,,,
Grégoire Coudert,Apr 3 1999 (26),192 m,Goalkeeper,26,900.0,20/21,,,,,,,,
Grégoire Coudert,Apr 3 1999 (26),192 m,Goalkeeper,26,540.0,17/18,,,,,,,,
Noah Jauny,Aug 26 2004 (20),194 m,Goalkeeper,20,180.0,24/25,,,,,,,,
Noah Jauny,Aug 26 2004 (20),194 m,Goalkeeper,20,2790.0,22/23,,,,,,,,
Noah Jauny,Aug 26 2004 (20),194 m,Goalkeeper,20,743.0,21/22,,,,,,,,
Soumaïla Coulibaly,Oct 14 2003 (21),191 m,Centre-Back,21,1162.0,24/25,Adductor pain,2025-02-24,,39 days,5,2025.0,21,21
Soumaïla Coulibaly,Oct 14 2003 (21),191 m,Centre-Back,21,1162.0,24/25,Pelvic injury,2024-11-21,"Jan 19, 2025",60 days,11,2024.0,21,20
Soumaïla Coulibaly,Oct 14 2003 (21),191 m,Centre-Back,21,2471.0,23/24,Knee injury,2024-05-16,"May 22, 2024",7 days,1,2024.0,21,20
Soumaïla Coulibaly,Oct 14 2003 (21),191 m,Centre-Back,21,2471.0,23/24,Leg injury,2024-01-10,"Feb 15, 2024",37 days,7,2024.0,21,20
Soumaïla Coulibaly,Oct 14 2003 (21),191 m,Centre-Back,21,1527.0,22/23,Knee injury,2023-04-21,"May 4, 2023",14 days,2,2023.0,21,19
Soumaïla Coulibaly,Oct 14 2003 (21),191 m,Centre-Back,21,1527.0,22/23,Pelvic injury,2023-01-12,"Feb 9, 2023",29 days,5,2023.0,21,19
Soumaïla Coulibaly,Oct 14 2003 (21),191 m,Centre-Back,21,952.0,21/22,Ankle injury,2022-02-07,"Feb 14, 2022",8 days,1,2022.0,21,18
Soumaïla Coulibaly,Oct 14 2003 (21),191 m,Centre-Back,21,952.0,21/22,Calf problems,2022-01-10,"Jan 17, 2022",8 days,1,2022.0,21,18
Soumaïla Coulibaly,Oct 14 2003 (21),191 m,Centre-Back,21,1436.0,19/20,,,,,,,,
Brendan Chardonnet,Dec 22 1994 (30),181 m,Centre-Back,30,1092.0,19/20,Neck injury,2019-12-06,"Dec 14, 2019",9 days,2,2019.0,30,24
Brendan Chardonnet,Dec 22 1994 (30),181 m,Centre-Back,30,1092.0,19/20,Wrist injury,2019-11-30,"Nov 30, 2019",1 days,1,2019.0,30,24
Brendan Chardonnet,Dec 22 1994 (30),181 m,Centre-Back,30,1092.0,19/20,Bruise on the ankle joint,2019-11-09,"Nov 9, 2019",1 days,1,2019.0,30,24
Brendan Chardonnet,Dec 22 1994 (30),181 m,Centre-Back,30,1092.0,19/20,Edema in the knee,2019-10-19,"Oct 19, 2019",1 days,1,2019.0,30,24
Brendan Chardonnet,Dec 22 1994 (30),181 m,Centre-Back,30,1092.0,19/20,Foot bruise,2019-09-28,"Sep 28, 2019",1 days,1,2019.0,30,24
Brendan Chardonnet,Dec 22 1994 (30),181 m,Centre-Back,30,1092.0,19/20,bruise,2019-09-21,"Sep 21, 2019",1 days,1,2019.0,30,24
Brendan Chardonnet,Dec 22 1994 (30),181 m,Centre-Back,30,614.0,17/18,,,,,,,,
Brendan Chardonnet,Dec 22 1994 (30),181 m,Centre-Back,30,705.0,14/15,,,,,,,,
Abdoulaye Ndiaye,Apr 10 2002 (22),195 m,Centre-Back,22,2790.0,23/24,,,,,,,,
Abdoulaye Ndiaye,Apr 10 2002 (22),195 m,Centre-Back,22,2530.0,22/23,,,,,,,,
Abdoulaye Ndiaye,Apr 10 2002 (22),195 m,Centre-Back,22,2058.0,21/22,,,,,,,,
Abdoulaye Ndiaye,Apr 10 2002 (22),195 m,Centre-Back,22,360.0,20/21,,,,,,,,
Julien Le Cardinal,Aug 3 1997 (27),184 m,Centre-Back,27,1616.0,22/23,Knee injury,2023-03-31,"Apr 13, 2023",14 days,2,2023.0,27,25
Julien Le Cardinal,Aug 3 1997 (27),184 m,Centre-Back,27,1616.0,22/23,unknown injury,2022-08-22,"Aug 31, 2022",10 days,2,2022.0,27,24
Bradley Locko,May 6 2002 (22),180 m,Left-Back,22,3371.0,23/24,,,,,,,,
Bradley Locko,May 6 2002 (22),180 m,Left-Back,22,1801.0,22/23,,,,,,,,
Bradley Locko,May 6 2002 (22),180 m,Left-Back,22,1546.0,21/22,,,,,,,,
Bradley Locko,May 6 2002 (22),180 m,Left-Back,22,1440.0,20/21,,,,,,,,
Jordan Amavi,Mar 9 1994 (31),176 m,Left-Back,31,91.0,23/24,Calf injury,2023-11-20,"Dec 31, 2023",42 days,6,2023.0,31,29
Jordan Amavi,Mar 9 1994 (31),176 m,Left-Back,31,248.0,22/23,unknown injury,2023-03-08,"Mar 29, 2023",22 days,2,2023.0,31,29
Jordan Amavi,Mar 9 1994 (31),176 m,Left-Back,31,718.0,21/22,Knee injury,2022-02-01,"Mar 5, 2022",33 days,7,2022.0,31,28
Jordan Amavi,Mar 9 1994 (31),176 m,Left-Back,31,718.0,21/22,muscular problems,2021-09-04,"Sep 15, 2021",12 days,2,2021.0,31,27
Jordan Amavi,Mar 9 1994 (31),176 m,Left-Back,31,1266.0,20/21,Thigh problems,2021-02-24,"May 8, 2021",74 days,11,2021.0,31,27
Jordan Amavi,Mar 9 1994 (31),176 m,Left-Back,31,1266.0,20/21,Muscle tear,2020-12-18,"Feb 13, 2021",58 days,11,2020.0,31,26
Jordan Amavi,Mar 9 1994 (31),176 m,Left-Back,31,1266.0,20/21,Muscle tear,2020-12-08,"Dec 15, 2020",8 days,2,2020.0,31,26
Jordan Amavi,Mar 9 1994 (31),176 m,Left-Back,31,2891.0,18/19,,,,,,,,
Jordan Amavi,Mar 9 1994 (31),176 m,Left-Back,31,4479.0,17/18,Muscle tear,2018-01-12,"Feb 5, 2018",25 days,6,2018.0,31,24
Jordan Amavi,Mar 9 1994 (31),176 m,Left-Back,31,2725.0,16/17,,,,,,,,
Jordan Amavi,Mar 9 1994 (31),176 m,Left-Back,31,1423.0,15/16,Cruciate ligament tear,2015-11-16,"Jun 30, 2016",228 days,38,2015.0,31,21
Jordan Amavi,Mar 9 1994 (31),176 m,Left-Back,31,3413.0,14/15,,,,,,,,
Massadio Haidara,Dec 2 1992 (32),179 m,Left-Back,32,1813.0,24/25,Calf injury,2025-01-11,"Jan 30, 2025",20 days,6,2025.0,32,32
Massadio Haidara,Dec 2 1992 (32),179 m,Left-Back,32,1430.0,23/24,Dead leg,2024-02-23,"Mar 11, 2024",18 days,3,2024.0,32,31
Massadio Haidara,Dec 2 1992 (32),179 m,Left-Back,32,1430.0,23/24,Dead leg,2024-01-05,"Jan 22, 2024",18 days,4,2024.0,32,31
Massadio Haidara,Dec 2 1992 (32),179 m,Left-Back,32,1430.0,23/24,Dead leg,2023-09-21,"Oct 19, 2023",29 days,6,2023.0,32,30
Massadio Haidara,Dec 2 1992 (32),179 m,Left-Back,32,1430.0,23/24,Hamstring injury,2023-09-03,"Sep 18, 2023",16 days,2,2023.0,32,30
Massadio Haidara,Dec 2 1992 (32),179 m,Left-Back,32,1945.0,22/23,Calf injury,2023-02-02,"Feb 10, 2023",9 days,2,2023.0,32,30
Massadio Haidara,Dec 2 1992 (32),179 m,Left-Back,32,1720.0,21/22,Muscle injury,2021-10-05,"Oct 25, 2021",21 days,4,2021.0,32,28
Massadio Haidara,Dec 2 1992 (32),179 m,Left-Back,32,1720.0,21/22,Calf injury,2021-08-22,"Sep 13, 2021",23 days,4,2021.0,32,28
Massadio Haidara,Dec 2 1992 (32),179 m,Left-Back,32,1720.0,21/22,Calf injury,2021-08-02,"Aug 16, 2021",15 days,2,2021.0,32,28
Massadio Haidara,Dec 2 1992 (32),179 m,Left-Back,32,2332.0,20/21,Calf injury,2021-05-04,"May 17, 2021",14 days,2,2021.0,32,28
Massadio Haidara,Dec 2 1992 (32),179 m,Left-Back,32,2171.0,19/20,Fitness,2019-07-25,"Aug 12, 2019",19 days,3,2019.0,32,26
Massadio Haidara,Dec 2 1992 (32),179 m,Left-Back,32,3576.0,18/19,,,,,,,,
Massadio Haidara,Dec 2 1992 (32),179 m,Left-Back,32,183.0,17/18,Knee injury,2017-09-09,"Oct 30, 2017",52 days,10,2017.0,32,24
Massadio Haidara,Dec 2 1992 (32),179 m,Left-Back,32,358.0,16/17,,,,,,,,
Massadio Haidara,Dec 2 1992 (32),179 m,Left-Back,32,666.0,15/16,Knee injury,2015-11-02,"Jan 20, 2017",446 days,111,2015.0,32,22
Massadio Haidara,Dec 2 1992 (32),179 m,Left-Back,32,666.0,15/16,Knee injury,2015-09-19,"Oct 18, 2015",30 days,11,2015.0,32,22
Justin Bourgault,Sep 14 2005 (19),185 m,Left-Back,19,1371.0,24/25,Pelvic injury,2025-02-25,"Mar 12, 2025",16 days,3,2025.0,19,19
Justin Bourgault,Sep 14 2005 (19),185 m,Left-Back,19,1371.0,24/25,Adductor pain,2024-09-14,"Oct 22, 2024",39 days,7,2024.0,19,18
Justin Bourgault,Sep 14 2005 (19),185 m,Left-Back,19,3691.0,23/24,,,,,,,,
Luck Zogbé,Mar 24 2005 (20),178 m,Right-Back,20,624.0,23/24,,,,,,,,
Kenny Lala,Oct 3 1991 (33),178 m,Right-Back,33,1576.0,22/23,,,,,,,,
Kenny Lala,Oct 3 1991 (33),178 m,Right-Back,33,3941.0,21/22,unknown injury,2022-04-28,"May 2, 2022",5 days,1,2022.0,33,30
Kenny Lala,Oct 3 1991 (33),178 m,Right-Back,33,3941.0,21/22,sprain,2022-02-02,"Feb 5, 2022",4 days,1,2022.0,33,30
Kenny Lala,Oct 3 1991 (33),178 m,Right-Back,33,3941.0,21/22,Corona virus,2021-12-31,"Jan 9, 2022",10 days,1,2021.0,33,29
Kenny Lala,Oct 3 1991 (33),178 m,Right-Back,33,2793.0,20/21,minor knock,2021-04-21,"Apr 25, 2021",5 days,2,2021.0,33,29
Kenny Lala,Oct 3 1991 (33),178 m,Right-Back,33,2758.0,19/20,,,,,,,,
Kenny Lala,Oct 3 1991 (33),178 m,Right-Back,33,2857.0,15/16,,,,,,,,
Pierre Lees-Melou,May 25 1993 (31),185 m,Defensive Midfield,31,2535.0,20/21,Wrist fracture,2020-12-11,"Jan 10, 2021",31 days,6,2020.0,31,26
Pierre Lees-Melou,May 25 1993 (31),185 m,Defensive Midfield,31,2483.0,18/19,,,,,,,,
Pierre Lees-Melou,May 25 1993 (31),185 m,Defensive Midfield,31,4755.0,17/18,,,,,,,,
Edimilson Fernandes,Apr 15 1996 (28),187 m,Defensive Midfield,28,1906.0,24/25,,,,,,,,
Edimilson Fernandes,Apr 15 1996 (28),187 m,Defensive Midfield,28,2986.0,22/23,Ankle problems,2022-09-19,"Sep 22, 2022",4 days,-,2022.0,28,25
Edimilson Fernandes,Apr 15 1996 (28),187 m,Defensive Midfield,28,1370.0,21/22,minor knock,2022-04-14,"Apr 21, 2022",8 days,1,2022.0,28,25
Edimilson Fernandes,Apr 15 1996 (28),187 m,Defensive Midfield,28,1370.0,21/22,influenza,2021-09-06,"Sep 30, 2021",25 days,4,2021.0,28,24
Edimilson Fernandes,Apr 15 1996 (28),187 m,Defensive Midfield,28,1288.0,20/21,Ankle injury,2021-02-11,"Mar 11, 2021",29 days,4,2021.0,28,24
Edimilson Fernandes,Apr 15 1996 (28),187 m,Defensive Midfield,28,1288.0,20/21,Corona virus,2021-01-07,"Jan 25, 2021",19 days,4,2021.0,28,24
Edimilson Fernandes,Apr 15 1996 (28),187 m,Defensive Midfield,28,1288.0,20/21,Fitness,2020-10-01,"Oct 12, 2020",12 days,3,2020.0,28,23
Edimilson Fernandes,Apr 15 1996 (28),187 m,Defensive Midfield,28,1288.0,20/21,Corona virus,2020-08-17,"Oct 1, 2020",46 days,5,2020.0,28,23
Edimilson Fernandes,Apr 15 1996 (28),187 m,Defensive Midfield,28,2698.0,18/19,muscular problems,2019-03-07,"Apr 15, 2019",40 days,9,2019.0,28,22
Edimilson Fernandes,Apr 15 1996 (28),187 m,Defensive Midfield,28,2698.0,18/19,Knock,2018-06-04,"Aug 27, 2018",85 days,2,2018.0,28,21
Edimilson Fernandes,Apr 15 1996 (28),187 m,Defensive Midfield,28,1262.0,17/18,Injury to the ankle,2017-12-07,"Mar 19, 2018",103 days,19,2017.0,28,20
Edimilson Fernandes,Apr 15 1996 (28),187 m,Defensive Midfield,28,1262.0,17/18,Ankle sprain,2017-09-04,"Oct 16, 2017",43 days,11,2017.0,28,20
Edimilson Fernandes,Apr 15 1996 (28),187 m,Defensive Midfield,28,2153.0,16/17,,,,,,,,
Edimilson Fernandes,Apr 15 1996 (28),187 m,Defensive Midfield,28,4138.0,15/16,Knock,2016-03-31,"May 9, 2016",40 days,8,2016.0,28,19
Jonas Martin,Apr 9 1990 (34),184 m,Defensive Midfield,34,2578.0,21/22,Dead leg,2021-10-25,"Nov 10, 2021",17 days,3,2021.0,34,30
Jonas Martin,Apr 9 1990 (34),184 m,Defensive Midfield,34,1596.0,19/20,Thigh problems,2019-12-19,"Apr 1, 2020",105 days,16,2019.0,34,28
Jonas Martin,Apr 9 1990 (34),184 m,Defensive Midfield,34,1596.0,19/20,Thigh problems,2019-10-15,"Dec 15, 2019",62 days,12,2019.0,34,28
Jonas Martin,Apr 9 1990 (34),184 m,Defensive Midfield,34,2571.0,18/19,Injury to the ankle,2019-05-09,"May 31, 2019",23 days,3,2019.0,34,28
Jonas Martin,Apr 9 1990 (34),184 m,Defensive Midfield,34,2571.0,18/19,Ankle injury,2019-01-20,"Apr 8, 2019",79 days,13,2019.0,34,28
Jonas Martin,Apr 9 1990 (34),184 m,Defensive Midfield,34,3230.0,15/16,,,,,,,,
Jonas Martin,Apr 9 1990 (34),184 m,Defensive Midfield,34,2389.0,14/15,,,,,,,,
Hamidou Makalou,Jul 15 2006 (18),164 m,Defensive Midfield,18,,,,,,,,,,
Mahdi Camara,Jun 30 1998 (26),178 m,Central Midfield,26,3686.0,21/22,,,,,,,,
Mahdi Camara,Jun 30 1998 (26),178 m,Central Midfield,26,2038.0,19/20,,,,,,,,
Mahdi Camara,Jun 30 1998 (26),178 m,Central Midfield,26,2665.0,18/19,,,,,,,,
Hugo Magnetti,May 30 1998 (26),180 m,Central Midfield,26,,,,,,,,,,
Romain Faivre,Jul 14 1998 (26),180 m,Right Midfield,26,1505.0,23/24,,,,,,,,
Romain Faivre,Jul 14 1998 (26),180 m,Right Midfield,26,3287.0,21/22,,,,,,,,
Romain Faivre,Jul 14 1998 (26),180 m,Right Midfield,26,3198.0,20/21,,,,,,,,
Romain Faivre,Jul 14 1998 (26),180 m,Right Midfield,26,3417.0,19/20,,,,,,,,
Romain Faivre,Jul 14 1998 (26),180 m,Right Midfield,26,4121.0,18/19,,,,,,,,
Romain Faivre,Jul 14 1998 (26),180 m,Right Midfield,26,1716.0,17/18,,,,,,,,
Kamory Doumbia,Feb 18 2003 (22),170 m,Attacking Midfield,22,1795.0,24/25,,,,,,,,
Kamory Doumbia,Feb 18 2003 (22),170 m,Attacking Midfield,22,2058.0,23/24,,,,,,,,
Kamory Doumbia,Feb 18 2003 (22),170 m,Attacking Midfield,22,1446.0,22/23,Muscle injury,2023-05-08,"May 28, 2023",21 days,3,2023.0,22,20
Kamory Doumbia,Feb 18 2003 (22),170 m,Attacking Midfield,22,3181.0,21/22,,,,,,,,
Abdallah Sima,Jun 17 2001 (23),188 m,Left Winger,23,1589.0,24/25,Adductor pain,2025-03-10,"Mar 17, 2025",8 days,1,2025.0,23,23
Abdallah Sima,Jun 17 2001 (23),188 m,Left Winger,23,1589.0,24/25,Hamstring injury,2024-10-23,"Nov 7, 2024",16 days,4,2024.0,23,22
Abdallah Sima,Jun 17 2001 (23),188 m,Left Winger,23,1589.0,24/25,Hamstring injury,2024-10-18,"Oct 22, 2024",5 days,1,2024.0,23,22
Abdallah Sima,Jun 17 2001 (23),188 m,Left Winger,23,5330.0,23/24,Hamstring injury,2024-04-21,"May 15, 2024",25 days,5,2024.0,23,22
Abdallah Sima,Jun 17 2001 (23),188 m,Left Winger,23,5330.0,23/24,Hamstring injury,2024-01-23,"Mar 28, 2024",66 days,16,2024.0,23,22
Abdallah Sima,Jun 17 2001 (23),188 m,Left Winger,23,920.0,21/22,Groin injury,2021-12-10,"Mar 18, 2022",99 days,26,2021.0,23,19
Abdallah Sima,Jun 17 2001 (23),188 m,Left Winger,23,920.0,21/22,Back injury,2021-11-02,"Dec 4, 2021",33 days,7,2021.0,23,19
Abdallah Sima,Jun 17 2001 (23),188 m,Left Winger,23,920.0,21/22,Ankle injury,2021-09-24,"Oct 29, 2021",36 days,9,2021.0,23,19
Abdallah Sima,Jun 17 2001 (23),188 m,Left Winger,23,920.0,21/22,Fitness,2021-07-12,"Jul 28, 2021",17 days,1,2021.0,23,19
Abdallah Sima,Jun 17 2001 (23),188 m,Left Winger,23,4018.0,20/21,Groin injury,2021-04-09,"May 7, 2021",29 days,8,2021.0,23,19
Ibrahim Salah,Aug 30 2001 (23),186 m,Left Winger,23,1416.0,23/24,,,,,,,,
Ibrahim Salah,Aug 30 2001 (23),186 m,Left Winger,23,2139.0,22/23,,,,,,,,
Mathias Pereira Lage,Nov 30 1996 (28),180 m,Left Winger,28,1269.0,22/23,Ankle injury,2023-01-12,"Mar 20, 2023",68 days,11,2023.0,28,26
Mathias Pereira Lage,Nov 30 1996 (28),180 m,Left Winger,28,1682.0,19/20,Dead leg,2019-12-15,"Jan 16, 2020",33 days,3,2019.0,28,22
Mathias Pereira Lage,Nov 30 1996 (28),180 m,Left Winger,28,2981.0,17/18,,,,,,,,
Romain Del Castillo,Mar 29 1996 (29),172 m,Right Winger,29,1430.0,22/23,Dead leg,2023-02-20,"Mar 5, 2023",14 days,2,2023.0,29,27
Romain Del Castillo,Mar 29 1996 (29),172 m,Right Winger,29,1430.0,22/23,Calf injury,2023-01-02,"Feb 5, 2023",35 days,7,2023.0,29,27
Romain Del Castillo,Mar 29 1996 (29),172 m,Right Winger,29,1430.0,22/23,Hamstring injury,2022-08-14,"Sep 11, 2022",29 days,6,2022.0,29,26
Romain Del Castillo,Mar 29 1996 (29),172 m,Right Winger,29,1207.0,21/22,unknown injury,2022-05-02,"May 20, 2022",19 days,2,2022.0,29,26
Romain Del Castillo,Mar 29 1996 (29),172 m,Right Winger,29,1207.0,21/22,Groin injury,2021-12-05,"Jan 31, 2022",58 days,8,2021.0,29,25
Romain Del Castillo,Mar 29 1996 (29),172 m,Right Winger,29,1207.0,21/22,Groin injury,2021-09-20,"Oct 30, 2021",41 days,5,2021.0,29,25
Romain Del Castillo,Mar 29 1996 (29),172 m,Right Winger,29,2338.0,19/20,,,,,,,,
Romain Del Castillo,Mar 29 1996 (29),172 m,Right Winger,29,2130.0,18/19,,,,,,,,
Romain Del Castillo,Mar 29 1996 (29),172 m,Right Winger,29,3387.0,17/18,,,,,,,,
Romain Del Castillo,Mar 29 1996 (29),172 m,Right Winger,29,2610.0,16/17,,,,,,,,
Romain Del Castillo,Mar 29 1996 (29),172 m,Right Winger,29,3720.0,15/16,,,,,,,,
Mama Baldé,Nov 6 1995 (29),176 m,Centre-Forward,29,2160.0,24/25,Calf injury,2025-02-28,"Mar 25, 2025",26 days,3,2025.0,29,29
Mama Baldé,Nov 6 1995 (29),176 m,Centre-Forward,29,2160.0,24/25,Leg injury,2025-01-27,"Jan 28, 2025",2 days,-,2025.0,29,29
Mama Baldé,Nov 6 1995 (29),176 m,Centre-Forward,29,935.0,23/24,,,,,,,,
Mama Baldé,Nov 6 1995 (29),176 m,Centre-Forward,29,2310.0,21/22,Knee injury,2021-11-15,"Nov 27, 2021",13 days,1,2021.0,29,25
Mama Baldé,Nov 6 1995 (29),176 m,Centre-Forward,29,2262.0,20/21,Dead leg,2021-04-13,"Apr 24, 2021",12 days,1,2021.0,29,25
Mama Baldé,Nov 6 1995 (29),176 m,Centre-Forward,29,2262.0,20/21,Dead leg,2020-12-07,"Dec 19, 2020",13 days,2,2020.0,29,24
Mama Baldé,Nov 6 1995 (29),176 m,Centre-Forward,29,2262.0,20/21,Dead leg,2020-08-10,"Sep 25, 2020",47 days,4,2020.0,29,24
Mama Baldé,Nov 6 1995 (29),176 m,Centre-Forward,29,2432.0,19/20,Ill,2020-01-13,"Jan 22, 2020",10 days,1,2020.0,29,24
Mama Baldé,Nov 6 1995 (29),176 m,Centre-Forward,29,2432.0,19/20,Back injury,2019-11-07,"Nov 20, 2019",14 days,3,2019.0,29,23
Mama Baldé,Nov 6 1995 (29),176 m,Centre-Forward,29,2432.0,19/20,Dead leg,2019-10-01,"Oct 20, 2019",20 days,2,2019.0,29,23
Mama Baldé,Nov 6 1995 (29),176 m,Centre-Forward,29,2432.0,19/20,Dead leg,2019-09-20,"Sep 23, 2019",4 days,1,2019.0,29,23
Mama Baldé,Nov 6 1995 (29),176 m,Centre-Forward,29,2953.0,18/19,,,,,,,,
Ludovic Ajorque,Feb 25 1994 (31),196 m,Centre-Forward,31,3060.0,19/20,,,,,,,,
Ludovic Ajorque,Feb 25 1994 (31),196 m,Centre-Forward,31,1871.0,18/19,,,,,,,,
Ludovic Ajorque,Feb 25 1994 (31),196 m,Centre-Forward,31,1913.0,16/17,,,,,,,,
Ludovic Ajorque,Feb 25 1994 (31),196 m,Centre-Forward,31,971.0,14/15,,,,,,,,
Lucas Chevalier,Nov 6 2001 (23),189 m,Goalkeeper,23,4110.0,24/25,,,,,,,,
Lucas Chevalier,Nov 6 2001 (23),189 m,Goalkeeper,23,4980.0,23/24,Rest,2024-01-20,"Jan 22, 2024",3 days,1,2024.0,23,22
Lucas Chevalier,Nov 6 2001 (23),189 m,Goalkeeper,23,3870.0,22/23,,,,,,,,
Lucas Chevalier,Nov 6 2001 (23),189 m,Goalkeeper,23,2970.0,21/22,Corona virus,2022-01-02,"Jan 10, 2022",9 days,1,2022.0,23,20
Lucas Chevalier,Nov 6 2001 (23),189 m,Goalkeeper,23,2970.0,21/22,Meniscus injury,2021-07-17,"Sep 14, 2021",60 days,11,2021.0,23,19
Lucas Chevalier,Nov 6 2001 (23),189 m,Goalkeeper,23,90.0,20/21,,,,,,,,
Lucas Chevalier,Nov 6 2001 (23),189 m,Goalkeeper,23,4050.0,19/20,,,,,,,,
Lucas Chevalier,Nov 6 2001 (23),189 m,Goalkeeper,23,4050.0,18/19,,,,,,,,
Vito Mannone,Mar 2 1988 (37),188 m,Goalkeeper,37,450.0,24/25,,,,,,,,
Vito Mannone,Mar 2 1988 (37),188 m,Goalkeeper,37,721.0,23/24,,,,,,,,
Vito Mannone,Mar 2 1988 (37),188 m,Goalkeeper,37,1787.0,22/23,Foot bruise,2023-04-28,"Jun 1, 2023",35 days,5,2023.0,37,35
Vito Mannone,Mar 2 1988 (37),188 m,Goalkeeper,37,180.0,21/22,,,,,,,,
Vito Mannone,Mar 2 1988 (37),188 m,Goalkeeper,37,810.0,20/21,,,,,,,,
Vito Mannone,Mar 2 1988 (37),188 m,Goalkeeper,37,1170.0,19/20,,,,,,,,
Vito Mannone,Mar 2 1988 (37),188 m,Goalkeeper,37,7200.0,18/19,,,,,,,,
Vito Mannone,Mar 2 1988 (37),188 m,Goalkeeper,37,3690.0,17/18,,,,,,,,
Vito Mannone,Mar 2 1988 (37),188 m,Goalkeeper,37,1200.0,16/17,Elbow injury,2016-08-23,"Nov 18, 2016",88 days,12,2016.0,37,28
Marc-Aurèle Caillard,May 12 1994 (30),192 m,Goalkeeper,30,720.0,23/24,,,,,,,,
Marc-Aurèle Caillard,May 12 1994 (30),192 m,Goalkeeper,30,480.0,22/23,Cruciate ligament tear,2022-08-30,"Mar 16, 2023",199 days,25,2022.0,30,27
Marc-Aurèle Caillard,May 12 1994 (30),192 m,Goalkeeper,30,721.0,20/21,,,,,,,,
Marc-Aurèle Caillard,May 12 1994 (30),192 m,Goalkeeper,30,1980.0,19/20,,,,,,,,
Marc-Aurèle Caillard,May 12 1994 (30),192 m,Goalkeeper,30,2461.0,18/19,,,,,,,,
Marc-Aurèle Caillard,May 12 1994 (30),192 m,Goalkeeper,30,0.0,14/15,,,,,,,,
Bafodé Diakité,Jan 6 2001 (24),184 m,Centre-Back,24,4245.0,24/25,,,,,,,,
Bafodé Diakité,Jan 6 2001 (24),184 m,Centre-Back,24,2770.0,23/24,Shoulder injury,2023-12-19,"Feb 18, 2024",62 days,9,2023.0,24,22
Bafodé Diakité,Jan 6 2001 (24),184 m,Centre-Back,24,2770.0,23/24,Fissure of the fibula,2023-11-03,"Dec 1, 2023",29 days,5,2023.0,24,22
Bafodé Diakité,Jan 6 2001 (24),184 m,Centre-Back,24,3076.0,22/23,Dead leg,2023-02-25,"Mar 20, 2023",24 days,3,2023.0,24,22
Bafodé Diakité,Jan 6 2001 (24),184 m,Centre-Back,24,2244.0,21/22,Muscle injury,2021-07-17,"Sep 6, 2021",52 days,15,2021.0,24,20
Bafodé Diakité,Jan 6 2001 (24),184 m,Centre-Back,24,2300.0,20/21,Metacarpal fracture,2020-10-18,"Nov 5, 2020",19 days,2,2020.0,24,19
Bafodé Diakité,Jan 6 2001 (24),184 m,Centre-Back,24,1728.0,19/20,Calf injury,2019-10-27,"Jan 3, 2020",69 days,21,2019.0,24,18
