player_name,date_of_birth/age,height,position,current_age_x,minutes_played,season,injury,from_date,to_date,days_out,matches_missed,injury_year,current_age_y,age_at_injury
Daniele Rugani,Jul 29 1994 (30),190 m,Centre-Back,30,5181.0,12/13,,,,,,,,
Janse,Jan 17 2006 (19),196 m,Centre-Back,19,2278.0,24/25,,,,,,,,
Janse,Jan 17 2006 (19),196 m,Centre-Back,19,5125.0,23/24,,,,,,,,
Janse,Jan 17 2006 (19),196 m,Centre-Back,19,5150.0,22/23,,,,,,,,
Janse,Jan 17 2006 (19),196 m,Centre-Back,19,1402.0,21/22,,,,,,,,
Jorrel Hato,Mar 7 2006 (18),182 m,Left-Back,18,4663.0,24/25,,,,,,,,
Jorrel Hato,Mar 7 2006 (18),182 m,Left-Back,18,5689.0,23/24,,,,,,,,
Jorrel Hato,Mar 7 2006 (18),182 m,Left-Back,18,4354.0,22/23,,,,,,,,
Jorrel Hato,Mar 7 2006 (18),182 m,Left-Back,18,3804.0,21/22,,,,,,,,
Owen Wijndal,Nov 28 1999 (25),176 m,Left-Back,25,420.0,24/25,Knee injury,2025-01-15,"Mar 1, 2025",46 days,9,2025.0,25.0,25.0
Owen Wijndal,Nov 28 1999 (25),176 m,Left-Back,25,3454.0,23/24,Muscle injury,2023-12-17,"Dec 31, 2023",15 days,3,2023.0,25.0,23.0
Owen Wijndal,Nov 28 1999 (25),176 m,Left-Back,25,3454.0,23/24,Knock,2023-09-02,"Sep 7, 2023",6 days,1,2023.0,25.0,23.0
Owen Wijndal,Nov 28 1999 (25),176 m,Left-Back,25,1811.0,22/23,Knock,2022-11-02,"Nov 8, 2022",7 days,1,2022.0,25.0,22.0
Owen Wijndal,Nov 28 1999 (25),176 m,Left-Back,25,1811.0,22/23,Ill,2022-09-29,"Oct 3, 2022",5 days,1,2022.0,25.0,22.0
Owen Wijndal,Nov 28 1999 (25),176 m,Left-Back,25,1811.0,22/23,bruise,2022-08-27,"Sep 16, 2022",21 days,5,2022.0,25.0,22.0
Owen Wijndal,Nov 28 1999 (25),176 m,Left-Back,25,1811.0,22/23,unknown injury,2022-05-16,"Jun 30, 2022",46 days,8,2022.0,25.0,22.0
Owen Wijndal,Nov 28 1999 (25),176 m,Left-Back,25,4470.0,21/22,Groin injury,2021-07-01,"Sep 1, 2021",63 days,5,2021.0,25.0,21.0
Owen Wijndal,Nov 28 1999 (25),176 m,Left-Back,25,5378.0,20/21,,,,,,,,
Owen Wijndal,Nov 28 1999 (25),176 m,Left-Back,25,5170.0,19/20,,,,,,,,
Owen Wijndal,Nov 28 1999 (25),176 m,Left-Back,25,2579.0,18/19,,,,,,,,
Owen Wijndal,Nov 28 1999 (25),176 m,Left-Back,25,2818.0,17/18,,,,,,,,
Owen Wijndal,Nov 28 1999 (25),176 m,Left-Back,25,3510.0,16/17,,,,,,,,
Owen Wijndal,Nov 28 1999 (25),176 m,Left-Back,25,2554.0,15/16,,,,,,,,
Anton Gaaei,Nov 19 2002 (22),183 m,Right-Back,22,2248.0,24/25,Ankle injury,2024-09-25,"Oct 2, 2024",8 days,2,2024.0,22.0,21.0
Anton Gaaei,Nov 19 2002 (22),183 m,Right-Back,22,3639.0,23/24,unknown injury,2024-01-13,"Jan 20, 2024",8 days,1,2024.0,22.0,21.0
