player_name,minutes_played,season
Manuel Neuer,765.0,17/18
Manuel Neuer,3900.0,16/17
Manuel Neuer,5451.0,15/16
Manuel Neuer,5401.0,14/15
Manuel Neuer,5745.0,13/14
Manuel Neuer,5490.0,12/13
Daniel Peretz,701.0,24/25
Daniel Peretz,1006.0,23/24
Daniel Peretz,5220.0,22/23
Daniel Peretz,6630.0,21/22
Daniel Peretz,0.0,20/21
Daniel Peretz,2880.0,19/20
Daniel Peretz,270.0,18/19
Jonas Urbig,1185.0,24/25
Jonas Urbig,3510.0,23/24
Jonas Urbig,2790.0,22/23
Jonas Urbig,4140.0,21/22
Jonas Urbig,675.0,20/21
Jonas Urbig,3672.0,19/20
Jonas Urbig,170.0,18/19
Sven Ulreich,1350.0,23/24
Sven Ulreich,2880.0,20/21
Sven Ulreich,1058.0,18/19
Sven Ulreich,3600.0,13/14
Sven Ulreich,5760.0,12/13
Dayot Upamecano,2838.0,24/25
Dayot Upamecano,3127.0,23/24
Dayot Upamecano,3917.0,22/23
Dayot Upamecano,3494.0,21/22
Dayot Upamecano,3950.0,20/21
Dayot Upamecano,3363.0,19/20
Dayot Upamecano,2862.0,18/19
Dayot Upamecano,4226.0,17/18
Dayot Upamecano,3157.0,16/17
Dayot Upamecano,1767.0,15/16
Min-jae Kim,4056.0,23/24
Min-jae Kim,4727.0,22/23
Min-jae Kim,4222.0,21/22
Min-jae Kim,338.0,20/21
Min-jae Kim,5605.0,19/20
Min-jae Kim,6931.0,18/19
Min-jae Kim,3988.0,17/18
Min-jae Kim,2812.0,16/17
Min-jae Kim,3040.0,15/16
Hiroki Ito,143.0,24/25
Hiroki Ito,2997.0,23/24
Hiroki Ito,3731.0,22/23
Hiroki Ito,3068.0,21/22
Hiroki Ito,949.0,18/19
Hiroki Ito,692.0,17/18
Eric Dier,1810.0,23/24
Eric Dier,3794.0,22/23
Eric Dier,3748.0,21/22
Eric Dier,4508.0,20/21
Eric Dier,2490.0,18/19
Eric Dier,4514.0,17/18
Eric Dier,5170.0,16/17
Eric Dier,5995.0,15/16
Eric Dier,3295.0,14/15
Eric Dier,2260.0,13/14
Eric Dier,2246.0,12/13
Tarek Buchmann,45.0,24/25
Tarek Buchmann,2603.0,22/23
Tarek Buchmann,2859.0,21/22
Tarek Buchmann,903.0,20/21
Tarek Buchmann,20.0,19/20
Alphonso Davies,2329.0,24/25
Alphonso Davies,4006.0,23/24
Alphonso Davies,3423.0,22/23
Alphonso Davies,2636.0,21/22
Alphonso Davies,3826.0,20/21
Alphonso Davies,4002.0,19/20
Alphonso Davies,1114.0,18/19
Alphonso Davies,4984.0,17/18
Alphonso Davies,3010.0,16/17
Alphonso Davies,2214.0,15/16
Raphaël Guerreiro,1617.0,23/24
Raphaël Guerreiro,3490.0,22/23
Raphaël Guerreiro,2632.0,21/22
Raphaël Guerreiro,4287.0,20/21
Raphaël Guerreiro,2912.0,18/19
Raphaël Guerreiro,1585.0,17/18
Raphaël Guerreiro,2965.0,16/17
Raphaël Guerreiro,3912.0,15/16
Raphaël Guerreiro,3530.0,14/15
Raphaël Guerreiro,3645.0,13/14
Raphaël Guerreiro,3610.0,12/13
Josip Stanisic,3496.0,23/24
Josip Stanisic,1829.0,22/23
Josip Stanisic,1046.0,21/22
Josip Stanisic,2069.0,20/21
Josip Stanisic,4386.0,18/19
Josip Stanisic,3530.0,17/18
Sacha Boey,3439.0,23/24
Sacha Boey,2099.0,21/22
Sacha Boey,2189.0,19/20
Sacha Boey,1193.0,18/19
Sacha Boey,762.0,17/18
Joshua Kimmich,3671.0,24/25
Joshua Kimmich,4501.0,23/24
Joshua Kimmich,4637.0,22/23
Joshua Kimmich,4036.0,21/22
Joshua Kimmich,4906.0,20/21
Joshua Kimmich,4444.0,19/20
Joshua Kimmich,5631.0,18/19
Joshua Kimmich,4601.0,17/18
Joshua Kimmich,3802.0,16/17
Joshua Kimmich,3380.0,15/16
Joshua Kimmich,3031.0,14/15
Joshua Kimmich,2744.0,13/14
Joshua Kimmich,3718.0,12/13
Aleksandar Pavlovic,1561.0,24/25
Aleksandar Pavlovic,1767.0,23/24
Aleksandar Pavlovic,3237.0,22/23
Aleksandar Pavlovic,1833.0,21/22
Aleksandar Pavlovic,11.0,20/21
João Palhinha,759.0,24/25
João Palhinha,3703.0,23/24
João Palhinha,4003.0,22/23
João Palhinha,2919.0,21/22
João Palhinha,3365.0,20/21
