player_name,season,injury,from_date,to_date,days_out,matches_missed
Robin Koch,16/17,Muscle injury,"Feb 9, 2017","Feb 27, 2017",19 days,3
Tuta,24/25,Calf problems,"Dec 13, 2024","Jan 7, 2025",26 days,2
Tuta,23/24,Shoulder injury,"Nov 6, 2023","Nov 10, 2023",5 days,1
Tuta,22/23,Shoulder injury,"May 4, 2023","May 12, 2023",9 days,1
Tuta,22/23,Ankle injury,"Jan 13, 2023","Jan 23, 2023",11 days,1
Tuta,20/21,muscular problems,"Mar 4, 2021","Mar 13, 2021",10 days,1
Tuta,20/21,Thigh problems,"Oct 25, 2020","Nov 4, 2020",11 days,1
Aurèle Amenda,24/25,Syndesmosis ligament tear,"Nov 17, 2024","Jan 25, 2025",70 days,13
Aurèle Amenda,23/24,Hamstring injury,"Jun 5, 2024","Aug 18, 2024",75 days,1
Nnamdi Collins,23/24,unknown injury,"May 3, 2024","May 10, 2024",8 days,1
Nnamdi Collins,21/22,Dislocation of the kneecap,"Jul 18, 2021","Oct 9, 2021",84 days,21
Nathaniel Brown,24/25,Ill,"Jan 24, 2025","Feb 1, 2025",9 days,2
Nathaniel Brown,23/24,Knee problems,"Oct 28, 2023","Oct 30, 2023",3 days,1
Nathaniel Brown,23/24,infection,"Sep 20, 2023","Oct 4, 2023",15 days,2
Niels Nkounkou,24/25,allergic reaction,"Oct 25, 2024","Oct 29, 2024",5 days,1
Niels Nkounkou,20/21,Hamstring injury,"Jan 20, 2021","Feb 3, 2021",15 days,4
Rasmus Kristensen,24/25,Hamstring injury,"Oct 28, 2024","Nov 24, 2024",28 days,5
Rasmus Kristensen,23/24,muscular problems,"Mar 2, 2024","Apr 5, 2024",35 days,8
Rasmus Kristensen,22/23,Knock,"Sep 1, 2022","Sep 4, 2022",4 days,1
Rasmus Kristensen,19/20,Hamstring injury,"Feb 8, 2020","Jun 27, 2020",141 days,16
Rasmus Kristensen,19/20,Knee problems,"Dec 13, 2019","Jan 13, 2020",32 days,1
Timothy Chandler,23/24,Calf injury,"Nov 29, 2023","Jan 15, 2024",48 days,8
Timothy Chandler,23/24,cold,"Nov 8, 2023","Nov 11, 2023",4 days,1
Timothy Chandler,22/23,infection,"Nov 3, 2022","Nov 7, 2022",5 days,1
Timothy Chandler,19/20,Quarantine,"Mar 19, 2020","Apr 2, 2020",15 days,-
Timothy Chandler,18/19,Fitness,"Jan 31, 2019","Apr 18, 2019",78 days,16
Timothy Chandler,18/19,Knee injury,"Aug 9, 2018","Jan 31, 2019",176 days,27
Timothy Chandler,17/18,Knee problems,"May 7, 2018","May 10, 2018",4 days,-
Timothy Chandler,17/18,Fitness,"Dec 4, 2017","Dec 11, 2017",8 days,1
Timothy Chandler,17/18,Meniscus tear,"Oct 23, 2017","Dec 4, 2017",43 days,6
Timothy Chandler,17/18,Achilles tendon problems,"Oct 16, 2017","Oct 19, 2017",4 days,-
Timothy Chandler,15/16,Hamstring injury,"May 23, 2016","Jun 30, 2016",39 days,9
Timothy Chandler,15/16,Torn muscle fiber in the adductor area,"Apr 18, 2016","May 2, 2016",15 days,2
Timothy Chandler,15/16,Meniscus tear,"Aug 31, 2015","Oct 5, 2015",36 days,7
Timothy Chandler,14/15,Adductor pain,"Oct 20, 2014","Oct 27, 2014",8 days,1
Timothy Chandler,13/14,Tear of the lateral meniscus,"Feb 10, 2014","Apr 24, 2014",74 days,13
Ellyes Skhiri,24/25,Knock,"Feb 8, 2025","Feb 19, 2025",12 days,2
Ellyes Skhiri,23/24,Calf problems,"Apr 4, 2024","Apr 8, 2024",5 days,1
Ellyes Skhiri,23/24,Back problems,"Mar 18, 2024","Mar 28, 2024",11 days,2
Ellyes Skhiri,23/24,Back problems,"Feb 23, 2024","Mar 1, 2024",8 days,1
Ellyes Skhiri,23/24,Hamstring injury,"Dec 1, 2023","Dec 15, 2023",15 days,4
Ellyes Skhiri,22/23,Broken cheekbone,"Oct 28, 2022","Oct 31, 2022",4 days,1
Ellyes Skhiri,21/22,Thigh problems,"Mar 14, 2022","Mar 28, 2022",15 days,2
Ellyes Skhiri,21/22,Ill,"Dec 9, 2021","Jan 13, 2022",36 days,8
Ellyes Skhiri,21/22,Knee injury,"Oct 11, 2021","Nov 18, 2021",39 days,7
Hugo Larsson,24/25,muscular problems,"Dec 6, 2024","Dec 13, 2024",8 days,2
Hugo Larsson,24/25,Thigh problems,"Nov 10, 2024","Nov 20, 2024",11 days,3
Hugo Larsson,23/24,Calf problems,"Mar 20, 2024","Apr 3, 2024",15 days,3
Hugo Larsson,23/24,Hamstring injury,"Feb 11, 2024","Mar 1, 2024",20 days,4
Hugo Larsson,23/24,Ill,"Aug 21, 2023","Aug 28, 2023",8 days,2
Mahmoud Dahoud,24/25,cold,"Jan 22, 2025","Jan 28, 2025",7 days,2
Mahmoud Dahoud,22/23,Shoulder injury,"Aug 22, 2022","Nov 28, 2022",99 days,44
Mahmoud Dahoud,21/22,Shoulder injury,"Apr 11, 2022","Jul 4, 2022",85 days,13
Mahmoud Dahoud,21/22,Back problems,"Jan 17, 2022","Jan 20, 2022",4 days,1
Mahmoud Dahoud,21/22,Inner ligament stretch of the knee,"Sep 30, 2021","Nov 18, 2021",50 days,28
Mahmoud Dahoud,20/21,minor knock,"Dec 21, 2020","Dec 24, 2020",4 days,1
Mahmoud Dahoud,20/21,Ill,"Dec 7, 2020","Dec 10, 2020",4 days,1
Mahmoud Dahoud,19/20,Knee injury,"May 28, 2020","Jun 29, 2020",33 days,6
Mahmoud Dahoud,18/19,influenza,"Feb 28, 2019","Mar 11, 2019",12 days,3
Mahmoud Dahoud,18/19,infection,"Jan 3, 2019","Jan 7, 2019",5 days,-
Mahmoud Dahoud,18/19,minor knock,"Dec 17, 2018","Dec 20, 2018",4 days,1
Mahmoud Dahoud,17/18,minor knock,"Nov 9, 2017","Nov 13, 2017",5 days,3
Mahmoud Dahoud,17/18,Neck bruise,"Oct 26, 2017","Nov 6, 2017",12 days,3
Mahmoud Dahoud,17/18,influenza,"Oct 16, 2017","Oct 23, 2017",8 days,2
Mahmoud Dahoud,17/18,Toothache,"Oct 9, 2017","Oct 12, 2017",4 days,2
Oscar Højlund,24/25,cold,"Jan 22, 2025","Jan 28, 2025",7 days,2
Oscar Højlund,24/25,Fitness,"Nov 13, 2024","Nov 29, 2024",17 days,2
Oscar Højlund,24/25,Metatarsal fracture,"Aug 28, 2024","Nov 12, 2024",77 days,14
Junior Dina Ebimbe,24/25,Fitness,"Feb 12, 2025",,15 days,2
Junior Dina Ebimbe,24/25,Calf injury,"Jan 21, 2025","Feb 11, 2025",22 days,5
Junior Dina Ebimbe,24/25,cold,"Dec 11, 2024","Dec 16, 2024",6 days,2
Junior Dina Ebimbe,23/24,Muscle injury,"Feb 7, 2024","Feb 13, 2024",7 days,1
Junior Dina Ebimbe,22/23,Syndesmotic ligament tear,"Jan 22, 2023","Mar 20, 2023",58 days,12
Junior Dina Ebimbe,20/21,Muscle injury,"Nov 6, 2020","Nov 23, 2020",18 days,2
Farès Chaïbi,23/24,cold,"Dec 13, 2023","Dec 15, 2023",3 days,1
Farès Chaïbi,22/23,Appendectomy,"Aug 12, 2022","Aug 25, 2022",14 days,2
Can Uzun,23/24,Ill,"Feb 6, 2024","Feb 14, 2024",9 days,1
Can Uzun,23/24,Groin strain,"Dec 2, 2023","Jan 5, 2024",35 days,4
Can Uzun,23/24,unknown injury,"Sep 3, 2023","Sep 13, 2023",11 days,2
Can Uzun,23/24,Capsular injury,"Aug 20, 2023","Aug 24, 2023",5 days,1
Mario Götze,24/25,Ill,"Sep 19, 2024","Sep 28, 2024",10 days,2
Mario Götze,23/24,Eye injury,"Apr 12, 2024","Apr 15, 2024",4 days,1
Mario Götze,23/24,Back problems,"Oct 31, 2023","Nov 3, 2023",4 days,1
Mario Götze,22/23,Adductor pain,"Feb 24, 2023","Mar 1, 2023",6 days,1
Mario Götze,22/23,Ankle injury,"Oct 3, 2022","Oct 6, 2022",4 days,1
Mario Götze,21/22,minor knock,"Apr 28, 2022","May 5, 2022",8 days,1
Mario Götze,21/22,Ill,"Nov 29, 2021","Dec 9, 2021",11 days,2
Mario Götze,21/22,minor knock,"Oct 25, 2021","Nov 8, 2021",15 days,3
Mario Götze,21/22,minor knock,"Sep 16, 2021","Sep 23, 2021",8 days,3
Mario Götze,20/21,Muscle injury,"May 6, 2021","May 17, 2021",12 days,3
Mario Götze,20/21,Groin injury,"Dec 24, 2020","Feb 18, 2021",57 days,11
Mario Götze,20/21,Muscle injury,"Nov 19, 2020","Nov 30, 2020",12 days,3
Mario Götze,20/21,Muscle injury,"Oct 22, 2020","Oct 29, 2020",8 days,3
Mario Götze,19/20,Quarantine,"Jun 8, 2020","Jul 2, 2020",25 days,4
Mario Götze,19/20,Ill,"Feb 27, 2020","Mar 2, 2020",5 days,1
Krisztián Lisztes,24/25,muscular problems,"Jan 30, 2025",,28 days,5
Krisztián Lisztes,24/25,Ill,"Nov 19, 2024","Nov 25, 2024",7 days,1
Krisztián Lisztes,23/24,Ankle problems,"Feb 8, 2024","Mar 15, 2024",37 days,7
Jean-Mattéo Bahoya,24/25,Broken nose bone,"Jan 5, 2025","Jan 13, 2025",9 days,1
Jean-Mattéo Bahoya,24/25,Ankle problems,"Nov 10, 2024","Nov 20, 2024",11 days,1
Jean-Mattéo Bahoya,23/24,Calf injury,"Mar 6, 2024","Mar 12, 2024",7 days,1
Ansgar Knauff,24/25,cold,"Oct 18, 2024","Oct 23, 2024",6 days,1
Ansgar Knauff,22/23,Broken collarbone,"Jun 17, 2023","Aug 19, 2023",64 days,4
Ansgar Knauff,22/23,Hip problems,"Mar 10, 2023","Mar 14, 2023",5 days,1
Ansgar Knauff,22/23,muscular problems,"Nov 30, 2022","Dec 31, 2022",32 days,-
Ansgar Knauff,22/23,Hamstring injury,"Oct 10, 2022","Oct 31, 2022",22 days,6
Hugo Ekitiké,24/25,Inner ligament stretch of the knee,"Nov 13, 2024","Nov 22, 2024",10 days,-
Hugo Ekitiké,24/25,Knock,"Sep 27, 2024","Oct 1, 2024",5 days,1
Hugo Ekitiké,23/24,muscular problems,"Apr 4, 2024","Apr 11, 2024",8 days,1
Hugo Ekitiké,21/22,Hamstring injury,"Feb 23, 2022","May 2, 2022",69 days,14
Elye Wahi,24/25,Fitness,"Jan 27, 2025","Feb 7, 2025",12 days,2
Elye Wahi,24/25,Thigh problems,"Jan 10, 2025","Jan 27, 2025",18 days,4
Elye Wahi,23/24,Ill,"Dec 15, 2023","Dec 18, 2023",4 days,1
Igor Matanovic,24/25,Foot injury,"Feb 1, 2025",,26 days,4
Igor Matanovic,22/23,Shoulder injury,"Feb 22, 2023","May 22, 2023",90 days,16
Igor Matanovic,21/22,Corona virus,"Jan 20, 2022","Jan 27, 2022",8 days,1
Igor Matanovic,21/22,Fitness,"Sep 17, 2021","Oct 25, 2021",39 days,12
Igor Matanovic,20/21,Adductor injury,"Apr 14, 2021","Sep 16, 2021",156 days,27
Igor Matanovic,18/19,unknown injury,"Mar 10, 2019","Apr 28, 2019",50 days,17
Michy Batshuayi,23/24,minor knock,"Apr 2, 2024","Apr 4, 2024",3 days,1
Michy Batshuayi,22/23,Fitness,"Apr 11, 2023","Apr 30, 2023",20 days,4
Michy Batshuayi,22/23,Groin injury,"Mar 16, 2023","Apr 11, 2023",27 days,7
Michy Batshuayi,22/23,unknown injury,"Feb 26, 2023","Mar 7, 2023",10 days,1
Michy Batshuayi,21/22,Tonsillitis,"Nov 17, 2021","Nov 22, 2021",6 days,1
Michy Batshuayi,21/22,Hamstring strain,"Oct 30, 2021","Nov 21, 2021",23 days,6
Michy Batshuayi,21/22,Inner ligament stretch of the knee,"Sep 21, 2021","Sep 25, 2021",5 days,2
Michy Batshuayi,17/18,Torn ankle ligaments,"Apr 16, 2018","May 21, 2018",36 days,4
Michy Batshuayi,17/18,Ankle injury,"Nov 9, 2017","Nov 30, 2017",22 days,6
Oliver Baumann,24/25,Foot injury,"Jan 24, 2025","Feb 28, 2025",36 days,6
Oliver Baumann,21/22,Ill,"Nov 25, 2021","Dec 2, 2021",8 days,1
Oliver Baumann,21/22,unknown injury,"Aug 3, 2021","Aug 10, 2021",8 days,1
Oliver Baumann,20/21,Inflammation of pubic bone,"May 10, 2021","Jun 30, 2021",52 days,8
Oliver Baumann,20/21,Rest,"Dec 10, 2020","Dec 10, 2020",1 days,1
Oliver Baumann,20/21,Quarantine,"Nov 11, 2020","Nov 16, 2020",6 days,1
Oliver Baumann,20/21,stomach problems,"Oct 24, 2020","Oct 26, 2020",3 days,1
Oliver Baumann,19/20,Meniscus injury,"Jan 8, 2020","Feb 11, 2020",35 days,5
Oliver Baumann,17/18,Rest,"Aug 10, 2017","Aug 14, 2017",5 days,1
Oliver Baumann,09/10,influenza,"Dec 17, 2009","Dec 21, 2009",5 days,1
Luca Philipp,22/23,Finger injury,"Oct 17, 2022","Dec 8, 2022",53 days,6
Luca Philipp,21/22,Corona virus,"Mar 21, 2022","Mar 29, 2022",9 days,2
Luca Philipp,20/21,Quarantine,"Nov 11, 2020","Nov 16, 2020",6 days,1
Jakob Busk,22/23,Ill,"Feb 2, 2023","Feb 7, 2023",6 days,1
Jakob Busk,21/22,Corona virus,"Feb 10, 2022","Feb 17, 2022",8 days,1
Jakob Busk,21/22,Ill,"Sep 30, 2021","Oct 7, 2021",8 days,2
Jakob Busk,20/21,muscular problems,"May 3, 2021","May 20, 2021",18 days,2
Jakob Busk,20/21,minor knock,"Oct 22, 2020","Oct 29, 2020",8 days,1
Jakob Busk,19/20,Finger injury,"Nov 11, 2019","Nov 18, 2019",8 days,-
Jakob Busk,17/18,Ankle injury,"Apr 12, 2018","May 14, 2018",33 days,5
Jakob Busk,16/17,Hamstring injury,"Feb 27, 2017","Mar 23, 2017",25 days,3
Jakob Busk,14/15,Hamstring injury,"Apr 6, 2015","May 4, 2015",29 days,7
Lúkas Petersson,24/25,unknown injury,"Jan 26, 2025",,32 days,6
Ozan Kabak,24/25,Cruciate ligament tear,"Jul 1, 2024",,241 days,34
Ozan Kabak,23/24,Cruciate ligament tear,"Jun 5, 2024","Jun 30, 2024",26 days,-
Ozan Kabak,23/24,Shoulder injury,"Oct 7, 2023","Oct 30, 2023",24 days,5
Ozan Kabak,23/24,Ill,"Sep 1, 2023","Sep 3, 2023",3 days,1
Ozan Kabak,21/22,Hamstring injury,"Mar 30, 2022","May 23, 2022",55 days,9
Ozan Kabak,21/22,influenza,"Nov 4, 2021","Nov 29, 2021",26 days,5
Ozan Kabak,20/21,Muscle injury,"May 3, 2021","May 27, 2021",25 days,6
Ozan Kabak,20/21,Groin problems,"Nov 30, 2020","Dec 3, 2020",4 days,-
Ozan Kabak,19/20,Vertebral injury,"Mar 2, 2020","May 21, 2020",81 days,3
Ozan Kabak,19/20,bruise,"Feb 10, 2020","Feb 13, 2020",4 days,-
Ozan Kabak,19/20,Ill,"Jan 27, 2020","Jan 30, 2020",4 days,-
Ozan Kabak,19/20,Back problems,"Jan 23, 2020","Jan 23, 2020",1 days,-
Ozan Kabak,19/20,Foot injury,"Jul 4, 2019","Aug 26, 2019",54 days,3
Ozan Kabak,18/19,Broken nose bone,"May 27, 2019","Jun 13, 2019",18 days,5
Ozan Kabak,18/19,minor knock,"Nov 12, 2018","Nov 22, 2018",11 days,2
Leo Østigård,24/25,Knock,"Feb 23, 2025",,4 days,1
Leo Østigård,23/24,Stomach flu,"Jan 6, 2024","Jan 9, 2024",4 days,1
Leo Østigård,22/23,influenza,"Feb 7, 2023","Feb 8, 2023",2 days,-
Leo Østigård,21/22,unknown injury,"Jan 22, 2022","Jan 24, 2022",3 days,1
Leo Østigård,19/20,Torn muscle fiber,"Jul 28, 2019","Aug 20, 2019",24 days,4
Arthur Chaves,24/25,Rest,"Dec 1, 2024","Dec 1, 2024",1 days,1
Kevin Akpoguma,23/24,Back problems,"Feb 17, 2024","Mar 15, 2024",28 days,4
Kevin Akpoguma,23/24,Ill,"Sep 2, 2023","Sep 13, 2023",12 days,1
Kevin Akpoguma,22/23,Thigh problems,"May 26, 2023","May 28, 2023",3 days,1
Kevin Akpoguma,21/22,Thigh problems,"Jan 20, 2022","Feb 10, 2022",22 days,3
Kevin Akpoguma,21/22,Corona virus,"Aug 30, 2021","Sep 16, 2021",18 days,3
Kevin Akpoguma,20/21,Thigh problems,"May 13, 2021","Jul 1, 2021",50 days,4
Kevin Akpoguma,20/21,Knock,"Apr 15, 2021","May 3, 2021",19 days,3
Kevin Akpoguma,20/21,Fitness,"Mar 4, 2021","Mar 20, 2021",17 days,2
Kevin Akpoguma,20/21,Hamstring injury,"Jan 2, 2021","Mar 3, 2021",61 days,12
Kevin Akpoguma,19/20,cold,"Feb 8, 2020","Feb 9, 2020",2 days,1
Kevin Akpoguma,18/19,Shoulder injury,"Feb 10, 2019","Jun 10, 2019",121 days,16
Kevin Akpoguma,18/19,Eyebow fracture,"Sep 2, 2018","Sep 17, 2018",16 days,2
Kevin Akpoguma,17/18,Fitness,"Jul 17, 2017","Sep 4, 2017",50 days,8
Kevin Akpoguma,16/17,Cervical vertebra fracture,"Apr 24, 2017","Jul 17, 2017",85 days,4
Stanley Nsoki,24/25,muscular problems,"Nov 7, 2024","Nov 21, 2024",15 days,2
Stanley Nsoki,24/25,Ankle problems,"Jul 16, 2024","Aug 20, 2024",36 days,1
Stanley Nsoki,23/24,Hip problems,"Apr 12, 2024","Jun 30, 2024",80 days,6
Stanley Nsoki,23/24,Knee problems,"Nov 24, 2023","Dec 4, 2023",11 days,2
Stanley Nsoki,23/24,Patellar tendon problems,"Sep 17, 2023","Oct 30, 2023",44 days,5
Stanley Nsoki,22/23,Ill,"Apr 20, 2023","Apr 23, 2023",4 days,1
Stanley Nsoki,22/23,Hip problems,"Mar 10, 2023","Mar 22, 2023",13 days,2
Stanley Nsoki,22/23,Ill,"Nov 10, 2022","Nov 16, 2022",7 days,1
Stanley Nsoki,22/23,Muscle injury,"Aug 11, 2022","Sep 8, 2022",29 days,4
Stanley Nsoki,18/19,Adductor pain,"Feb 21, 2019","Mar 11, 2019",19 days,4
Alexander Prass,24/25,Ill,"Jan 22, 2025","Jan 31, 2025",10 days,3
Alexander Prass,23/24,Hip flexor problems,"Mar 6, 2024","Mar 9, 2024",4 days,1
Alexander Prass,23/24,Calf problems,"Aug 4, 2023","Aug 7, 2023",4 days,1
Alexander Prass,22/23,Calf problems,"Nov 19, 2022","Dec 31, 2022",43 days,1
Alexander Prass,21/22,Quarantine,"Nov 8, 2021","Nov 20, 2021",13 days,4
Alexander Prass,21/22,Strain in the thigh and gluteal muscles,"Oct 23, 2021","Oct 30, 2021",8 days,2
David Jurásek,24/25,muscular problems,"Oct 18, 2024","Oct 23, 2024",6 days,1
David Jurásek,24/25,Forearm fracture,"Jul 30, 2024","Oct 2, 2024",65 days,7
David Jurásek,23/24,Ankle injury,"Aug 15, 2023","Sep 19, 2023",36 days,6
David Jurásek,22/23,Muscle injury,"Apr 9, 2023","May 1, 2023",23 days,5
David Jurásek,22/23,Ill,"Sep 5, 2022","Sep 9, 2022",5 days,1
Christopher Lenz,24/25,Calf injury,"Oct 23, 2024",,127 days,24
Christopher Lenz,23/24,Calf problems,"May 14, 2024","May 31, 2024",18 days,1
Christopher Lenz,23/24,Calf injury,"Apr 16, 2024","May 10, 2024",25 days,3
Christopher Lenz,22/23,Hamstring injury,"Oct 27, 2022","Nov 15, 2022",20 days,5
Christopher Lenz,22/23,Hamstring injury,"Sep 8, 2022","Sep 29, 2022",22 days,3
Christopher Lenz,21/22,Broken toe,"Apr 21, 2022","May 5, 2022",15 days,4
Christopher Lenz,21/22,Fitness,"Apr 7, 2022","Apr 11, 2022",5 days,2
Christopher Lenz,21/22,Calf injury,"Mar 24, 2022","Apr 7, 2022",15 days,2
Christopher Lenz,21/22,Calf injury,"Dec 16, 2021","Jan 24, 2022",40 days,4
Christopher Lenz,21/22,muscular problems,"Sep 13, 2021","Nov 29, 2021",78 days,14
Christopher Lenz,20/21,muscular problems,"Mar 1, 2021","Mar 22, 2021",22 days,3
Christopher Lenz,20/21,muscular problems,"Jan 25, 2021","Feb 15, 2021",22 days,3
Christopher Lenz,20/21,Knock,"Jun 1, 2020","Aug 3, 2020",64 days,5
Christopher Lenz,19/20,minor knock,"May 21, 2020","May 28, 2020",8 days,2
Christopher Lenz,19/20,Hip flexor problems,"Sep 23, 2019","Sep 26, 2019",4 days,-
Valentin Gendrey,24/25,Adductor injury,"Jan 27, 2025",,31 days,5
Valentin Gendrey,20/21,Head injury,"Oct 10, 2020","Nov 1, 2020",23 days,3
Pavel Kaderabek,24/25,Ill,"Feb 21, 2025",,6 days,1
Pavel Kaderabek,24/25,Knock,"Jan 30, 2025","Feb 6, 2025",8 days,2
Pavel Kaderabek,24/25,Adductor pain,"Dec 15, 2024","Dec 20, 2024",6 days,1
Pavel Kaderabek,24/25,Torn muscle fiber,"Oct 3, 2024","Oct 25, 2024",23 days,4
Pavel Kaderabek,23/24,Ankle problems,"Nov 10, 2023","Nov 21, 2023",12 days,1
Pavel Kaderabek,23/24,unknown injury,"Sep 29, 2023","Oct 5, 2023",7 days,1
Pavel Kaderabek,23/24,Thigh problems,"Sep 2, 2023","Sep 7, 2023",6 days,1
Pavel Kaderabek,22/23,Hamstring injury,"Apr 29, 2023","Jun 30, 2023",63 days,5
Pavel Kaderabek,22/23,Torn muscle fiber,"Jan 28, 2023","Feb 13, 2023",17 days,4
Pavel Kaderabek,21/22,Ill,"May 12, 2022","May 19, 2022",8 days,1
Pavel Kaderabek,21/22,Corona virus,"Mar 17, 2022","Mar 24, 2022",8 days,1
Pavel Kaderabek,21/22,Hamstring injury,"Jan 10, 2022","Feb 10, 2022",32 days,4
Pavel Kaderabek,21/22,Ankle injury,"Oct 14, 2021","Nov 29, 2021",47 days,7
Pavel Kaderabek,21/22,Calf problems,"Aug 9, 2021","Sep 6, 2021",29 days,6
Pavel Kaderabek,20/21,Fitness,"Dec 31, 2020","Jan 21, 2021",22 days,4
Anton Stach,24/25,Knock,"Jan 30, 2025","Feb 15, 2025",17 days,3
Anton Stach,24/25,Stomach flu,"Jan 15, 2025","Jan 17, 2025",3 days,1
Anton Stach,22/23,Stomach flu,"May 5, 2023","May 12, 2023",8 days,1
Anton Stach,22/23,Ill,"Feb 23, 2023","Feb 28, 2023",6 days,1
Anton Stach,22/23,Knock,"Oct 10, 2022","Oct 13, 2022",4 days,-
Anton Stach,22/23,Hip problems,"Sep 8, 2022","Sep 15, 2022",8 days,1
Anton Stach,18/19,Fitness,"Jul 2, 2018","Sep 27, 2018",88 days,15
Anton Stach,17/18,Meniscus tear,"Apr 16, 2018","Jun 28, 2018",74 days,14
Diadié Samassékou,24/25,Fitness,"Feb 21, 2025",,6 days,1
Diadié Samassékou,24/25,Muscle injury,"Jan 15, 2025","Feb 21, 2025",38 days,8
Diadié Samassékou,21/22,Fitness,"Aug 4, 2021","Aug 10, 2021",7 days,1
Diadié Samassékou,21/22,Corona virus,"Jul 2, 2021","Aug 4, 2021",34 days,-
Diadié Samassékou,20/21,Inflammation of pubic bone,"Dec 18, 2020","Dec 25, 2020",8 days,2
Diadié Samassékou,20/21,Quarantine,"Nov 11, 2020","Nov 16, 2020",6 days,1
Diadié Samassékou,19/20,muscular problems,"May 15, 2020","May 21, 2020",7 days,1
Diadié Samassékou,19/20,Torn muscle fiber,"Sep 6, 2019","Oct 28, 2019",53 days,7
Diadié Samassékou,17/18,bruise,"Nov 24, 2017","Dec 2, 2017",9 days,2
Diadié Samassékou,17/18,influenza,"Nov 17, 2017","Nov 24, 2017",8 days,2
Diadié Samassékou,16/17,Groin injury,"Mar 19, 2017","Apr 21, 2017",34 days,5
Diadié Samassékou,16/17,Shoulder injury,"Oct 8, 2016","Oct 22, 2016",15 days,2
Tom Bischof,24/25,Capsular injury,"Aug 12, 2024","Sep 13, 2024",33 days,5
Tom Bischof,22/23,Ankle injury,"Feb 23, 2023","Mar 9, 2023",15 days,2
Umut Tohumcu,24/25,Fitness,"Feb 20, 2025",,7 days,1
Umut Tohumcu,24/25,Ankle injury,"Dec 3, 2024","Feb 20, 2025",80 days,14
Umut Tohumcu,24/25,strain,"Jul 30, 2024","Sep 9, 2024",42 days,4
Umut Tohumcu,23/24,Ankle injury,"Mar 10, 2024","Mar 15, 2024",6 days,1
Umut Tohumcu,23/24,Ankle injury,"Jul 18, 2023","Sep 8, 2023",53 days,6
Umut Tohumcu,20/21,Ill,"Sep 26, 2020","Sep 28, 2020",3 days,1
Grischa Prömel,24/25,Cruciate ligament tear,"Sep 3, 2024",,177 days,31
Grischa Prömel,23/24,Inner ligament injury,"Feb 18, 2024","Mar 19, 2024",31 days,4
Grischa Prömel,22/23,Broken ankle,"Nov 7, 2022","Apr 6, 2023",151 days,14
Grischa Prömel,21/22,Corona virus,"Jan 31, 2022","Feb 7, 2022",8 days,1
Grischa Prömel,21/22,Groin surgery,"May 31, 2021","Aug 30, 2021",92 days,6
Grischa Prömel,20/21,muscular problems,"May 3, 2021","May 31, 2021",29 days,3
Grischa Prömel,20/21,inflammation,"Jan 25, 2021","Feb 8, 2021",15 days,2
Grischa Prömel,20/21,minor knock,"Jan 14, 2021","Jan 21, 2021",8 days,2
Grischa Prömel,20/21,muscular problems,"Oct 22, 2020","Nov 19, 2020",29 days,3
Grischa Prömel,19/20,Fitness,"Jan 13, 2020","Jan 27, 2020",15 days,2
Grischa Prömel,19/20,Patellar tendon irritation,"Aug 26, 2019","Jan 13, 2020",141 days,16
Grischa Prömel,18/19,Leg injury,"Dec 3, 2018","Dec 31, 2018",29 days,3
Grischa Prömel,17/18,Knee injury,"Apr 9, 2018","Apr 23, 2018",15 days,2
Grischa Prömel,16/17,Fever,"Nov 14, 2016","Nov 24, 2016",11 days,2
Grischa Prömel,16/17,cold,"Nov 14, 2016","Nov 24, 2016",11 days,2
Dennis Geiger,24/25,Bruised ribs,"Jan 23, 2025","Jan 25, 2025",3 days,1
Dennis Geiger,24/25,Back problems,"Oct 2, 2024","Nov 4, 2024",34 days,7
Dennis Geiger,24/25,Thigh problems,"Sep 18, 2024","Sep 26, 2024",9 days,2
Dennis Geiger,23/24,muscular problems,"Apr 20, 2024","Jul 6, 2024",78 days,5
Dennis Geiger,23/24,Hamstring injury,"Mar 4, 2024","Mar 27, 2024",24 days,2
Dennis Geiger,23/24,Fitness,"Oct 1, 2023","Feb 24, 2024",147 days,17
Dennis Geiger,23/24,Muscle injury,"Jul 17, 2023","Sep 30, 2023",76 days,7
Dennis Geiger,22/23,unknown injury,"Jan 22, 2023","Feb 2, 2023",12 days,3
Dennis Geiger,22/23,Ill,"Jul 25, 2022","Aug 5, 2022",12 days,1
Dennis Geiger,21/22,bruise,"Apr 21, 2022","Jun 26, 2022",67 days,4
Dennis Geiger,21/22,Corona virus,"Apr 8, 2022","Apr 20, 2022",13 days,2
Dennis Geiger,21/22,Head injury,"Feb 5, 2022","Mar 9, 2022",33 days,5
Dennis Geiger,21/22,muscular problems,"Dec 11, 2021","Dec 16, 2021",6 days,2
Dennis Geiger,21/22,Thigh problems,"Aug 14, 2021","Aug 18, 2021",5 days,1
Dennis Geiger,20/21,surgery,"Feb 23, 2021","Jul 1, 2021",129 days,13
Finn Becker,24/25,Fitness,"Nov 1, 2024","Nov 30, 2024",30 days,5
Finn Becker,24/25,Meniscus damage,"Jul 13, 2024","Oct 31, 2024",111 days,13
Finn Becker,23/24,Knee problems,"Jan 26, 2024","Feb 6, 2024",12 days,2
Finn Becker,21/22,unknown injury,"May 1, 2022","May 8, 2022",8 days,1
Finn Becker,21/22,Adductor pain,"Sep 16, 2021","Oct 13, 2021",28 days,5
Finn Becker,20/21,Thigh problems,"Mar 2, 2021","Mar 15, 2021",14 days,2
