player_name,minutes_played,season
Alex Robertson,1323.0,20/21
Alex Robertson,970.0,19/20
Alex Robertson,100.0,18/19
Joe Ralls,1234.0,24/25
Joe Ralls,2337.0,23/24
Joe Ralls,2256.0,21/22
Joe Ralls,3089.0,20/21
Joe Ralls,2519.0,19/20
Joe Ralls,2050.0,18/19
Joe Ralls,3788.0,15/16
Aaron Ramsey,766.0,24/25
Aaron Ramsey,747.0,23/24
Aaron Ramsey,3045.0,22/23
Aaron Ramsey,1684.0,21/22
Aaron Ramsey,2411.0,20/21
Aaron Ramsey,3167.0,18/19
Aaron Ramsey,3186.0,17/18
Aaron Ramsey,2646.0,16/17
Aaron Ramsey,3672.0,15/16
Aaron Ramsey,3713.0,14/15
Aaron Ramsey,2904.0,13/14
Aaron Ramsey,3503.0,12/13
Andy Rinomhota,2520.0,24/25
Andy Rinomhota,2228.0,23/24
Andy Rinomhota,2560.0,22/23
Andy Rinomhota,1641.0,21/22
Andy Rinomhota,3687.0,20/21
Andy Rinomhota,2484.0,18/19
Andy Rinomhota,806.0,17/18
Callum O'Dowda,3137.0,24/25
Callum O'Dowda,622.0,23/24
Callum O'Dowda,3324.0,22/23
Callum O'Dowda,1377.0,21/22
Callum O'Dowda,1526.0,20/21
Callum O'Dowda,1801.0,19/20
Callum O'Dowda,2556.0,18/19
Callum O'Dowda,1981.0,17/18
Callum O'Dowda,2132.0,16/17
Callum O'Dowda,3577.0,15/16
Callum O'Dowda,2421.0,14/15
Callum O'Dowda,0.0,12/13
Rubin Colwill,2682.0,24/25
Rubin Colwill,2521.0,23/24
Rubin Colwill,818.0,22/23
Rubin Colwill,1906.0,21/22
Rubin Colwill,355.0,20/21
Cian Ashford,1340.0,24/25
Cian Ashford,722.0,23/24
Cian Ashford,315.0,21/22
Will Alves,920.0,24/25
Will Alves,492.0,23/24
Will Alves,1358.0,22/23
Will Alves,2007.0,21/22
Chris Willock,1538.0,24/25
Chris Willock,2300.0,23/24
Chris Willock,1736.0,22/23
Chris Willock,3054.0,21/22
Chris Willock,1939.0,20/21
Chris Willock,2975.0,18/19
Chris Willock,2473.0,17/18
Chris Willock,2246.0,16/17
Chris Willock,2614.0,15/16
Chris Willock,1679.0,14/15
Yakou Méïté,1012.0,24/25
Yakou Méïté,2163.0,23/24
Yakou Méïté,1419.0,22/23
Yakou Méïté,585.0,21/22
Yakou Méïté,1684.0,20/21
Yakou Méïté,3398.0,19/20
Yakou Méïté,2875.0,18/19
Yakou Méïté,1784.0,17/18
Yakou Méïté,648.0,16/17
Yakou Méïté,4524.0,15/16
Yakou Méïté,3819.0,14/15
