player_name,season,injury,from_date,to_date,days_out,matches_missed
George Ilenikhena,24/25,Adductor injury,"Jan 9, 2025","Feb 10, 2025",33 days,8
Breel Embolo,23/24,muscular problems,"May 15, 2024","Jun 10, 2024",27 days,3
Breel Embolo,23/24,Cruciate ligament tear,"Aug 7, 2023","Mar 25, 2024",232 days,36
Breel Embolo,22/23,unknown injury,"Jun 9, 2023","Jun 20, 2023",12 days,2
Breel Embolo,22/23,Knee problems,"Mar 23, 2023","May 8, 2023",47 days,8
Breel Embolo,21/22,Hamstring injury,"Nov 6, 2021","Dec 1, 2021",26 days,4
Breel Embolo,21/22,Hamstring injury,"Jul 3, 2021","Sep 6, 2021",66 days,6
Breel Embolo,20/21,Quarantine,"Jan 18, 2021","Jan 20, 2021",3 days,1
Breel Embolo,20/21,Ankle problems,"Sep 8, 2020","Sep 29, 2020",22 days,3
Breel Embolo,19/20,Bruise on ankle,"May 24, 2020","Jun 9, 2020",17 days,3
Breel Embolo,19/20,Torn muscle fiber,"Oct 28, 2019","Nov 20, 2019",24 days,6
Breel Embolo,19/20,Foot injury,"May 31, 2019","Jul 15, 2019",46 days,-
Breel Embolo,18/19,Broken foot,"Nov 12, 2018","Mar 1, 2019",110 days,18
Breel Embolo,18/19,Shoulder injury,"Oct 7, 2018","Oct 15, 2018",9 days,2
Breel Embolo,17/18,Muscle injury,"Apr 23, 2018","May 10, 2018",18 days,2
Breel Embolo,17/18,Bone edema,"Mar 2, 2017","Aug 14, 2017",166 days,20
Marco Bizot,16/17,Ankle injury,"Jan 25, 2017","Apr 20, 2017",86 days,20
Soumaïla Coulibaly,24/25,Adductor pain,"Feb 24, 2025",,39 days,5
Soumaïla Coulibaly,24/25,Pelvic injury,"Nov 21, 2024","Jan 19, 2025",60 days,11
Soumaïla Coulibaly,23/24,Knee injury,"May 16, 2024","May 22, 2024",7 days,1
Soumaïla Coulibaly,23/24,Leg injury,"Jan 10, 2024","Feb 15, 2024",37 days,7
Soumaïla Coulibaly,22/23,Knee injury,"Apr 21, 2023","May 4, 2023",14 days,2
Soumaïla Coulibaly,22/23,Pelvic injury,"Jan 12, 2023","Feb 9, 2023",29 days,5
Soumaïla Coulibaly,21/22,Ankle injury,"Feb 7, 2022","Feb 14, 2022",8 days,1
Soumaïla Coulibaly,21/22,Calf problems,"Jan 10, 2022","Jan 17, 2022",8 days,1
Soumaïla Coulibaly,20/21,Cruciate ligament tear,"Feb 25, 2021","Oct 25, 2021",243 days,18
Brendan Chardonnet,24/25,Pneumothorax,"Mar 10, 2025",,25 days,2
Brendan Chardonnet,22/23,Dead leg,"Jan 19, 2023","Feb 18, 2023",31 days,5
Brendan Chardonnet,19/20,Neck injury,"Dec 6, 2019","Dec 14, 2019",9 days,2
Brendan Chardonnet,19/20,Wrist injury,"Nov 30, 2019","Nov 30, 2019",1 days,1
Brendan Chardonnet,19/20,Bruise on the ankle joint,"Nov 9, 2019","Nov 9, 2019",1 days,1
Brendan Chardonnet,19/20,Edema in the knee,"Oct 19, 2019","Oct 19, 2019",1 days,1
Brendan Chardonnet,19/20,Foot bruise,"Sep 28, 2019","Sep 28, 2019",1 days,1
Brendan Chardonnet,19/20,bruise,"Sep 21, 2019","Sep 21, 2019",1 days,1
Julien Le Cardinal,24/25,Hamstring injury,"Dec 11, 2024","Jan 27, 2025",48 days,8
Julien Le Cardinal,22/23,Knee injury,"Mar 31, 2023","Apr 13, 2023",14 days,2
Julien Le Cardinal,22/23,unknown injury,"Aug 22, 2022","Aug 31, 2022",10 days,2
Julien Le Cardinal,20/21,Knock,"Sep 17, 2020","Oct 8, 2020",22 days,2
Bradley Locko,24/25,Achilles tendon rupture,"Aug 16, 2024",,231 days,41
Jordan Amavi,24/25,Calf injury,"Mar 28, 2025",,7 days,1
Jordan Amavi,24/25,Hamstring injury,"Jan 11, 2025","Feb 24, 2025",45 days,13
Jordan Amavi,23/24,Calf injury,"Nov 20, 2023","Dec 31, 2023",42 days,6
Jordan Amavi,22/23,unknown injury,"Mar 8, 2023","Mar 29, 2023",22 days,2
Jordan Amavi,21/22,Knee injury,"Feb 1, 2022","Mar 5, 2022",33 days,7
Jordan Amavi,21/22,muscular problems,"Sep 4, 2021","Sep 15, 2021",12 days,2
Jordan Amavi,20/21,Thigh problems,"Feb 24, 2021","May 8, 2021",74 days,11
Jordan Amavi,20/21,Muscle tear,"Dec 18, 2020","Feb 13, 2021",58 days,11
Jordan Amavi,20/21,Muscle tear,"Dec 8, 2020","Dec 15, 2020",8 days,2
Jordan Amavi,17/18,Muscle tear,"Jan 12, 2018","Feb 5, 2018",25 days,6
Jordan Amavi,15/16,Cruciate ligament tear,"Nov 16, 2015","Jun 30, 2016",228 days,38
Massadio Haidara,24/25,Calf injury,"Jan 11, 2025","Jan 30, 2025",20 days,6
Massadio Haidara,23/24,Dead leg,"Feb 23, 2024","Mar 11, 2024",18 days,3
Massadio Haidara,23/24,Dead leg,"Jan 5, 2024","Jan 22, 2024",18 days,4
Massadio Haidara,23/24,Dead leg,"Sep 21, 2023","Oct 19, 2023",29 days,6
Massadio Haidara,23/24,Hamstring injury,"Sep 3, 2023","Sep 18, 2023",16 days,2
Massadio Haidara,22/23,Calf injury,"Feb 2, 2023","Feb 10, 2023",9 days,2
Massadio Haidara,21/22,Muscle injury,"Oct 5, 2021","Oct 25, 2021",21 days,4
Massadio Haidara,21/22,Calf injury,"Aug 22, 2021","Sep 13, 2021",23 days,4
Massadio Haidara,21/22,Calf injury,"Aug 2, 2021","Aug 16, 2021",15 days,2
Massadio Haidara,20/21,Calf injury,"May 4, 2021","May 17, 2021",14 days,2
Massadio Haidara,19/20,Fitness,"Jul 25, 2019","Aug 12, 2019",19 days,3
Massadio Haidara,17/18,Knee injury,"Sep 9, 2017","Oct 30, 2017",52 days,10
Massadio Haidara,15/16,Knee injury,"Nov 2, 2015","Jan 20, 2017",446 days,111
Massadio Haidara,15/16,Knee injury,"Sep 19, 2015","Oct 18, 2015",30 days,11
Massadio Haidara,14/15,Knee injury,"Feb 28, 2015","Jun 1, 2015",94 days,20
Justin Bourgault,24/25,Pelvic injury,"Feb 25, 2025","Mar 12, 2025",16 days,3
Justin Bourgault,24/25,Adductor pain,"Sep 14, 2024","Oct 22, 2024",39 days,7
Kenny Lala,21/22,unknown injury,"Apr 28, 2022","May 2, 2022",5 days,1
Kenny Lala,21/22,sprain,"Feb 2, 2022","Feb 5, 2022",4 days,1
Kenny Lala,21/22,Corona virus,"Dec 31, 2021","Jan 9, 2022",10 days,1
Kenny Lala,20/21,minor knock,"Apr 21, 2021","Apr 25, 2021",5 days,2
Pierre Lees-Melou,24/25,Peroneus tendon injury,"Nov 25, 2024","Dec 31, 2024",37 days,6
Pierre Lees-Melou,23/24,Broken fibula,"Apr 29, 2024","Oct 3, 2024",158 days,11
Pierre Lees-Melou,22/23,flu,"Dec 26, 2022","Dec 30, 2022",5 days,1
Pierre Lees-Melou,21/22,Corona virus,"Dec 12, 2021","Dec 18, 2021",7 days,1
Pierre Lees-Melou,20/21,Wrist fracture,"Dec 11, 2020","Jan 10, 2021",31 days,6
Edimilson Fernandes,23/24,Ankle problems,"Feb 15, 2024","Mar 5, 2024",20 days,3
Edimilson Fernandes,23/24,Hamstring injury,"Dec 2, 2023","Dec 20, 2023",19 days,4
Edimilson Fernandes,22/23,Ankle problems,"Sep 19, 2022","Sep 22, 2022",4 days,-
Edimilson Fernandes,21/22,minor knock,"Apr 14, 2022","Apr 21, 2022",8 days,1
Edimilson Fernandes,21/22,influenza,"Sep 6, 2021","Sep 30, 2021",25 days,4
Edimilson Fernandes,20/21,Ankle injury,"Feb 11, 2021","Mar 11, 2021",29 days,4
Edimilson Fernandes,20/21,Corona virus,"Jan 7, 2021","Jan 25, 2021",19 days,4
Edimilson Fernandes,20/21,Fitness,"Oct 1, 2020","Oct 12, 2020",12 days,3
Edimilson Fernandes,20/21,Corona virus,"Aug 17, 2020","Oct 1, 2020",46 days,5
Edimilson Fernandes,19/20,Meniscus injury,"Jan 6, 2020","Feb 20, 2020",46 days,5
Edimilson Fernandes,18/19,muscular problems,"Mar 7, 2019","Apr 15, 2019",40 days,9
Edimilson Fernandes,18/19,Knock,"Jun 4, 2018","Aug 27, 2018",85 days,2
Edimilson Fernandes,17/18,Injury to the ankle,"Dec 7, 2017","Mar 19, 2018",103 days,19
Edimilson Fernandes,17/18,Ankle sprain,"Sep 4, 2017","Oct 16, 2017",43 days,11
Edimilson Fernandes,15/16,Knock,"Mar 31, 2016","May 9, 2016",40 days,8
Jonas Martin,24/25,Hip injury,"Mar 28, 2025",,7 days,1
Jonas Martin,24/25,Muscle injury,"Nov 29, 2024","Feb 15, 2025",79 days,17
Jonas Martin,23/24,Hamstring injury,"May 10, 2024","May 31, 2024",22 days,2
Jonas Martin,23/24,Dead leg,"Nov 4, 2023","Nov 25, 2023",22 days,1
Jonas Martin,22/23,Groin injury,"Jan 9, 2023","Jan 25, 2023",17 days,3
Jonas Martin,22/23,Groin injury,"Aug 5, 2022","Aug 10, 2022",6 days,1
Jonas Martin,21/22,Dead leg,"Oct 25, 2021","Nov 10, 2021",17 days,3
Jonas Martin,20/21,surgery,"Apr 15, 2021","May 31, 2021",47 days,6
Jonas Martin,20/21,Ill,"Mar 11, 2021","Mar 19, 2021",9 days,1
Jonas Martin,20/21,Ankle surgery,"Nov 6, 2020","Dec 6, 2020",31 days,6
Jonas Martin,19/20,Thigh problems,"Dec 19, 2019","Apr 1, 2020",105 days,16
Jonas Martin,19/20,Thigh problems,"Oct 15, 2019","Dec 15, 2019",62 days,12
Jonas Martin,18/19,Injury to the ankle,"May 9, 2019","May 31, 2019",23 days,3
Jonas Martin,18/19,Ankle injury,"Jan 20, 2019","Apr 8, 2019",79 days,13
Jonas Martin,17/18,Knock,"May 15, 2018","May 20, 2018",6 days,1
Romain Faivre,22/23,Knee problems,"Apr 12, 2023","Apr 20, 2023",9 days,1
Romain Faivre,22/23,Dead leg,"Sep 30, 2022","Oct 8, 2022",9 days,2
Romain Faivre,22/23,unknown injury,"Aug 1, 2022","Aug 15, 2022",15 days,1
Kamory Doumbia,22/23,Muscle injury,"May 8, 2023","May 28, 2023",21 days,3
Abdallah Sima,24/25,Adductor pain,"Mar 10, 2025","Mar 17, 2025",8 days,1
Abdallah Sima,24/25,Hamstring injury,"Oct 23, 2024","Nov 7, 2024",16 days,4
Abdallah Sima,24/25,Hamstring injury,"Oct 18, 2024","Oct 22, 2024",5 days,1
Abdallah Sima,23/24,Hamstring injury,"Apr 21, 2024","May 15, 2024",25 days,5
Abdallah Sima,23/24,Hamstring injury,"Jan 23, 2024","Mar 28, 2024",66 days,16
Abdallah Sima,21/22,Groin injury,"Dec 10, 2021","Mar 18, 2022",99 days,26
Abdallah Sima,21/22,Back injury,"Nov 2, 2021","Dec 4, 2021",33 days,7
Abdallah Sima,21/22,Ankle injury,"Sep 24, 2021","Oct 29, 2021",36 days,9
Abdallah Sima,21/22,Fitness,"Jul 12, 2021","Jul 28, 2021",17 days,1
Abdallah Sima,20/21,Groin injury,"Apr 9, 2021","May 7, 2021",29 days,8
Ibrahim Salah,24/25,Foot injury,"Feb 15, 2025",,48 days,7
Mathias Pereira Lage,23/24,Hamstring injury,"Aug 28, 2023","Sep 30, 2023",34 days,3
Mathias Pereira Lage,22/23,Ankle injury,"Jan 12, 2023","Mar 20, 2023",68 days,11
Mathias Pereira Lage,21/22,Knock,"Apr 11, 2022","Apr 27, 2022",17 days,3
Mathias Pereira Lage,21/22,Ankle injury,"Mar 1, 2022","Mar 10, 2022",10 days,1
Mathias Pereira Lage,21/22,Knock,"Dec 2, 2021","Dec 15, 2021",14 days,2
Mathias Pereira Lage,20/21,Corona virus,"Apr 2, 2021","Apr 20, 2021",19 days,4
Mathias Pereira Lage,20/21,Shoulder injury,"Aug 24, 2020","Oct 22, 2020",60 days,6
Mathias Pereira Lage,19/20,Dead leg,"Dec 15, 2019","Jan 16, 2020",33 days,3
Romain Del Castillo,24/25,Knee injury,"Feb 5, 2025","Mar 12, 2025",36 days,8
Romain Del Castillo,24/25,Adductor pain,"Sep 20, 2024","Sep 24, 2024",5 days,1
Romain Del Castillo,23/24,Calf problems,"May 4, 2024","May 14, 2024",11 days,2
Romain Del Castillo,22/23,Dead leg,"Feb 20, 2023","Mar 5, 2023",14 days,2
Romain Del Castillo,22/23,Calf injury,"Jan 2, 2023","Feb 5, 2023",35 days,7
Romain Del Castillo,22/23,Hamstring injury,"Aug 14, 2022","Sep 11, 2022",29 days,6
Romain Del Castillo,21/22,unknown injury,"May 2, 2022","May 20, 2022",19 days,2
Romain Del Castillo,21/22,Groin injury,"Dec 5, 2021","Jan 31, 2022",58 days,8
Romain Del Castillo,21/22,Groin injury,"Sep 20, 2021","Oct 30, 2021",41 days,5
Romain Del Castillo,20/21,concussion,"Feb 12, 2021","Feb 19, 2021",8 days,1
Romain Del Castillo,20/21,Muscle injury,"Dec 7, 2020","Dec 31, 2020",25 days,5
Mama Baldé,24/25,Calf injury,"Feb 28, 2025","Mar 25, 2025",26 days,3
Mama Baldé,24/25,Leg injury,"Jan 27, 2025","Jan 28, 2025",2 days,-
Mama Baldé,22/23,Ill,"Sep 15, 2022","Sep 17, 2022",3 days,-
Mama Baldé,21/22,Knee injury,"Nov 15, 2021","Nov 27, 2021",13 days,1
Mama Baldé,20/21,Dead leg,"Apr 13, 2021","Apr 24, 2021",12 days,1
Mama Baldé,20/21,Dead leg,"Dec 7, 2020","Dec 19, 2020",13 days,2
Mama Baldé,20/21,Dead leg,"Aug 10, 2020","Sep 25, 2020",47 days,4
Mama Baldé,19/20,Ill,"Jan 13, 2020","Jan 22, 2020",10 days,1
Mama Baldé,19/20,Back injury,"Nov 7, 2019","Nov 20, 2019",14 days,3
Mama Baldé,19/20,Dead leg,"Oct 1, 2019","Oct 20, 2019",20 days,2
Mama Baldé,19/20,Dead leg,"Sep 20, 2019","Sep 23, 2019",4 days,1
Mama Baldé,17/18,Knock,"Feb 24, 2018","Mar 8, 2018",13 days,2
Ludovic Ajorque,23/24,Torn muscle fiber,"Aug 28, 2023","Sep 13, 2023",17 days,1
Lucas Chevalier,23/24,Rest,"Jan 20, 2024","Jan 22, 2024",3 days,1
Lucas Chevalier,21/22,Corona virus,"Jan 2, 2022","Jan 10, 2022",9 days,1
Lucas Chevalier,21/22,Meniscus injury,"Jul 17, 2021","Sep 14, 2021",60 days,11
Vito Mannone,22/23,Foot bruise,"Apr 28, 2023","Jun 1, 2023",35 days,5
Vito Mannone,16/17,Elbow injury,"Aug 23, 2016","Nov 18, 2016",88 days,12
Vito Mannone,12/13,Ill,"Jan 2, 2013","Jan 9, 2013",8 days,1
Marc-Aurèle Caillard,22/23,Cruciate ligament tear,"Aug 30, 2022","Mar 16, 2023",199 days,25
Bafodé Diakité,23/24,Shoulder injury,"Dec 19, 2023","Feb 18, 2024",62 days,9
Bafodé Diakité,23/24,Fissure of the fibula,"Nov 3, 2023","Dec 1, 2023",29 days,5
Bafodé Diakité,22/23,Dead leg,"Feb 25, 2023","Mar 20, 2023",24 days,3
Bafodé Diakité,21/22,Muscle injury,"Jul 17, 2021","Sep 6, 2021",52 days,15
Bafodé Diakité,20/21,Metacarpal fracture,"Oct 18, 2020","Nov 5, 2020",19 days,2
Bafodé Diakité,19/20,Calf injury,"Oct 27, 2019","Jan 3, 2020",69 days,21
Bafodé Diakité,19/20,Foot bruise,"Sep 25, 2019","Oct 5, 2019",11 days,4
Samuel Umtiti,24/25,Calf injury,"Feb 13, 2025",,50 days,8
Samuel Umtiti,23/24,Knee surgery,"Feb 15, 2024","Feb 12, 2025",364 days,53
Samuel Umtiti,23/24,Knee injury,"Feb 3, 2024","Feb 14, 2024",12 days,3
Samuel Umtiti,23/24,concussion,"Sep 27, 2023","Oct 6, 2023",10 days,2
Samuel Umtiti,22/23,Hamstring injury,"Feb 15, 2023","Feb 23, 2023",9 days,1
Samuel Umtiti,22/23,unknown injury,"Nov 4, 2022","Nov 9, 2022",6 days,2
Samuel Umtiti,21/22,Broken toe,"Jan 17, 2022","May 1, 2022",105 days,21
Samuel Umtiti,21/22,stomach problems,"Jan 4, 2022","Jan 7, 2022",4 days,1
Samuel Umtiti,21/22,Corona virus,"Dec 29, 2021","Jan 1, 2022",4 days,-
Samuel Umtiti,20/21,stomach problems,"Jan 2, 2021","Jan 5, 2021",4 days,1
Samuel Umtiti,20/21,Knee injury,"Sep 10, 2020","Dec 8, 2020",90 days,16
Samuel Umtiti,20/21,Corona virus,"Aug 14, 2020","Sep 9, 2020",27 days,1
Samuel Umtiti,20/21,Knee problems,"Jul 3, 2020","Sep 9, 2020",69 days,7
Samuel Umtiti,19/20,Calf injury,"May 9, 2020","Jun 1, 2020",24 days,-
Samuel Umtiti,19/20,Knee problems,"Oct 22, 2019","Nov 4, 2019",14 days,3
Aïssa Mandi,23/24,Leg injury,"Nov 19, 2023","Dec 15, 2023",27 days,7
Aïssa Mandi,20/21,Corona virus,"Nov 22, 2020","Dec 7, 2020",16 days,3
Aïssa Mandi,16/17,Broken hand,"Mar 28, 2017","Apr 7, 2017",11 days,2
Aïssa Mandi,16/17,Adductor injury,"Sep 20, 2016","Oct 13, 2016",24 days,4
Aïssa Mandi,16/17,bruise,"Sep 2, 2016","Sep 6, 2016",5 days,1
Aïssa Mandi,15/16,Cruciate ligament strain,"Sep 23, 2015","Nov 5, 2015",44 days,8
Gabriel Gudmundsson,22/23,Pubalgia,"Oct 28, 2022","Jan 17, 2023",82 days,12
Gabriel Gudmundsson,20/21,Ankle injury,"Apr 24, 2021","May 17, 2021",24 days,5
Gabriel Gudmundsson,20/21,Hamstring injury,"Feb 24, 2021","Mar 18, 2021",23 days,4
Gabriel Gudmundsson,20/21,Ankle injury,"Aug 29, 2020","Oct 22, 2020",55 days,10
Gabriel Gudmundsson,19/20,Hamstring injury,"Dec 15, 2019","Mar 10, 2020",87 days,12
Gabriel Gudmundsson,19/20,Calf injury,"Oct 26, 2019","Nov 14, 2019",20 days,4
Mitchel Bakker,24/25,Injury to abdominal muscles,"Oct 18, 2024","Oct 28, 2024",11 days,3
Mitchel Bakker,24/25,Muscle fatigue,"Aug 23, 2024","Sep 12, 2024",21 days,3
Mitchel Bakker,23/24,Stomach flu,"May 1, 2024","May 4, 2024",4 days,1
Mitchel Bakker,21/22,Ankle injury,"Oct 31, 2021","Dec 16, 2021",47 days,11
Mitchel Bakker,21/22,Knock,"Oct 1, 2021","Oct 9, 2021",9 days,2
Mitchel Bakker,21/22,bruise,"Aug 6, 2021","Aug 11, 2021",6 days,1
Ismaily,24/25,Calf problems,"Jan 24, 2025","Feb 4, 2025",12 days,4
Ismaily,24/25,Meniscus injury,"Aug 24, 2024","Nov 1, 2024",70 days,13
Ismaily,23/24,Knock,"Oct 23, 2023","Oct 28, 2023",6 days,1
Ismaily,22/23,Dead leg,"May 22, 2023","Jun 1, 2023",11 days,1
Ismaily,22/23,Dead leg,"Feb 5, 2023","Apr 10, 2023",65 days,9
Ismaily,22/23,Knock,"Jan 12, 2023","Jan 26, 2023",15 days,2
Ismaily,22/23,Dead leg,"Nov 1, 2022","Nov 15, 2022",15 days,2
Ismaily,21/22,unknown injury,"Nov 22, 2021","Dec 6, 2021",15 days,3
Ismaily,21/22,Muscle injury,"Oct 1, 2021","Oct 14, 2021",14 days,1
Ismaily,20/21,Knee injury,"Apr 15, 2021","Jun 18, 2021",65 days,5
Ismaily,20/21,Knee problems,"Mar 14, 2021","Apr 8, 2021",26 days,4
Ismaily,19/20,Cruciate ligament surgery,"Jun 12, 2020","Jan 29, 2021",232 days,30
Ismaily,19/20,Calf strain,"Feb 29, 2020","Mar 2, 2020",3 days,1
Ismaily,19/20,unknown injury,"Oct 30, 2019","Nov 5, 2019",7 days,2
Ismaily,19/20,Calf problems,"Oct 17, 2019","Oct 19, 2019",3 days,1
Tiago Santos,24/25,Cruciate ligament tear,"Oct 16, 2024",,170 days,31
Thomas Meunier,24/25,Adductor pain,"Nov 1, 2024","Nov 11, 2024",11 days,3
Thomas Meunier,23/24,Partial muscle tear,"Jun 8, 2024","Jul 2, 2024",25 days,4
Thomas Meunier,23/24,Muscle injury,"Jul 31, 2023","Oct 27, 2023",89 days,16
Thomas Meunier,22/23,Muscle injury,"Apr 16, 2023","May 29, 2023",44 days,6
Thomas Meunier,22/23,Back problems,"Mar 29, 2023","Apr 6, 2023",9 days,2
Thomas Meunier,22/23,Torn muscle fiber,"Jan 12, 2023","Feb 9, 2023",29 days,5
Thomas Meunier,22/23,Broken cheekbone,"Oct 20, 2022","Nov 17, 2022",29 days,7
Thomas Meunier,22/23,Groin problems,"Oct 13, 2022","Oct 13, 2022",1 days,-
Thomas Meunier,21/22,Tendon rupture,"Feb 24, 2022","May 12, 2022",78 days,13
Thomas Meunier,21/22,minor knock,"Feb 10, 2022","Feb 21, 2022",12 days,3
Thomas Meunier,21/22,muscular problems,"Jan 20, 2022","Jan 31, 2022",12 days,1
Thomas Meunier,21/22,Knock,"Oct 21, 2021","Oct 25, 2021",5 days,1
Thomas Meunier,21/22,muscular problems,"Sep 2, 2021","Sep 9, 2021",8 days,2
Thomas Meunier,21/22,Corona virus,"Aug 2, 2021","Aug 19, 2021",18 days,3
Thomas Meunier,20/21,Inflammation in the knee,"Jan 28, 2021","Feb 15, 2021",19 days,4
Ngal'ayel Mukau,24/25,ankle sprain,"Sep 1, 2024","Oct 13, 2024",43 days,10
Ngal'ayel Mukau,23/24,Ill,"Feb 29, 2024","Mar 6, 2024",7 days,1
Nabil Bentaleb,23/24,heart problems,"Jun 18, 2024","Feb 12, 2025",240 days,36
Nabil Bentaleb,23/24,Calf injury,"Sep 4, 2023","Oct 9, 2023",36 days,8
Nabil Bentaleb,20/21,Groin surgery,"Mar 16, 2021","Jun 30, 2021",107 days,14
Nabil Bentaleb,20/21,Groin problems,"Mar 5, 2021","Mar 15, 2021",11 days,2
Nabil Bentaleb,19/20,Meniscus tear,"Sep 2, 2019","Nov 20, 2019",80 days,16
Nabil Bentaleb,18/19,Groin problems,"Mar 14, 2019","Mar 18, 2019",5 days,1
Nabil Bentaleb,18/19,Back injury,"Feb 21, 2019","Feb 22, 2019",2 days,-
Nabil Bentaleb,18/19,Hamstring injury,"Jan 16, 2019","Jan 24, 2019",9 days,1
Nabil Bentaleb,17/18,Inflammation of pubic bone,"Nov 6, 2017","Dec 31, 2017",56 days,9
Nabil Bentaleb,17/18,Groin problems,"Oct 2, 2017","Oct 12, 2017",11 days,1
Nabil Bentaleb,17/18,muscle stiffness,"Sep 21, 2017","Sep 28, 2017",8 days,1
Nabil Bentaleb,16/17,Ankle injury,"Jun 8, 2017","Jun 8, 2017",1 days,-
Nabil Bentaleb,16/17,Stomach flu,"Feb 13, 2017","Feb 16, 2017",4 days,1
Nabil Bentaleb,16/17,influenza,"Dec 8, 2016","Dec 8, 2016",1 days,1
Nabil Bentaleb,15/16,Knee surgery,"Mar 17, 2016","May 16, 2016",61 days,11
Benjamin André,18/19,Muscle contusion,"Feb 7, 2019","Feb 13, 2019",7 days,1
André Gomes,24/25,Dead leg,"Oct 31, 2024","Nov 25, 2024",26 days,4
André Gomes,23/24,Fitness,"Aug 13, 2023","Dec 3, 2023",113 days,16
André Gomes,21/22,Calf injury,"Sep 21, 2021","Dec 5, 2021",76 days,10
André Gomes,20/21,bruise,"Sep 27, 2020","Oct 16, 2020",20 days,2
André Gomes,19/20,bruise,"Jun 3, 2020","Jun 20, 2020",18 days,-
André Gomes,19/20,Ankle injury,"Nov 4, 2019","Feb 21, 2020",110 days,19
André Gomes,19/20,Bruised ribs,"Sep 2, 2019","Oct 4, 2019",33 days,6
André Gomes,19/20,Ankle injury,"Aug 11, 2019","Aug 16, 2019",6 days,-
André Gomes,18/19,bruise,"Mar 18, 2019","Mar 29, 2019",12 days,2
André Gomes,18/19,Ill,"Dec 18, 2018","Dec 22, 2018",5 days,-
André Gomes,18/19,Bone edema,"Jul 29, 2018","Oct 20, 2018",84 days,14
André Gomes,17/18,stomach problems,"Jan 27, 2018","Jan 30, 2018",4 days,1
André Gomes,17/18,Hamstring injury,"Nov 2, 2017","Dec 1, 2017",30 days,7
André Gomes,17/18,Stomach flu,"Aug 24, 2017","Aug 31, 2017",8 days,2
André Gomes,16/17,Muscle contusion,"Sep 1, 2016","Sep 12, 2016",12 days,2
Ethan Mbappé,24/25,Fitness,"Jan 1, 2025","Jan 18, 2025",18 days,4
Ethan Mbappé,24/25,Torn thigh muscle,"Sep 28, 2024","Dec 28, 2024",92 days,16
Ethan Mbappé,24/25,Adductor pain,"Aug 29, 2024","Sep 23, 2024",26 days,4
Ethan Mbappé,24/25,ankle sprain,"Jul 22, 2024","Jul 31, 2024",10 days,-
Angel Gomes,24/25,Calf injury,"Nov 25, 2024","Dec 31, 2024",37 days,6
Angel Gomes,24/25,concussion,"Aug 18, 2024","Aug 29, 2024",12 days,3
Angel Gomes,23/24,Hamstring injury,"Mar 28, 2024","Apr 18, 2024",22 days,4
Angel Gomes,20/21,unknown injury,"Oct 15, 2020","Oct 30, 2020",16 days,2
Angel Gomes,18/19,Knock,"Oct 11, 2018","Oct 21, 2018",11 days,4
Hákon Arnar Haraldsson,24/25,Broken foot,"Sep 5, 2024","Nov 17, 2024",74 days,17
Rémy Cabella,24/25,Dead leg,"Oct 23, 2024","Nov 6, 2024",15 days,4
Rémy Cabella,20/21,Corona virus,"Oct 19, 2020","Nov 5, 2020",18 days,5
Rémy Cabella,19/20,Cruciate ligament tear,"Aug 21, 2019","Mar 21, 2020",214 days,25
Rémy Cabella,18/19,Foot injury,"May 14, 2018","Jul 24, 2018",72 days,1
Rémy Cabella,17/18,Broken toe,"Oct 24, 2017","Dec 1, 2017",39 days,6
Rémy Cabella,16/17,Thigh problems,"Dec 3, 2016","Dec 15, 2016",13 days,3
Rémy Cabella,16/17,Knee injury,"Oct 14, 2016","Oct 27, 2016",14 days,3
Rémy Cabella,15/16,Adductor injury,"Jan 1, 2016","Jan 14, 2016",14 days,3
Rémy Cabella,12/13,strain,"Feb 14, 2013","Mar 27, 2013",42 days,7
Rémy Cabella,09/10,Cruciate ligament tear,"Sep 18, 2009","Apr 18, 2010",213 days,39
Osame Sahraoui,24/25,Hip problems,"Mar 16, 2025","Mar 28, 2025",13 days,2
Osame Sahraoui,24/25,Inflammation of pubic bone,"Feb 21, 2025","Mar 12, 2025",20 days,5
Osame Sahraoui,23/24,unknown injury,"Apr 12, 2024","Apr 23, 2024",12 days,1
Osame Sahraoui,23/24,unknown injury,"Nov 7, 2023","Nov 18, 2023",12 days,6
Osame Sahraoui,23/24,Hamstring injury,"Oct 29, 2023","Nov 2, 2023",5 days,1
Edon Zhegrova,24/25,Adductor pain,"Dec 15, 2024",,110 days,19
Edon Zhegrova,24/25,Rest,"Dec 7, 2024","Dec 13, 2024",7 days,1
Edon Zhegrova,24/25,Adductor pain,"Dec 6, 2024","Dec 11, 2024",6 days,2
Edon Zhegrova,24/25,Adductor pain,"Nov 24, 2024","Dec 2, 2024",9 days,3
Edon Zhegrova,23/24,Muscle injury,"Jul 13, 2023","Aug 9, 2023",28 days,-
Edon Zhegrova,21/22,unknown injury,"Dec 14, 2021","Dec 31, 2021",18 days,2
Edon Zhegrova,21/22,Ill,"Oct 29, 2021","Nov 5, 2021",8 days,2
Edon Zhegrova,21/22,Meniscus injury,"Aug 9, 2021","Sep 25, 2021",48 days,13
Edon Zhegrova,20/21,Ill,"May 10, 2021","May 14, 2021",5 days,1
Edon Zhegrova,19/20,Inner ligament injury,"Jun 12, 2020","Sep 1, 2020",82 days,8
Edon Zhegrova,19/20,strain,"Feb 19, 2020","Feb 29, 2020",11 days,3
