player_name,season,injury,from_date,to_date,days_out,matches_missed
Jeroen Zoet,20/21,Groin injury,"Sep 30, 2020","Jan 24, 2021",117 days,21
Jeroen Zoet,19/20,minor knock,"Oct 1, 2019","Oct 8, 2019",8 days,2
Jeroen Zoet,17/18,Groin injury,"Apr 17, 2018","Apr 26, 2018",10 days,1
Jeroen Zoet,16/17,muscular problems,"Oct 21, 2016","Nov 18, 2016",29 days,7
Jeroen Zoet,13/14,Groin injury,"Sep 29, 2013","Nov 15, 2013",48 days,16
Hobie Verhulst,23/24,Meniscus injury,"Dec 18, 2023","Feb 21, 2024",66 days,9
Hobie Verhulst,18/19,Thumb injury,"Jul 7, 2018","Jul 23, 2018",17 days,-
Sem Westerveld,24/25,Meniscus injury,"May 9, 2024",,297 days,39
Sem Westerveld,23/24,Meniscus injury,"Jul 23, 2023","Apr 7, 2024",260 days,42
Sem Westerveld,22/23,Meniscus tear,"Dec 28, 2022","May 18, 2023",142 days,26
Wouter Goes,24/25,Foot injury,"Sep 25, 2024","Oct 28, 2024",34 days,7
Wouter Goes,23/24,Ankle injury,"Jul 15, 2023","Sep 2, 2023",50 days,6
Maxim Dekker,22/23,Meniscus tear,"Jan 28, 2023","Apr 16, 2023",79 days,21
Bruno Martins Indi,24/25,Muscle injury,"Oct 9, 2024","Nov 23, 2024",46 days,6
Bruno Martins Indi,24/25,Hamstring injury,"Aug 1, 2024","Sep 28, 2024",59 days,7
Bruno Martins Indi,23/24,Back injury,"Mar 7, 2024","May 18, 2024",73 days,9
Bruno Martins Indi,23/24,Ill,"Feb 28, 2024","Mar 4, 2024",6 days,1
Bruno Martins Indi,23/24,Hamstring injury,"Jan 24, 2024","Jan 31, 2024",8 days,1
Bruno Martins Indi,23/24,unknown injury,"Dec 8, 2023","Dec 12, 2023",5 days,1
Bruno Martins Indi,23/24,unknown injury,"Sep 29, 2023","Oct 3, 2023",5 days,1
Bruno Martins Indi,22/23,Thigh problems,"Sep 27, 2022","Sep 18, 2023",357 days,52
Bruno Martins Indi,22/23,Groin injury,"Aug 31, 2022","Sep 14, 2022",15 days,4
Bruno Martins Indi,21/22,unknown injury,"Apr 7, 2022","Apr 13, 2022",7 days,1
Bruno Martins Indi,21/22,Toe injury,"Jan 12, 2022","Feb 1, 2022",21 days,3
Bruno Martins Indi,20/21,Cheekbone surgery,"Dec 10, 2020","Jan 8, 2021",30 days,5
Bruno Martins Indi,20/21,Knock,"Nov 4, 2020","Nov 7, 2020",4 days,1
Bruno Martins Indi,17/18,Groin strain,"Dec 2, 2017","Jan 15, 2018",45 days,10
Bruno Martins Indi,17/18,Groin injury,"Sep 28, 2017","Oct 14, 2017",17 days,4
Lewis Schouten,24/25,unknown injury,"Jul 3, 2024","Nov 21, 2024",142 days,16
Lewis Schouten,23/24,Wrist fracture,"Feb 13, 2024","Mar 14, 2024",31 days,4
Lewis Schouten,23/24,unknown injury,"Nov 1, 2023","Nov 25, 2023",25 days,3
Lewis Schouten,23/24,unknown injury,"Aug 1, 2023","Sep 1, 2023",32 days,6
Mees de Wit,24/25,Foot injury,"Jul 1, 2024","Sep 25, 2024",87 days,7
Mees de Wit,23/24,Foot injury,"Sep 10, 2023","Jan 18, 2024",131 days,22
Mees de Wit,23/24,Hamstring injury,"Aug 7, 2023","Aug 27, 2023",21 days,5
Mees de Wit,22/23,Ill,"Sep 28, 2022","Oct 5, 2022",8 days,1
Mees de Wit,22/23,Ill,"Jul 26, 2022","Jul 30, 2022",5 days,1
Mees de Wit,21/22,Ill,"Feb 3, 2022","Feb 8, 2022",6 days,1
Mees de Wit,21/22,Broken hand,"Sep 11, 2021","Oct 16, 2021",36 days,6
Denso Kasius,23/24,Ankle injury,"Apr 10, 2024","Apr 21, 2024",12 days,1
Denso Kasius,23/24,unknown injury,"Feb 27, 2024","Mar 24, 2024",27 days,4
Denso Kasius,22/23,unknown injury,"Nov 12, 2022","Nov 30, 2022",19 days,1
Denso Kasius,22/23,Calf problems,"Oct 15, 2022","Nov 4, 2022",21 days,4
Denso Kasius,21/22,Knock,"Aug 5, 2021","Aug 12, 2021",8 days,1
Denso Kasius,20/21,Rest,"May 11, 2021","May 13, 2021",3 days,1
Denso Kasius,20/21,minor knock,"Mar 4, 2021","Mar 18, 2021",15 days,3
Peer Koopmeiners,22/23,Ill,"Aug 3, 2022","Aug 6, 2022",4 days,1
Peer Koopmeiners,20/21,Knock,"Apr 4, 2021","Apr 22, 2021",19 days,3
Kristijan Belic,24/25,unknown injury,"Oct 31, 2024","Jan 18, 2025",80 days,14
Kristijan Belic,23/24,Ill,"Oct 24, 2023","Oct 28, 2023",5 days,1
Kristijan Belic,22/23,unknown injury,"Nov 3, 2022","Nov 13, 2022",11 days,4
Jordy Clasie,24/25,unknown injury,"Feb 14, 2025","Feb 22, 2025",9 days,1
Jordy Clasie,24/25,Back injury,"Nov 2, 2024","Nov 23, 2024",22 days,3
Jordy Clasie,24/25,Hamstring injury,"Oct 4, 2024","Oct 18, 2024",15 days,1
Jordy Clasie,23/24,Groin injury,"Apr 13, 2024","May 18, 2024",36 days,4
Jordy Clasie,23/24,unknown injury,"Aug 19, 2023","Sep 1, 2023",14 days,3
Jordy Clasie,21/22,Ill,"Mar 9, 2022","Mar 12, 2022",4 days,1
Jordy Clasie,21/22,Ill,"Dec 3, 2021","Dec 7, 2021",5 days,1
Jordy Clasie,20/21,unknown injury,"Apr 20, 2021","Apr 28, 2021",9 days,1
Jordy Clasie,20/21,Inflammation of pubic bone,"Oct 16, 2020","Feb 15, 2021",123 days,29
Jordy Clasie,17/18,Knee injury,"Oct 1, 2017","Nov 1, 2017",32 days,7
Jordy Clasie,16/17,Groin strain,"Dec 20, 2016","Jan 1, 2017",13 days,2
Jordy Clasie,15/16,Ankle problems,"Aug 10, 2015","Oct 15, 2015",67 days,14
Jordy Clasie,14/15,Abdominal problems,"Jun 11, 2015","Jun 29, 2015",19 days,1
Jordy Clasie,14/15,Knee injury,"Mar 30, 2015","Apr 2, 2015",4 days,1
Jordy Clasie,14/15,Thigh problems,"Nov 10, 2014","Nov 13, 2014",4 days,3
Zico Buurmeester,24/25,unknown injury,"Oct 23, 2024","Nov 23, 2024",32 days,5
Zico Buurmeester,23/24,Ankle injury,"Jan 8, 2024","May 4, 2024",118 days,15
Sven Mijnans,23/24,Knee injury,"Nov 27, 2023","Jan 18, 2024",53 days,9
Ruben van Bommel,24/25,unknown injury,"Jan 17, 2025",,44 days,11
Ruben van Bommel,24/25,Toe injury,"Oct 24, 2024","Nov 25, 2024",33 days,6
Ruben van Bommel,23/24,Ill,"Oct 19, 2023","Oct 23, 2023",5 days,1
Ibrahim Sadiq,24/25,unknown injury,"Dec 20, 2025","Feb 19, 2025",305 days,-
Ibrahim Sadiq,24/25,unknown injury,"Oct 18, 2024","Dec 14, 2024",58 days,11
Ibrahim Sadiq,24/25,Hamstring injury,"Sep 25, 2024","Oct 5, 2024",11 days,3
Ibrahim Sadiq,23/24,unknown injury,"Feb 8, 2024","Feb 29, 2024",22 days,3
Ibrahim Sadiq,23/24,Hip injury,"Nov 18, 2023","Dec 5, 2023",18 days,3
Ibrahim Sadiq,22/23,Hip injury,"May 18, 2023","Jul 1, 2023",45 days,6
Ibrahim Sadiq,22/23,Hip injury,"Apr 9, 2023","May 11, 2023",33 days,6
Ibrahim Sadiq,21/22,Hip injury,"Apr 17, 2022","Jun 25, 2022",70 days,8
Ibrahim Sadiq,21/22,Muscle injury,"Oct 4, 2021","Nov 20, 2021",48 days,5
Ibrahim Sadiq,21/22,unknown injury,"Jul 12, 2021","Aug 1, 2021",21 days,2
Ibrahim Sadiq,20/21,unknown injury,"Sep 1, 2020","Nov 23, 2020",84 days,11
Mayckel Lahdo,24/25,Knock,"Jul 15, 2024","Sep 13, 2024",61 days,4
Mayckel Lahdo,23/24,unknown injury,"Feb 28, 2024","Jun 14, 2024",108 days,11
Mayckel Lahdo,23/24,bruise,"Feb 8, 2024","Feb 12, 2024",5 days,1
Mayckel Lahdo,23/24,Knee injury,"Nov 5, 2023","Dec 31, 2023",57 days,10
Mayckel Lahdo,23/24,Ill,"Sep 1, 2023","Sep 4, 2023",4 days,1
Jayden Addai,24/25,Torn ankle ligaments,"Feb 10, 2025",,20 days,4
Ernest Poku,24/25,Hip injury,"Aug 21, 2024","Sep 12, 2024",23 days,4
Troy Parrott,23/24,Hamstring muscle injury,"Mar 5, 2024","Apr 11, 2024",38 days,7
Troy Parrott,22/23,Knee injury,"Oct 11, 2022","Jan 6, 2023",88 days,15
Troy Parrott,20/21,Ankle injury,"Sep 25, 2020","Nov 25, 2020",62 days,17
Troy Parrott,20/21,Ankle injury,"Sep 1, 2020","Sep 21, 2020",21 days,6
Troy Parrott,19/20,Appendicitis,"May 28, 2020","Jul 11, 2020",45 days,-
Mexx Meerdink,24/25,unknown injury,"Jan 31, 2025",,30 days,7
Mexx Meerdink,23/24,Knee injury,"Mar 29, 2024","May 31, 2024",64 days,8
Mexx Meerdink,23/24,Shoulder injury,"Aug 1, 2023","Sep 1, 2023",32 days,6
Justin Bijlow,24/25,Knee injury,"Jan 29, 2025","Jul 1, 2025",154 days,21
Justin Bijlow,24/25,Muscle injury,"Nov 5, 2024","Nov 25, 2024",21 days,3
Justin Bijlow,23/24,Calf injury,"Feb 4, 2024","Apr 12, 2024",69 days,16
Justin Bijlow,23/24,Wrist fracture,"Aug 19, 2023","Oct 11, 2023",54 days,11
Justin Bijlow,22/23,Wrist fracture,"Feb 3, 2023","Apr 12, 2023",69 days,16
Justin Bijlow,21/22,Rest,"Jun 2, 2022","Jun 15, 2022",14 days,4
Justin Bijlow,21/22,Foot surgery,"Mar 13, 2022","May 23, 2022",72 days,16
Justin Bijlow,21/22,Corona virus,"Nov 22, 2021","Dec 9, 2021",18 days,5
Justin Bijlow,21/22,Groin injury,"Nov 15, 2021","Nov 18, 2021",4 days,1
Justin Bijlow,21/22,Ill,"Jul 29, 2021","Aug 2, 2021",5 days,1
Justin Bijlow,20/21,Knee injury,"Apr 12, 2021","Apr 26, 2021",15 days,1
Justin Bijlow,20/21,Knee injury,"Mar 4, 2021","Mar 11, 2021",8 days,1
Justin Bijlow,20/21,Knee injury,"Feb 15, 2021","Mar 1, 2021",15 days,4
Justin Bijlow,20/21,Toe injury,"Nov 8, 2020","Feb 11, 2021",96 days,22
Justin Bijlow,20/21,Knee injury,"Oct 29, 2020","Nov 5, 2020",8 days,3
Timon Wellenreuther,21/22,unknown injury,"Feb 3, 2022","Feb 10, 2022",8 days,1
Timon Wellenreuther,21/22,unknown injury,"Sep 10, 2021","Sep 16, 2021",7 days,1
Timon Wellenreuther,20/21,Corona virus,"Sep 15, 2020","Sep 28, 2020",14 days,2
Timon Wellenreuther,18/19,Hip injury,"Apr 20, 2019","May 2, 2019",13 days,2
Timon Wellenreuther,13/14,Torn ankle ligaments,"Nov 11, 2013","Dec 13, 2013",33 days,7
Timon Wellenreuther,13/14,Adductor pain,"Sep 19, 2013","Oct 15, 2013",27 days,8
Liam Bossin,24/25,Shoulder injury,"Oct 23, 2024","Oct 31, 2024",9 days,2
Liam Bossin,20/21,Knock,"May 6, 2021","Jun 30, 2021",56 days,2
Liam Bossin,20/21,Thigh problems,"Mar 12, 2021","Apr 15, 2021",35 days,6
Liam Bossin,20/21,Hand injury,"Jan 29, 2021","Feb 14, 2021",17 days,1
Liam Bossin,19/20,unknown injury,"Feb 28, 2020","Mar 15, 2020",17 days,2
Dávid Hancko,24/25,Ill,"Jan 18, 2025","Jan 22, 2025",5 days,2
Dávid Hancko,21/22,unknown injury,"Mar 6, 2022","Mar 11, 2022",6 days,2
Dávid Hancko,21/22,unknown injury,"Jan 31, 2022","Feb 11, 2022",12 days,2
Dávid Hancko,21/22,Foot injury,"Dec 17, 2021","Dec 31, 2021",15 days,1
Dávid Hancko,20/21,Back injury,"Apr 14, 2021","Apr 19, 2021",6 days,2
Dávid Hancko,20/21,Muscle injury,"Mar 27, 2021","Apr 10, 2021",15 days,3
Dávid Hancko,20/21,Knee problems,"Nov 26, 2020","Dec 5, 2020",10 days,3
Dávid Hancko,20/21,Knee problems,"Nov 9, 2020","Nov 25, 2020",17 days,4
Dávid Hancko,19/20,Knee injury,"Jul 10, 2020","Nov 1, 2020",115 days,14
Dávid Hancko,19/20,Foot injury,"Nov 20, 2019","Dec 31, 2019",42 days,4
Thomas Beelen,24/25,Hamstring injury,"Aug 9, 2024","Aug 10, 2024",2 days,1
Thomas Beelen,23/24,Ill,"May 17, 2024","May 22, 2024",6 days,1
Thomas Beelen,22/23,Knee injury,"Oct 3, 2022","Dec 11, 2022",70 days,8
Facundo González,24/25,Back injury,"Feb 10, 2025","Mar 5, 2025",24 days,6
Gernot Trauner,24/25,unknown injury,"Feb 4, 2025",,26 days,7
Gernot Trauner,24/25,minor knock,"Dec 6, 2024","Dec 21, 2024",16 days,4
Gernot Trauner,24/25,Ill,"Nov 16, 2024","Nov 18, 2024",3 days,1
Gernot Trauner,24/25,Rest,"Nov 13, 2024","Nov 15, 2024",3 days,1
Gernot Trauner,24/25,Overstretching,"Sep 21, 2024","Sep 27, 2024",7 days,1
Gernot Trauner,23/24,Thigh problems,"Jun 21, 2024","Sep 13, 2024",85 days,8
Gernot Trauner,23/24,unknown injury,"Jun 1, 2024","Jun 7, 2024",7 days,1
Gernot Trauner,23/24,Hamstring injury,"Feb 7, 2024","Apr 12, 2024",66 days,15
Gernot Trauner,23/24,Knee problems,"Oct 4, 2023","Nov 7, 2023",35 days,9
Gernot Trauner,22/23,Knee injury,"Apr 20, 2023","Aug 18, 2023",121 days,10
Gernot Trauner,22/23,Knee injury,"Mar 26, 2023","Apr 1, 2023",7 days,1
Gernot Trauner,22/23,Knee surgery,"Dec 12, 2022","Feb 25, 2023",76 days,10
Gernot Trauner,22/23,Ill,"Dec 9, 2022","Dec 12, 2022",4 days,-
Gernot Trauner,22/23,Hip problems,"Nov 19, 2022","Dec 1, 2022",13 days,1
Gernot Trauner,22/23,Knock,"Jul 21, 2022","Aug 5, 2022",16 days,-
Jeyland Mitchell,24/25,unknown injury,"Dec 1, 2024","Dec 14, 2024",14 days,3
Jeyland Mitchell,24/25,Fitness,"Aug 1, 2024","Aug 23, 2024",23 days,3
Jeyland Mitchell,21/22,Meniscus tear,"Mar 13, 2022","Jul 4, 2022",114 days,13
Quilindschy Hartman,24/25,Rest,"Feb 4, 2025","Feb 6, 2025",3 days,1
Quilindschy Hartman,23/24,Knee surgery,"Mar 31, 2024","Jan 31, 2025",307 days,39
Quilindschy Hartman,23/24,minor knock,"Mar 19, 2024","Mar 29, 2024",11 days,-
Quilindschy Hartman,23/24,flu,"Feb 28, 2024","Mar 2, 2024",4 days,1
Quilindschy Hartman,23/24,concussion,"Dec 3, 2023","Dec 12, 2023",10 days,2
Quilindschy Hartman,22/23,Ill,"Mar 15, 2023","Mar 17, 2023",3 days,1
Quilindschy Hartman,22/23,Ill,"Feb 4, 2023","Feb 7, 2023",4 days,1
Quilindschy Hartman,22/23,Ill,"Sep 26, 2022","Oct 5, 2022",10 days,2
Quilindschy Hartman,22/23,Hamstring injury,"Jul 30, 2022","Aug 6, 2022",8 days,-
Quilindschy Hartman,21/22,Knock,"Apr 1, 2022","Apr 15, 2022",15 days,2
Quilindschy Hartman,20/21,Cruciate ligament tear,"Feb 9, 2021","Feb 18, 2022",375 days,39
Quilindschy Hartman,20/21,Knock,"Aug 28, 2020","Nov 1, 2020",66 days,17
Hugo Bueno,24/25,Rest,"Dec 16, 2024","Dec 18, 2024",3 days,1
Hugo Bueno,24/25,unknown injury,"Nov 22, 2024","Dec 10, 2024",19 days,4
Hugo Bueno,24/25,Muscle injury,"Aug 24, 2024","Sep 27, 2024",35 days,6
Hugo Bueno,21/22,unknown injury,"Aug 1, 2021","Aug 14, 2021",14 days,-
Gijs Smal,24/25,unknown injury,"Dec 11, 2024","Jan 1, 2025",22 days,4
Gijs Smal,24/25,Calf injury,"Jul 1, 2024","Aug 7, 2024",38 days,1
Gijs Smal,23/24,Calf injury,"Aug 4, 2023","Oct 15, 2023",73 days,12
Gijs Smal,21/22,Corona virus,"Sep 1, 2021","Sep 15, 2021",15 days,1
Gijs Smal,20/21,unknown injury,"Feb 5, 2021","Feb 13, 2021",9 days,1
Gijs Smal,18/19,Ankle injury,"Jul 5, 2018","Oct 17, 2018",105 days,10
Jordan Lotomba,24/25,Lower leg fracture,"Dec 5, 2024","Jul 1, 2025",209 days,30
Jordan Lotomba,24/25,Hamstring injury,"Nov 6, 2024","Nov 25, 2024",20 days,3
Jordan Lotomba,24/25,Hamstring injury,"Oct 23, 2024","Nov 5, 2024",14 days,4
Jordan Lotomba,22/23,Injury to the ankle,"Mar 18, 2023","Apr 17, 2023",31 days,7
Jordan Lotomba,20/21,Corona virus,"Nov 10, 2020","Nov 24, 2020",15 days,5
Jordan Lotomba,19/20,Muscle injury,"Feb 2, 2020","Mar 4, 2020",32 days,4
Jordan Lotomba,18/19,Arthroscopy,"Jul 1, 2018","Mar 27, 2019",270 days,80
Jordan Lotomba,17/18,unknown injury,"Apr 5, 2018","Apr 26, 2018",22 days,6
Jordan Lotomba,17/18,Knee surgery,"Dec 13, 2017","Jan 16, 2018",35 days,1
Jordan Lotomba,16/17,unknown injury,"Nov 17, 2016","Dec 31, 2016",45 days,4
Bart Nieuwkoop,24/25,Leg injury,"Feb 8, 2025","Jul 1, 2025",144 days,18
Bart Nieuwkoop,24/25,minor knock,"Feb 4, 2025","Feb 7, 2025",4 days,1
Bart Nieuwkoop,24/25,Hip injury,"Jan 18, 2025","Jan 21, 2025",4 days,1
Bart Nieuwkoop,24/25,Groin injury,"Jan 3, 2025","Jan 17, 2025",15 days,2
Bart Nieuwkoop,24/25,unknown injury,"Sep 14, 2024","Oct 29, 2024",46 days,9
Bart Nieuwkoop,24/25,unknown injury,"Aug 18, 2024","Aug 30, 2024",13 days,2
Bart Nieuwkoop,23/24,Ankle injury,"May 4, 2024","Jun 1, 2024",29 days,3
Bart Nieuwkoop,23/24,flu,"Feb 24, 2024","Feb 28, 2024",5 days,1
Bart Nieuwkoop,23/24,Hamstring injury,"Nov 25, 2023","Jan 2, 2024",39 days,7
Bart Nieuwkoop,23/24,Head injury,"Nov 7, 2023","Nov 13, 2023",7 days,2
Bart Nieuwkoop,23/24,unknown injury,"Sep 15, 2023","Sep 24, 2023",10 days,2
Bart Nieuwkoop,22/23,Muscle injury,"Sep 11, 2022","Sep 26, 2022",16 days,3
Bart Nieuwkoop,20/21,Hamstring injury,"Mar 4, 2021","Jul 1, 2021",120 days,12
Bart Nieuwkoop,20/21,unknown injury,"Nov 28, 2020","Dec 4, 2020",7 days,2
Bart Nieuwkoop,20/21,minor knock,"Nov 4, 2020","Nov 7, 2020",4 days,1
Ramiz Zerrouki,24/25,Leg injury,"Jan 18, 2025",,43 days,11
Ramiz Zerrouki,22/23,unknown injury,"Feb 15, 2023","Feb 22, 2023",8 days,1
Ramiz Zerrouki,22/23,Hip injury,"Feb 15, 2023","Feb 8, 2023",8 days,-
Ramiz Zerrouki,21/22,muscular problems,"Jan 9, 2022","Jan 18, 2022",10 days,3
Oussama Targhalline,24/25,Dead leg,"Nov 24, 2024","Dec 7, 2024",14 days,3
Oussama Targhalline,24/25,Muscle injury,"Aug 10, 2024","Aug 18, 2024",9 days,1
Oussama Targhalline,23/24,ankle sprain,"Apr 9, 2024","Apr 16, 2024",8 days,1
Oussama Targhalline,23/24,Hip injury,"Feb 3, 2024","Mar 9, 2024",36 days,6
Oussama Targhalline,23/24,Achilles tendon rupture,"Aug 22, 2023","Nov 26, 2023",97 days,20
Oussama Targhalline,21/22,Corona virus,"Jan 3, 2022","Jan 6, 2022",4 days,-
Oussama Targhalline,20/21,Thigh problems,"Apr 8, 2021","Apr 15, 2021",8 days,-
Quinten Timber,24/25,Torn lateral knee ligament,"Feb 12, 2025","Jul 1, 2025",140 days,17
Quinten Timber,24/25,Knee problems,"Jan 6, 2025","Feb 2, 2025",28 days,6
Quinten Timber,24/25,Ankle injury,"Nov 22, 2024","Nov 25, 2024",4 days,1
Quinten Timber,24/25,Ankle injury,"Jul 13, 2024","Aug 2, 2024",21 days,-
Quinten Timber,23/24,Thigh problems,"May 10, 2024","Jul 4, 2024",56 days,8
Quinten Timber,23/24,concussion,"Feb 7, 2024","Feb 16, 2024",10 days,3
Quinten Timber,22/23,Knee injury,"Feb 24, 2023","Apr 28, 2023",64 days,18
Quinten Timber,22/23,Foot injury,"Dec 28, 2022","Jan 21, 2023",25 days,3
Quinten Timber,21/22,Ill,"Sep 17, 2021","Sep 21, 2021",5 days,1
Quinten Timber,20/21,Corona virus,"Mar 11, 2021","Apr 1, 2021",22 days,9
Quinten Timber,20/21,Metatarsal fracture,"Sep 15, 2020","Jan 24, 2021",132 days,27
In-beom Hwang,24/25,unknown injury,"Feb 9, 2025",,21 days,5
In-beom Hwang,24/25,unknown injury,"Dec 20, 2024","Jan 28, 2025",40 days,5
In-beom Hwang,23/24,Thigh problems,"Oct 13, 2023","Oct 21, 2023",9 days,3
In-beom Hwang,21/22,Broken finger,"Jun 22, 2022","Jul 12, 2022",21 days,3
In-beom Hwang,21/22,Broken toe,"Feb 26, 2022","Apr 10, 2022",44 days,8
In-beom Hwang,20/21,Fitness,"Apr 1, 2021","Apr 8, 2021",8 days,1
In-beom Hwang,20/21,Tendonitis,"Jan 11, 2021","Mar 31, 2021",80 days,5
In-beom Hwang,20/21,Corona virus,"Nov 14, 2020","Nov 28, 2020",15 days,2
In-beom Hwang,18/19,Knee injury,"Nov 11, 2018","Feb 18, 2019",100 days,3
In-beom Hwang,15/16,unknown injury,"Jul 12, 2015","Apr 10, 2016",274 days,37
Jakub Moder,24/25,unknown injury,"Feb 28, 2025","Mar 5, 2025",6 days,2
Jakub Moder,21/22,Cruciate ligament tear,"Apr 2, 2022","Oct 29, 2023",576 days,93
Shiloh 't Zand,22/23,Meniscus injury,"Feb 17, 2023","Jun 30, 2023",134 days,9
Shiloh 't Zand,21/22,Broken hand,"Apr 2, 2022","Apr 15, 2022",14 days,2
Shiloh 't Zand,19/20,Knock,"Oct 6, 2019","Dec 6, 2019",62 days,6
Antoni Milambo,24/25,minor knock,"Feb 28, 2025","Mar 5, 2025",6 days,2
Antoni Milambo,24/25,Knee injury,"Nov 1, 2024","Nov 21, 2024",21 days,3
Antoni Milambo,24/25,Ill,"Oct 13, 2024","Oct 17, 2024",5 days,-
Antoni Milambo,24/25,minor knock,"Aug 24, 2024","Aug 30, 2024",7 days,1
Antoni Milambo,23/24,unknown injury,"May 4, 2024","Jun 1, 2024",29 days,3
Antoni Milambo,23/24,unknown injury,"Mar 13, 2024","Apr 6, 2024",25 days,8
Antoni Milambo,23/24,unknown injury,"Aug 23, 2023","Sep 10, 2023",19 days,3
Antoni Milambo,22/23,unknown injury,"May 19, 2023","Jun 30, 2023",43 days,5
Antoni Milambo,21/22,unknown injury,"Sep 10, 2021","Sep 17, 2021",8 days,1
Antoni Milambo,21/22,minor knock,"Aug 21, 2021","Aug 25, 2021",5 days,1
Calvin Stengs,24/25,Ankle injury,"Feb 18, 2025",,12 days,3
Calvin Stengs,24/25,Hamstring injury,"Jan 22, 2025","Feb 17, 2025",27 days,7
Calvin Stengs,24/25,Rest,"Dec 16, 2024","Dec 18, 2024",3 days,1
Calvin Stengs,24/25,Rest,"Nov 25, 2024","Nov 27, 2024",3 days,1
Calvin Stengs,24/25,Knee surgery,"Aug 29, 2024","Nov 21, 2024",85 days,13
Calvin Stengs,24/25,Ill,"Aug 9, 2024","Aug 11, 2024",3 days,1
Calvin Stengs,23/24,Knee injury,"Feb 29, 2024","Mar 26, 2024",27 days,4
Calvin Stengs,23/24,Overstretching,"Jan 27, 2024","Feb 2, 2024",7 days,1
Calvin Stengs,23/24,Overstretching,"Dec 6, 2023","Dec 12, 2023",7 days,1
Calvin Stengs,22/23,Hamstring injury,"Mar 2, 2023","Mar 26, 2023",25 days,5
Calvin Stengs,22/23,Muscle fatigue,"Sep 10, 2022","Sep 13, 2022",4 days,1
Calvin Stengs,21/22,Ankle injury,"Jan 31, 2022","Feb 5, 2022",6 days,1
Calvin Stengs,20/21,Knee injury,"Mar 30, 2021","Apr 7, 2021",9 days,1
Calvin Stengs,20/21,Ill,"Feb 17, 2021","Feb 27, 2021",11 days,1
Calvin Stengs,17/18,Cruciate ligament tear,"Aug 12, 2017","Oct 18, 2018",433 days,78
Chris-Kévin Nadje,24/25,Foot surgery,"Jan 28, 2025","Jul 1, 2025",155 days,21
Chris-Kévin Nadje,24/25,unknown injury,"Jan 17, 2025","Jan 21, 2025",5 days,1
Chris-Kévin Nadje,24/25,unknown injury,"Oct 17, 2024","Oct 26, 2024",10 days,2
Chris-Kévin Nadje,24/25,Fitness,"Aug 1, 2024","Aug 17, 2024",17 days,2
Igor Paixão,24/25,Hamstring muscle injury,"Dec 14, 2024","Dec 22, 2024",9 days,3
Igor Paixão,23/24,Hamstring injury,"Apr 21, 2024","May 2, 2024",12 days,2
Luka Ivanusec,23/24,Achilles tendon problems,"Mar 27, 2024","Apr 7, 2024",12 days,3
Luka Ivanusec,23/24,Ligament stretching,"Sep 19, 2023","Oct 25, 2023",37 days,9
Luka Ivanusec,21/22,Groin surgery,"Feb 13, 2022","Apr 11, 2022",58 days,12
Ibrahim Osman,24/25,Thigh problems,"Nov 6, 2024","Dec 6, 2024",31 days,5
Ibrahim Osman,24/25,minor knock,"Oct 7, 2024","Oct 17, 2024",11 days,-
Anis Hadj Moussa,24/25,minor knock,"Feb 4, 2025","Feb 7, 2025",4 days,1
Anis Hadj Moussa,24/25,minor knock,"Sep 13, 2024","Sep 18, 2024",6 days,1
Anis Hadj Moussa,21/22,Hip injury,"Nov 11, 2021","Nov 22, 2021",12 days,3
Ayase Ueda,24/25,Strain in the thigh and gluteal muscles,"Feb 12, 2025","Feb 28, 2025",17 days,4
Ayase Ueda,24/25,Partial muscle tear,"Oct 30, 2024","Jan 17, 2025",80 days,14
Ayase Ueda,24/25,Hamstring injury,"Oct 26, 2024","Oct 29, 2024",4 days,1
Ayase Ueda,23/24,Foot injury,"Sep 10, 2023","Sep 23, 2023",14 days,3
Ayase Ueda,20/21,Groin strain,"Jun 23, 2021","Jul 16, 2021",24 days,5
Ayase Ueda,20/21,Arm injury,"Apr 25, 2021","May 6, 2021",12 days,3
Ayase Ueda,19/20,Ankle injury,"Jul 23, 2020","Aug 20, 2020",29 days,7
Julián Carranza,24/25,Calf injury,"Nov 27, 2024","Jan 10, 2025",45 days,6
Julián Carranza,24/25,unknown injury,"Nov 6, 2024","Nov 21, 2024",16 days,2
Julián Carranza,24/25,Thigh problems,"Jul 5, 2024","Aug 5, 2024",32 days,1
Julián Carranza,23/24,Ankle injury,"May 28, 2024","Jul 1, 2024",35 days,6
Julián Carranza,23/24,concussion,"Sep 25, 2023","Sep 30, 2023",6 days,1
Julián Carranza,19/20,Foot injury,"Jan 30, 2020","Jun 30, 2020",153 days,2
Julián Carranza,18/19,Knee injury,"Aug 20, 2018","Oct 10, 2018",52 days,8
Mattijs Branderhorst,20/21,Corona virus,"Oct 29, 2020","Nov 17, 2020",20 days,2
Mattijs Branderhorst,17/18,Torn thigh muscle,"Mar 11, 2018","Jun 30, 2018",112 days,7
Mattijs Branderhorst,12/13,Knee problems,"Jan 29, 2013","May 9, 2013",101 days,13
Mattijs Branderhorst,12/13,Knee problems,"Sep 27, 2012","Nov 15, 2012",50 days,6
Luuk Koopmans,21/22,Shoulder injury,"Jan 25, 2022","Jun 30, 2022",157 days,22
Luuk Koopmans,17/18,Shoulder injury,"Aug 11, 2017","Mar 15, 2018",217 days,31
Luuk Koopmans,16/17,Shoulder injury,"Aug 5, 2016","Jan 1, 2017",150 days,25
